placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,isBlackOwned,error
"https://www.google.com/maps/place/Sreekala+Prabhakaran,+MD/data=!4m7!3m6!1s0x88ec5f111b74a0ab:0xf42c945dfebc6b02!8m2!3d30.4602619!4d-84.2464245!16s%2Fg%2F11p0dh02s1!19sChIJq6B0GxFf7IgRAmu8_l2ULPQ","Sreekala Prabhakaran, MD",,,Pediatrician,"2390 Phillips Rd, Tallahassee, FL 32308, United States","FQ63+4C Tallahassee, Florida, USA",https://ufhealth.org/doctors/sreekala-prabhakaran?utm_source=pg-google&utm_medium=organic&utm_campaign=pg-listings,+1 352-265-7337,Closed · Opens 8 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipN0i1C4uwSh7E_Up10pdwg8ZuYRGZOtZwII_DyZ=w426-h240-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:18:22.925Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
"https://www.google.com/maps/place/Aisha+Bailey,+DO/data=!4m7!3m6!1s0x88ec595b101227ab:0x96fe5df675d9d447!8m2!3d30.4995843!4d-84.2468006!16s%2Fg%2F11t4b58rr9!19sChIJqycSEFtZ7IgRR9TZdfZd_pY","Aisha Bailey, DO",4.1,10,Pediatrician,"3375 Capital Cir NE Building D, Tallahassee, FL 32308, United States","FQX3+R7 Tallahassee, Florida, USA",https://www.askpeds.com/?utm_source=gmb_auth,+1 850-878-0229,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipPQ-jLrbWGqTD-GFsb0qijnH1EWOElZT4YewVi2=w408-h544-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:18:27.610Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–3 pm,Closed,Closed,8 am–5 pm,,
"https://www.google.com/maps/place/Moiz+Muhammad+Mustafa,+MD/data=!4m7!3m6!1s0x88ec5f62b7e37bb7:0x75a0d4c6baf80dcb!8m2!3d30.4602619!4d-84.2464245!16s%2Fg%2F11qqr1fl09!19sChIJt3vjt2Jf7IgRyw34usbUoHU","Moiz Muhammad Mustafa, MD",,,Pediatric surgeon,"2390 Phillips Rd, Tallahassee, FL 32308, United States","FQ63+4C Tallahassee, Florida, USA",,+1 352-265-7337,Closed · Opens 8 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNnHP8wzP3bvEoI8a8-pJM1iMjoWH-Wvi0saQFS=w426-h240-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:18:32.166Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Dr.+Steven+Morse/data=!4m7!3m6!1s0x88ec5f7a57000001:0xd23bcdab9cc8198b!8m2!3d30.4566218!4d-84.2604441!16s%2Fg%2F11qgb7jd_q!19sChIJAQAAV3pf7IgRixnInKvNO9I,Dr. Steven Morse,,,Neonatal physician,"1300 Miccosukee Rd, Tallahassee, FL 32308, United States","FP4Q+JR Tallahassee, Florida, USA",,+1 850-431-1155,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dt_clJlkjeuYoDFCr6cq_w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.64537&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:18:34.838Z,,,,,,,,,
https://www.google.com/maps/place/Maryam+Price/data=!4m7!3m6!1s0x88ec5f7a57000001:0x79c71f50c57b8d00!8m2!3d30.4566218!4d-84.2604441!16s%2Fg%2F11rwxfvp20!19sChIJAQAAV3pf7IgRAI17xVAfx3k,Maryam Price,,,Medical clinic,"1300 Miccosukee Rd, Tallahassee, FL 32308, United States","FP4Q+JR Tallahassee, Florida, USA",,+1 800-243-3839,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dt_clJlkjeuYoDFCr6cq_w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.64537&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:18:37.351Z,,,,,,,,,
https://www.google.com/maps/place/Coast+Dental/data=!4m7!3m6!1s0x88ec5f829b812fbd:0xd88200d3d5c8a51f!8m2!3d30.4476627!4d-84.261174!16s%2Fg%2F1thqbpfh!19sChIJvS-Bm4Jf7IgRH6XI1dMAgtg,Coast Dental,3.7,996,Dentist,"1329 E Tennessee St, Tallahassee, FL 32308, United States","CPXQ+3G Tallahassee, Florida, USA",https://www.coastdental.com/dentist-office/tallahassee-fl-32308?utm_source=gmb&utm_medium=organic,+1 850-878-7999,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipPuV41RsRjIsX_EyhTbcxcNjQjmJD0jYuicg8wr=w408-h261-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:18:42.104Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
"https://www.google.com/maps/place/Dr.+John+M.+Assi,+MD/data=!4m7!3m6!1s0x88ec5f84c8cdcc27:0xbe9d00c7a64f6129!8m2!3d30.4407643!4d-84.2599241!16s%2Fg%2F1tgdtzl8!19sChIJJ8zNyIRf7IgRKWFPpscAnb4","Dr. John M. Assi, MD",,,Pediatrician,"111 S Magnolia Dr, Tallahassee, FL 32301, United States","CPRR+82 Tallahassee, Florida, USA",,+1 850-878-5322,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Qa4nlZKUjwUdGSGT1OE8UQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=96.71061&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:18:45.032Z,,,,,,,,,
https://www.google.com/maps/place/Singh+J+C+MD/data=!4m7!3m6!1s0x88ec5f055712c50f:0x76e6c14936b63745!8m2!3d30.4791398!4d-84.2312139!16s%2Fg%2F1trprmqx!19sChIJD8USVwVf7IgRRTe2NknB5nY,Singh J C MD,4.0,14,Pediatrician,"2623 Centennial Blvd #103, Tallahassee, FL 32308, United States","FQH9+MG Tallahassee, Florida, USA",http://www.capitalhealth.com/,+1 850-877-6119,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZehyPwee53B1t3pXdx8fbg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=356.29807&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:18:47.618Z,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Thomas+D.+Dalrymple,+MD/data=!4m7!3m6!1s0x88ec5f3b0a270833:0x3a9ddfed5d1ed520!8m2!3d30.4774576!4d-84.2406122!16s%2Fg%2F1tcx2bwz!19sChIJMwgnCjtf7IgRINUeXe3fnTo","Dr. Thomas D. Dalrymple, MD",5.0,4,Pediatrician,"2140 Centerville Rd, Tallahassee, FL 32308, United States","FQG5+XQ Tallahassee, Florida, USA",http://www.capitalhealth.com/,+1 850-383-3415,Closed · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-OKIwkwsNO2pO0xIxeVMBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=205.74016&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:18:52.345Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
"https://www.google.com/maps/place/Caulley+Soto/@30.4587407,-84.2618724,17z/data=!3m1!4b1!4m6!3m5!1s0x88ec5f7ad9c00001:0xabbcfee96ef87771!8m2!3d30.4587407!4d-84.2618724!16s%2Fg%2F11qgb7nfh0",Caulley Soto,,,Pediatrician,"1301 Hodges Dr, Tallahassee, FL 32308, United States","FP5Q+F7 Tallahassee, Florida, USA",,+1 850-430-5430,,,,false,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:18:56.865Z,,,,,,,,,
https://www.google.com/maps/place/Dr.+Stanley+Sheppard/data=!4m7!3m6!1s0x88ec5f055a100001:0x4362116cb05b855b!8m2!3d30.4577529!4d-84.2380484!16s%2Fg%2F11rwxfp7mm!19sChIJAQAQWgVf7IgRW4VbsGwRYkM,Dr. Stanley Sheppard,,,Pediatric dentist,"2424 E Plaza Dr, Tallahassee, FL 32308, United States","FQ56+4Q Tallahassee, Florida, USA",,+1 850-878-1177,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Rg-RSTw4hlB2vKNguCNwCQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=327.40036&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:18:59.647Z,,,,,,,,,
https://www.google.com/maps/place/HCA+Florida+Capital+Hospital/data=!4m7!3m6!1s0x88ec5ecfffffffff:0x44a00bdc16186939!8m2!3d30.4756049!4d-84.2321011!16s%2Fm%2F04g3c60!19sChIJ_____89e7IgROWkYFtwLoEQ,HCA Florida Capital Hospital,4.1,3105,Hospital,"2626 Capital Medical Blvd, Tallahassee, FL 32308, United States","FQG9+65 Tallahassee, Florida, USA",https://www.capitalregionalmedicalcenter.com/,+1 850-325-5000,,,https://lh3.googleusercontent.com/p/AF1QipPxgPlWttR9eu_VsS8UOqbibguPmMxfJs7_Ib9H=w426-h240-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:19:04.535Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Families+First+Primary+Care%2F+Terreze+M.+Gamble+M.D./data=!4m7!3m6!1s0x88ec5f1eeb998315:0x14894e7f88d43adf!8m2!3d30.4608538!4d-84.2294027!16s%2Fg%2F1tfscp5x!19sChIJFYOZ6x5f7IgR3zrUiH9OiRQ,Families First Primary Care/ Terreze M. Gamble M.D.,4.4,64,Family practice physician,"2888-3 Mahan Dr, Tallahassee, FL 32308, United States","FQ6C+86 Tallahassee, Florida, USA",http://www.familiesfirstprimarycare.com/,+1 850-402-6210,Closed · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iXewf3gNJujbIOM2RlFH9g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=119.5508&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:19:09.368Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Coast+Dental/data=!4m7!3m6!1s0x88ec5f9553dcae1f:0x79478bbaf1051efe!8m2!3d30.4243415!4d-84.2497516!16s%2Fg%2F1tfm28q0!19sChIJH67cU5Vf7IgR_h4F8bqLR3k,Coast Dental,4.1,725,Dentist,"2700 S Blair Stone Rd # B, Tallahassee, FL 32301, United States","CQF2+P3 Tallahassee, Florida, USA",https://www.coastdental.com/dentist-office/tallahassee-fl-32301?utm_source=gmb&utm_medium=organic,+1 850-877-4313,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipMjuSd1xbP7jQN9fojfPar1FSErZCoKK6KgW1k1=w408-h261-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:19:14.350Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
"https://www.google.com/maps/place/Tung+Wynn,+MD/data=!4m7!3m6!1s0x88ec5f61360e6001:0x936d4e52359662dd!8m2!3d30.4602619!4d-84.2464245!16s%2Fg%2F11p0dh0ygq!19sChIJAWAONmFf7IgR3WKWNVJObZM","Tung Wynn, MD",,,Pediatrician,"2390 Phillips Rd, Tallahassee, FL 32308, United States","FQ63+4C Tallahassee, Florida, USA",https://ufhealth.org/doctors/tung-t-wynn?utm_source=pg-google&utm_medium=organic&utm_campaign=pg-listings,+1 352-265-7337,Closed · Opens 8 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipN4HGS6b8UKrrPtUNvV_zKJJ8bv3Kc75POL7ceI=w426-h240-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:19:19.067Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/SLEEM+F%27GUYER/data=!4m7!3m6!1s0x88ec5f26b7000001:0x3fac709f861668dd!8m2!3d30.4759907!4d-84.231996!16s%2Fg%2F11ss7wtj39!19sChIJAQAAtyZf7IgR3WgWhp9wrD8,SLEEM F'GUYER,5.0,2,Pediatrician,"2626 Capital Medical Blvd, Tallahassee, FL 323084402, United States",,,+1 850-325-5000,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SddIRvHTGyUAOrqnfw2j7w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=103.80095&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:19:21.706Z,,,,,,,,,
"https://www.google.com/maps/place/Bill+Pietra,+MD/data=!4m7!3m6!1s0x88ec5fe697cd9bc5:0xe574d0b84d982ed!8m2!3d30.4602619!4d-84.2464245!16s%2Fg%2F11rx1lcl51!19sChIJxZvNl-Zf7IgR7YLZhAtNVw4","Bill Pietra, MD",,,Pediatrician,"2390 Phillips Rd, Tallahassee, FL 32308, United States","FQ63+4C Tallahassee, Florida, USA",https://ufhealth.org/doctors/bill-a-pietra?utm_source=pg-google&utm_medium=organic&utm_campaign=pg-listings,+1 352-265-7337,Closed · Opens 8 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOIvXbEg_tTH5jMA63I9AEiu7asKbVIizNDee7U=w426-h240-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:19:26.478Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Tallahassee+Medical+Group+%7C+TMG/data=!4m7!3m6!1s0x88ec5f28478256b1:0xceb03c2cc7035cef!8m2!3d30.4592526!4d-84.2582107!16s%2Fg%2F11rw90nkwx!19sChIJsVaCRyhf7IgR71wDxyw8sM4,Tallahassee Medical Group | TMG,5.0,7,Medical clinic,"1511 Surgeons Dr, Tallahassee, FL 32308, United States","FP5R+PP Tallahassee, Florida, USA",https://tallahasseemedicalgroup.com/,+1 850-701-0695,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer6Mu80FFhgDbSrXQ-UjcGWn-Cb9rnvpYl6znpBi4jevFu9eeXOoGUUTkhLGKB9ILNQ3fM-5BwEPa5nxPlhNmgJ6vGRr8_n1HsCmWO0Zc_nKrHBrZlMC9M0onLx0n0R--JKnhNmKn4F3S4=w408-h306-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:19:31.415Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Tallahassee+Memorial+Bixler+Trauma+%26+Emergency+Center/data=!4m7!3m6!1s0x88ec5f14ae71a00d:0x42728a972a077333!8m2!3d30.4564958!4d-84.261624!16s%2Fg%2F11f637jzv0!19sChIJDaBxrhRf7IgRM3MHKpeKckI,Tallahassee Memorial Bixler Trauma & Emergency Center,3.3,52,Emergency room,"1300 Miccosukee Rd, Tallahassee, FL 32308, United States","FP4Q+H9 Tallahassee, Florida, USA",https://www.tmh.org/bixler,+1 850-431-0912,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoK0P3pmLWjmsEzUxgtp3xpneZYh94xTFRsvAQIJGxWCWwpfrDPTKWPyAIFEaBr6CKdFU4BmrQCTLA32UEQi8txVIuUR7WMbG2BqQk0lFfKxHOFxpmE5jTpKaEyPDvrh4FQ3j0cdg=w408-h725-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:19:36.009Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Honey+B+Esthetics/data=!4m7!3m6!1s0x88ec59a00ea237ad:0x9ce7de6ed7a2185a!8m2!3d30.4500222!4d-84.2791872!16s%2Fg%2F11t3hktbpg!19sChIJrTeiDqBZ7IgRWhii127e55w,Honey B Esthetics,4.9,49,Spa,"719 N Calhoun St Suite B, Tallahassee, FL 32304, United States","FP2C+28 Tallahassee, Florida, USA",https://www.honeybesthetics.com/,+1 850-756-2980,Open · Closes 9 pm,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipOGQ23DciUUYERo4cUsj8WAi1wNuerBr_aEAxI1=w408-h725-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:19:40.831Z,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,11 am–6 pm,9 am–9 pm,true,
https://www.google.com/maps/place/Cook+Lisa+A+MD/data=!4m7!3m6!1s0x88ec5f3b0a270833:0xd00a14073c9ac539!8m2!3d30.4771566!4d-84.2408291!16s%2Fg%2F1v2pr0t9!19sChIJMwgnCjtf7IgROcWaPAcUCtA,Cook Lisa A MD,5.0,11,Internist,"2140 Centerville Rd, Tallahassee, FL 32308, United States","FQG5+VM Tallahassee, Florida, USA",,+1 850-383-3529,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-OKIwkwsNO2pO0xIxeVMBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=210.20988&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:19:43.450Z,,,,,,,,,
"https://www.google.com/maps/place/Saleem+Islam,+MD,+MPH/data=!4m7!3m6!1s0x88ec5fd499a42089:0x65fa246d5f42fc08!8m2!3d30.4602619!4d-84.2464245!16s%2Fg%2F11lm2s2vnc!19sChIJiSCkmdRf7IgRCPxCX20k-mU","Saleem Islam, MD, MPH",,,Pediatric surgeon,"2390 Phillips Rd, Tallahassee, FL 32308, United States","FQ63+4C Tallahassee, Florida, USA",https://surgery.med.ufl.edu/profile/islam-saleem/,+1 352-265-7337,Closed · Opens 8 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNSKPMyZ_94x2SRhCranXqxRyulogfQmblAUHkF=w426-h240-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:19:48.135Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Access+Direct+Primary+Care/data=!4m7!3m6!1s0x88ec59c4f5f8315b:0xefd1d86103840a31!8m2!3d30.4769247!4d-84.2275392!16s%2Fg%2F11q_9lsv2c!19sChIJWzH49cRZ7IgRMQqEA2HY0e8,Access Direct Primary Care,5.0,29,Medical clinic,"1876 Eider Ct A, Tallahassee, FL 32308, United States","FQGC+QX Tallahassee, Florida, USA",http://accessdirectprimarycare.com/,+1 850-809-9751,Closed · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YRZGtA1O0AVFs1uRSX6Jgg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=280.81107&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:19:53.211Z,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,8 am–5:30 pm,,
https://www.google.com/maps/place/Dr.+Laura+Howard/data=!4m7!3m6!1s0x88ec5f7a57000001:0x335a110c52df548e!8m2!3d30.4566218!4d-84.2604441!16s%2Fg%2F11p079nhfj!19sChIJAQAAV3pf7IgRjlTfUgwRWjM,Dr. Laura Howard,,,Internist,"1300 Miccosukee Rd, Tallahassee, FL 32308, United States","FP4Q+JR Tallahassee, Florida, USA",,+1 850-431-1155,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dt_clJlkjeuYoDFCr6cq_w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.64537&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:19:55.671Z,,,,,,,,,
https://www.google.com/maps/place/Dr.+Andrew+Stec/data=!4m7!3m6!1s0x88ec5f0ff8f40001:0x1cb2344b15cf68e8!8m2!3d30.4580047!4d-84.2385198!16s%2Fg%2F11p079t32l!19sChIJAQD0-A9f7IgR6GjPFUs0shw,Dr. Andrew Stec,,,Pediatrician,"2418 E Plaza Dr, Tallahassee, FL 32308, United States","FQ56+6H Tallahassee, Florida, USA",https://www.nemours.org/about/leadership/andrew-stec.html,+1 904-697-3600,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=slX5MlSSmoIAyckg5fgy3A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=207.57286&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:19:58.219Z,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Hugh+E.+Vanlandingham,+MD/data=!4m7!3m6!1s0x88ec5f6fe0909c13:0x6d4b94d983fac20c!8m2!3d30.4592941!4d-84.2580697!16s%2Fg%2F1tdgqnml!19sChIJE5yQ4G9f7IgRDML6g9mUS20","Dr. Hugh E. Vanlandingham, MD",4.0,49,Family practice physician,"1511 Surgeons Dr A, Tallahassee, FL 32308, United States","FP5R+PQ Tallahassee, Florida, USA",https://tallahasseemedicalgroup.com/,+1 850-878-6134,Closed · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JFop6NSgO3HqypKLA7FJvA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=142.87717&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:20:02.937Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Dr.+Jared+M+Kiddoe+MD/data=!4m7!3m6!1s0x88ec5f6fe5fe7cdd:0x7af9ffab60261d1b!8m2!3d30.4603795!4d-84.2593627!16s%2Fg%2F11bbrl02hq!19sChIJ3Xz-5W9f7IgRGx0mYKv_-Xo,Dr. Jared M Kiddoe MD,,,Doctor,"1616 Physicians Dr, Tallahassee, FL 32308, United States","FP6R+57 Tallahassee, Florida, USA",https://www.tmh.org/physician-directory/k/kiddoe-jared-m,+1 850-431-5105,Closed · Opens 7:30 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qDutmkkzHrrfhpkDjDKAAg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=328.552&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:20:07.434Z,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,,
https://www.google.com/maps/place/Advanced+Urology+Institute+-+Tallahassee+Office/data=!4m7!3m6!1s0x88ec5f22eb189fa9:0x4dd13860a255502!8m2!3d30.4714446!4d-84.2366883!16s%2Fg%2F1tgd7c29!19sChIJqZ8Y6yJf7IgRAlUlCoYT3QQ,Advanced Urology Institute - Tallahassee Office,4.8,3288,Urology clinic,"2000 Centre Pointe Blvd, Tallahassee, FL 32308, United States","FQC7+H8 Tallahassee, Florida, USA",https://www.advancedurologyinstitute.com/location/tallahassee/?utm_source=gmb&utm_medium=organic&utm_campaign=tallahassee&utm_content=location-page,+1 850-309-0400,Closed · Opens 7:30 am Wed,,https://lh3.googleusercontent.com/p/AF1QipOJBB5fzlfcI1ZvXobuUQqqKbPX99oOfxXkkdo_=w426-h240-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:20:12.343Z,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–5 pm,,
https://www.google.com/maps/place/Dr.+Raquel+Mitchell/data=!4m7!3m6!1s0x88ec5f1eebc8d3fd:0xfdc253cd36884c0!8m2!3d30.4656821!4d-84.2316344!16s%2Fg%2F11p07b7wpn!19sChIJ_dPI6x5f7IgRwIRo0zwl3A8,Dr. Raquel Mitchell,,,Pediatrician,"1803 Miccosukee Commons Dr STE 202, Tallahassee, FL 32308, United States","FQ89+78 Tallahassee, Florida, USA",https://www.tallahasseeprimarycare.com/providers/mitchell-raquel-m-md-faap/,+1 850-297-0114,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8teYF1ZYniPP8c6q8VxEBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=78.097916&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:20:15.051Z,,,,,,,,,
