placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,info
https://www.google.com/maps/place/MOBILE+TRUCK+TRAILER+TIRE+ROADSIDE+REPAIR/data=!4m7!3m6!1s0x88ded77dacfffd69:0x4dd6840793e16531!8m2!3d26.9355722!4d-80.1599564!16s%2Fg%2F11yy4b7n21!19sChIJaf3_rH3X3ogRMWXhkweE1k0,MOBILE TRUCK TRAILER TIRE ROADSIDE REPAIR,5.0,2,Truck repair shop,,"4183 W Indiantown Rd, Jupiter, FL 33478, United States","WRPR+62 Jupiter, Florida, USA",http://mobiletrucktrailertireroadsiderepair.com/,+1 561-464-7742,"Open 24 hours

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweo_jDrqlcTE9VmjM1JchChrg4aEXNRFlC8qbkrD2_vPtSx2AZ_swIZ6IOJ0NvsTdIpohJvD_FQt3eXjm4nt22yO5bUHiE4nCSbr2hlqFxIRZanqBPMRenJlKy5P_oz-vi7rweouF8wOQ1iv=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Tequesta+Palm+Beach+FL/@26.9636401,-80.1121493,14z",2026-03-23T17:01:46.014Z,,
https://www.google.com/maps/place/Unlimited+Auto+Wash+of+Tequesta/data=!4m7!3m6!1s0x88df29cfc321a263:0x71873100e2a51469!8m2!3d26.9546529!4d-80.0864019!16s%2Fg%2F11bbyhthss!19sChIJY6Ihw88p34gRaRSl4gAxh3E,Unlimited Auto Wash of Tequesta,4.9,902,Car wash,,"1625 N Old Dixie Hwy, Jupiter, FL 33469, United States","XW37+VC Jupiter, Florida, USA",http://www.unlimitedautowashclub.com/,+1 561-746-0130,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweriUICUHVpHUvDS_WMmrKclkbDcGru29O6zYxw6TDVjaDitd3Dlv_XVYGL8AId4ihG6Ud0K5TGE_3bWVYr_MjlkKvfB9nBAovTda49cS4oPkdaYY1cEeXXGa4LqjWaydriR5dLaIQ=w427-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Tequesta+Palm+Beach+FL/@26.9636401,-80.1121493,14z",2026-03-23T17:01:51.082Z,,
https://www.google.com/maps/place/TDMotorsports/data=!4m7!3m6!1s0x88df29e044b2b5af:0x18de6f1e856107ae!8m2!3d26.9404846!4d-80.0955859!16s%2Fg%2F11hcz44z8j!19sChIJr7WyROAp34gRrgdhhR5v3hg,TDMotorsports,4.5,8,Motorcycle repair shop,,"615 N Orange Ave, Jupiter, FL 33458, United States","WWR3+5Q Jupiter, Florida, USA",,+1 561-758-0982,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoGG0nlbJZ6JZ8T4Af8r-hsl20T79Q0pICfCgxo4oO4iwgIGTTf6TRaHi7JwEJI1vBYzvEDq13okHf7iQAFtegDbkcZH4vyJGCLPnv00t-Y0AzYLufgPbAjDbv-rQCUac1s5Hik=w408-h306-k-no,true,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Tequesta+Palm+Beach+FL/@26.9636401,-80.1121493,14z",2026-03-23T17:01:56.268Z,,
https://www.google.com/maps/place/Eismann%27s+Corvette+Center/data=!4m7!3m6!1s0x88df29e1bd769273:0x6350f5edef653ce4!8m2!3d26.937866!4d-80.0962739!16s%2Fg%2F1vfp90f4!19sChIJc5J2veEp34gR5Dxl7-31UGM,Eismann's Corvette Center,4.8,78,Auto repair shop,,"213 Venus St, Jupiter, FL 33458, United States","WWQ3+4F Jupiter, Florida, USA",,+1 561-746-0229,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepBJkpqN5L3FlZtaYtuZZpYn2g6GoWMJtxBQMq4SajtODhSmtN6yq0woLxrMpAzmaK9SCTjcFvzB4nseqGr8IkjBHdtKTo6zJ7thHi-vEwSv1uDRm8Tf1pU_-3Cw1vZrgVcw47UPg=w426-h240-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Tequesta+Palm+Beach+FL/@26.9636401,-80.1121493,14z",2026-03-23T17:02:01.345Z,,
https://www.google.com/maps/place/Real+Deal+Bicycles/data=!4m7!3m6!1s0x88df29ecf0fa5ec3:0xb04be8979ce983de!8m2!3d26.932529!4d-80.0778631!16s%2Fg%2F1tffd_w2!19sChIJw1768Owp34gR3oPpnJfoS7A,Real Deal Bicycles,5.0,542,Bicycle store,,"103 US-1 E-2, Jupiter, FL 33477, United States","WWMC+2V Jupiter, Florida, USA",https://realdealbikes.com/,+1 561-746-0585,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoDiHqD8UvhJC5f_ZD9GcOHGSArHZbZQ-LSPXqSJA23vnMnasGtOSYLaQPPaXufM1q5MWYW9ZvP2d1CtnE_eayF2xgZqFQrWTmgnCozT3h-fbFzAQMLptLfISSebvseI86jbQ1C=w426-h240-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Tequesta+Palm+Beach+FL/@26.9636401,-80.1121493,14z",2026-03-23T17:02:06.195Z,,
https://www.google.com/maps/place/Oceanside+Truck+%26+Trailer/data=!4m7!3m6!1s0x88df29d031498a7f:0xf1db8759aa6cd50e!8m2!3d26.9556682!4d-80.0881063!16s%2Fg%2F1thp8t3_!19sChIJf4pJMdAp34gRDtVsqlmH2_E,Oceanside Truck & Trailer,4.8,37,Welder,,"1650 S Cypress Dr # 12, Jupiter, FL 33469, United States","XW46+7Q Jupiter, Florida, USA",http://oceansidetruckandtrailer.com/,+1 561-748-3333,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqqaP3CJThVyVnKr3aqf4HbL7rzIYEKXWXwm1-jWXxEdp5PTtENnnXPKgQ6kvLpGP_DIO4G-mk9MvRX7cMXUOwF9Qzi0cxB7Zn3dM9l3QlCezbPP134fDeC4rW7PtJq_728oD0=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Tequesta+Palm+Beach+FL/@26.9636401,-80.1121493,14z",2026-03-23T17:02:10.992Z,,
https://www.google.com/maps/place/Bridgestone/data=!4m7!3m6!1s0x88df29d1cbb6eb39:0x70f5fb1136b90aa2!8m2!3d26.9563827!4d-80.0882099!16s%2Fg%2F11nmm29k77!19sChIJOeu2y9Ep34gRogq5NhH79XA,Bridgestone,,,Tire shop,,"350 S Cypress Dr, Tequesta, FL 33469, United States","XW46+HP Tequesta, Florida, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oFoL4oTPD1aqYz5WUI56xg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=81.89527&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Tequesta+Palm+Beach+FL/@26.9636401,-80.1121493,14z",2026-03-23T17:02:13.934Z,,
https://www.google.com/maps/place/Tire+Service+Plus+Co./data=!4m7!3m6!1s0x88d95084388fd795:0xbc0ea5711b1db2f8!8m2!3d26.6863443!4d-80.6836221!16s%2Fg%2F1tznn4b3!19sChIJldePOIRQ2YgR-LIdG3GlDrw,Tire Service Plus Co.,4.0,169,Tire shop,,"149 NW 16th St, Belle Glade, FL 33430, United States","M8P8+GH Belle Glade, Florida, USA",,+1 561-996-6677,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo8FlUACc3KO6I3QrTCbi73XzVJKeCkGn4iAEvaaXoQYDYIWUbcG6XyUbbHbCPozh1orfdyr1RRBSPsyV0WvMGpjEbcPpbGIw0hNH0pGdNA-5N1FbZPR6dAMWbEeGmZN_r31x1B=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+South+Bay+Palm+Beach+FL/@26.6639559,-80.7161701,14z",2026-03-23T17:02:29.061Z,,
https://www.google.com/maps/place/Caribbbean+Tires/data=!4m7!3m6!1s0x88d95a1e765b84c9:0x6d63fa42f1f4c7a1!8m2!3d26.6635052!4d-80.7195984!16s%2Fg%2F11rc1svkkm!19sChIJyYRbdh5a2YgRocf08UL6Y20,Caribbbean Tires,4.2,5,Tire shop,,"140 US-27, South Bay, FL 33493, United States","M77J+C5 South Bay, Florida, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepZxx89bPzHxaMy5xFDA5-XTVRPl9A3nP1XdbLmujatf0qUs1iMcQGCoH2b0ITW0tmDbbC_3mLRr-1-mVhel0MoR4-0eUyXZsPF1KaUdYi_0PJhd6wx_92uJqsdO9rSXelGEZk=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/tire+service+in+South+Bay+Palm+Beach+FL/@26.6639559,-80.7161701,14z",2026-03-23T17:02:31.710Z,,
https://www.google.com/maps/place/AutoPro+Car+Care/data=!4m7!3m6!1s0x88d95bdeeea52c5d:0x7c9261e32f9d8040!8m2!3d26.6689104!4d-80.71894!16s%2Fg%2F11g0g8csqr!19sChIJXSyl7t5b2YgRQICdL-Nhknw,AutoPro Car Care,4.8,86,Auto repair shop,,"345 US-27, South Bay, FL 33493, United States","M79J+HC South Bay, Florida, USA",,+1 561-996-9741,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqmHOc-4zYT2fblLwe9AoXmhqYq0O8E10iaMI67cbOVfGPIZPcahE0nO5xR1tfQHJwNuG4UpggYOjw-kyW4QQPQtwExpycY4UNFZPta3ezydPbb8sm2YNKI7TwRwq-fJgrNIiv-7Q=w408-h272-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+South+Bay+Palm+Beach+FL/@26.6639559,-80.7161701,14z",2026-03-23T17:02:36.526Z,,Identifies as Latino-owned
https://www.google.com/maps/place/Tire+Service+Plus/data=!4m7!3m6!1s0x88d951e6c7a2751b:0x544b39c329c791cc!8m2!3d26.6962929!4d-80.679686!16s%2Fg%2F11kn0kqdqc!19sChIJG3Wix-ZR2YgRzJHHKcM5S1Q,Tire Service Plus,4.3,71,Auto repair shop,,"1224 NW Ave L, Belle Glade, FL 33430, United States","M8WC+G4 Belle Glade, Florida, USA",,+1 561-993-0907,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepSkBWrhhcJmILl6od4DRHbYzZApf-jI5QimOTnKREqkvhZXtkp7VWTxGBc0iBN_im2GH06if6YmoluP7SoyK_qZb6tlHpXdGcqdmFHGaaY6WmZq0yg5Zp51OzwydhM3jqjSiNt=w408-h306-k-no,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+South+Bay+Palm+Beach+FL/@26.6639559,-80.7161701,14z",2026-03-23T17:02:41.280Z,,
https://www.google.com/maps/place/Economy+Transmission+Services/data=!4m7!3m6!1s0x88d95a1c6cbea0bd:0xc02fd27666337262!8m2!3d26.665091!4d-80.7168327!16s%2Fg%2F1tvyml0x!19sChIJvaC-bBxa2YgRYnIzZnbSL8A,Economy Transmission Services,4.9,48,Transmission shop,,"135 US-27 N, South Bay, FL 33493, United States","M78M+27 South Bay, Florida, USA",,+1 561-992-8655,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqrscW2bMkSMe7sBO_0BJsy9kTnrshaN1Az8OwIZWNtbbL5q05_B4vFF-B_u6h9yr31DTuxEbcObeNQjGDXGfs9aIlrwIAjJs-4RA6ijFmCZqWRV9o9L7_dWubUsFGKZkKSGMdy=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+South+Bay+Palm+Beach+FL/@26.6639559,-80.7161701,14z",2026-03-23T17:02:45.962Z,,
https://www.google.com/maps/place/Remaca+Truck+Repair+Inc/data=!4m7!3m6!1s0x88d95a183971775d:0xa2584161424ef638!8m2!3d26.659254!4d-80.711453!16s%2Fg%2F1td77cn6!19sChIJXXdxORha2YgROPZOQmFBWKI,Remaca Truck Repair Inc,4.1,68,Truck repair shop,,"535 SE 1st Ave, South Bay, FL 33493, United States","M75Q+PC South Bay, Florida, USA",,+1 561-983-8857,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerm914LIacIdTkeslE9txmPhjru1PSNaSJ9uNmf2Ru9Bv3vj4zfRctK_xuGtVOb4G919_7wCDB1I_-u0rtsoou9bcplpki8vhMAKbb23W-XkSKCXIj-aLpWzrBUuICrC9kLgE7Vfw=w408-h306-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+South+Bay+Palm+Beach+FL/@26.6639559,-80.7161701,14z",2026-03-23T17:02:51.245Z,,
https://www.google.com/maps/place/SouthBay+Truck+Parts+And+Road+Side+Service/data=!4m7!3m6!1s0x88d95a1c684500ff:0x519a7313ec527e06!8m2!3d26.665541!4d-80.717208!16s%2Fg%2F11f4m7fq7c!19sChIJ_wBFaBxa2YgRBn5S7BNzmlE,SouthBay Truck Parts And Road Side Service,4.1,27,Truck parts supplier,· In-store pick-up · Delivery,"185 US-27, South Bay, FL 33493, United States","M78M+64 South Bay, Florida, USA",,+1 561-996-0029,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepIjOzQ6IZEbplhemoKldvYuH4TAEKkZRgGHxThkUP9cnfpHkE9wevCpfJ-i_zLvxJh9NbJxENI7s4E5WHdPy_oH_N1tex-1EFiiY25K9lFMmFLAtVZhxJBvBzEgPjhxWE0PnqCyw=w408-h306-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+South+Bay+Palm+Beach+FL/@26.6639559,-80.7161701,14z",2026-03-23T17:02:56.032Z,,
https://www.google.com/maps/place/Robbie+Tire+Co+Inc/data=!4m7!3m6!1s0x88d950799531f405:0xa3c1859f842ce072!8m2!3d26.6842905!4d-80.6670016!16s%2Fg%2F1tfmjm8h!19sChIJBfQxlXlQ2YgRcuAshJ-FwaM,Robbie Tire Co Inc,4.3,42,Tire shop,,"41 SE Ave C, Belle Glade, FL 33430, United States","M8MM+P5 Belle Glade, Florida, USA",,+1 561-996-6556,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepgYRPiAoNMDdiJlRif3yzfBbvk63jdx0wr4BKviADccqOtw_fGza9jQ2Wdyd2jvmIKX18BJMy58nSCZJl1l9SwflNwFjiQLCkSLlvyuaigYRuIbFTalzpIpHNlc4N_KIgSsd5uAg=w408-h240-k-no-pi-0-ya16.53-ro-0-fo100,false,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+South+Bay+Palm+Beach+FL/@26.6639559,-80.7161701,14z",2026-03-23T17:03:00.757Z,,
https://www.google.com/maps/place/Yoyo%27s+Tire/data=!4m7!3m6!1s0x88d9507af6766d39:0x8a0146d3f90a16c8!8m2!3d26.6869284!4d-80.6681503!16s%2Fg%2F1tftxrqr!19sChIJOW129npQ2YgRyBYK-dNGAYo,Yoyo's Tire,4.4,39,Used tire shop,,"106 N Main St, Belle Glade, FL 33430, United States","M8PJ+QP Belle Glade, Florida, USA",,+1 561-996-6455,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepzjemdPmBSTjkEsHyxIdLsWPJ5u4Iy4-L2UsUDlpVI8TxxmflCUBuWRwiXTbM6_4FkKNqQ-EHDUkaFgsa7yOjIsRfUGptpyzPV8AbJx7Ww14fS915UKCW3_y9AmtvaVacwOa44BQ=w408-h306-k-no,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+South+Bay+Palm+Beach+FL/@26.6639559,-80.7161701,14z",2026-03-23T17:03:05.856Z,,
https://www.google.com/maps/place/BB+One+Stop+auto+shop+LLC/data=!4m7!3m6!1s0x88d951087398d57f:0xd547f1cc23931590!8m2!3d26.6820203!4d-80.67478!16s%2Fg%2F11frnr4_6b!19sChIJf9WYcwhR2YgRkBWTI8zxR9U,BB One Stop auto shop LLC,4.7,3,Auto repair shop,,"654 Dr M.L.K. Jr Blvd W, Belle Glade, FL 33430, United States","M8JG+R3 Belle Glade, Florida, USA",,+1 561-983-7768,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QFCQtRoUjQ29jMykMzoORw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=96.91348&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tire+service+in+South+Bay+Palm+Beach+FL/@26.6639559,-80.7161701,14z",2026-03-23T17:03:08.473Z,,
https://www.google.com/maps/place/Chapin+automotive+servises+llc/data=!4m7!3m6!1s0x88d951f09a87c25f:0xdec75da141b290db!8m2!3d26.696455!4d-80.6789354!16s%2Fg%2F11hzpb_352!19sChIJX8KHmvBR2YgR25CyQaFdx94,Chapin automotive servises llc,4.3,44,Tire shop,,"1208 NW Ave L, Belle Glade, FL 33430, United States","M8WC+HC Belle Glade, Florida, USA",,+1 561-983-7580,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerLCBo5pPEMiavC_B1whRsjGNw-4Zp9tEmAw0FHQ2fY9xYXRYfzEUJs5tm85ZrrTmSaVyPmDgQWNdFY63gp6Gw_h9or5DETuO0PSWwzhJwIKkfozPdB3HZOL-TnH8F2cajjYgo=w408-h306-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+South+Bay+Palm+Beach+FL/@26.6639559,-80.7161701,14z",2026-03-23T17:03:13.595Z,,
https://www.google.com/maps/place/Leonard+Mobile+tires/data=!4m7!3m6!1s0x88d9515bec66614f:0xe6a499bd761e537b!8m2!3d26.6843858!4d-80.6821163!16s%2Fg%2F11xsvd9__j!19sChIJT2Fm7FtR2YgRe1Medr2ZpOY,Leonard Mobile tires,,,Tire repair shop,,"1500 SW Avenue B Pl suite 3, Belle Glade, FL 33430, United States","M8M9+Q5 Belle Glade, Florida, USA",,+1 561-365-4837,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepKmtZQrXBkX-eKl1CN-MZxlke_en2QX2vBixwMIvhNi0wpB2FszPaa-eZkoCShO8nZDyXGnUrh7Li_1ntAKpLfRMQLZcYSNEtB7gmfBJ7ojTD-gVj70Sr_2EDsZTY05_U1w952W4hCX74=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+South+Bay+Palm+Beach+FL/@26.6639559,-80.7161701,14z",2026-03-23T17:03:18.379Z,,
https://www.google.com/maps/place/B+%26+R+Auto+Repair/data=!4m7!3m6!1s0x88d950841dc443d1:0xaac1d507af51b289!8m2!3d26.6856294!4d-80.6828004!16s%2Fg%2F1hc5qwwqs!19sChIJ0UPEHYRQ2YgRibJRrwfVwao,B & R Auto Repair,5.0,1,Auto repair shop,,"1500 W Ave A, Belle Glade, FL 33430, United States","M8P8+7V Belle Glade, Florida, USA",,+1 561-992-4449,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Pi_vSmit3cMVyfMi-10Lrw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=180.97757&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tire+service+in+South+Bay+Palm+Beach+FL/@26.6639559,-80.7161701,14z",2026-03-23T17:03:20.895Z,,
https://www.google.com/maps/place/Hernandez+1967+Truck+Center/data=!4m7!3m6!1s0x88d9594a2b9a37a3:0x6ff61e9b0d90e705!8m2!3d26.6773007!4d-80.722704!16s%2Fg%2F11sz406qvw!19sChIJozeaK0pZ2YgRBeeQDZse9m8,Hernandez 1967 Truck Center,4.5,117,Truck repair shop,,"900 US-27, South Bay, FL 33493, United States","M7GG+WW South Bay, Florida, USA",http://www.hernandeztruckcenter.com/,+1 561-614-1967,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep-_eM-Jek3eLdU8wcpWCeUB54Gsflb9UISXv4eVJnCK-tBETqHlneASO9mCPsmxghFe1SCHEX3JpT_Q74uJUDGEVhmzQnGf82JBwSUaTO5yOgPGRVKhsDP4JBfL9LHKVGE6cch=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1:30 pm,Closed,"https://www.google.com/maps/search/tire+service+in+South+Bay+Palm+Beach+FL/@26.6639559,-80.7161701,14z",2026-03-23T17:03:25.802Z,,Identifies as Latino-owned
https://www.google.com/maps/place/Pilot+Travel+Center/data=!4m7!3m6!1s0x88d95a1cf496feb9:0xa5377f9a158c2d1a!8m2!3d26.6664469!4d-80.7167776!16s%2Fg%2F11bztdjq07!19sChIJuf6W9Bxa2YgRGi2MFZp_N6U,Pilot Travel Center,4.3,1330,Truck stop,,"210 US-27, South Bay, FL 33493, United States","M78M+H7 South Bay, Florida, USA",https://locations.pilotflyingj.com/us/fl/south-bay/210-us-27,+1 561-996-1740,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepgrf73MwkUr6nBM5VRtRW3_qKbXe7lvP8nCOG8ZxdnCqAfpKIU3crk5XqdtCHXi3tUF1JrvovvS3oVthfPeWUO1Cxj5VJBRTcmFApvrF75zcrfErlmJdZab6WnQ-1a9nJoUG1W=w408-h305-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+South+Bay+Palm+Beach+FL/@26.6639559,-80.7161701,14z",2026-03-23T17:03:30.878Z,,
https://www.google.com/maps/place/D+%26+L+Automotive+Repair/data=!4m7!3m6!1s0x88d9507a14358f6f:0xca157eb92c5f0605!8m2!3d26.684614!4d-80.665949!16s%2Fg%2F11f15cxc_2!19sChIJb481FHpQ2YgRBQZfLLl-Fco,D & L Automotive Repair,4.5,24,Auto repair shop,,"217 SE 1st St, Belle Glade, FL 33430, United States","M8MM+RJ Belle Glade, Florida, USA",,+1 561-983-8450,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep3_2b5hhPC_hfyXE4gsz46X7FitcVWqmudxtEeQq_2V2as6JhYRcmkrfBTF2cZSMuYD6mNFJ3quZvPlH3pEFRaRc4Kzn0qFDqFU31NnQaWhfVa-zr8pA4Ze2prSmPhuiqfXdgu=w408-h260-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+South+Bay+Palm+Beach+FL/@26.6639559,-80.7161701,14z",2026-03-23T17:03:36.068Z,,
https://www.google.com/maps/place/Glades+Tires+For+Less/data=!4m7!3m6!1s0x88d95172064daffb:0xd2fc23fd64ac28ca!8m2!3d26.6965195!4d-80.67151!16s%2Fg%2F11x88zy_ly!19sChIJ-69NBnJR2YgRyiisZP0j_NI,Glades Tires For Less,,,Window tinting service,,"400 NW Ave L, Belle Glade, FL 33430, United States","M8WH+J9 Belle Glade, Florida, USA",https://gladesautomall.com/,+1 561-879-1000,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Sif9_Cv5sKiJ6Rz8_NGLjA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=337.8975&pitch=0&thumbfov=100,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+South+Bay+Palm+Beach+FL/@26.6639559,-80.7161701,14z",2026-03-23T17:03:40.728Z,,
https://www.google.com/maps/place/Original+Equipment+Company/data=!4m7!3m6!1s0x88d95a86018c523b:0x507023108619a4c5!8m2!3d26.6666313!4d-80.6716155!16s%2Fg%2F1t_tl2k8!19sChIJO1KMAYZa2YgRxaQZhhAjcFA,Original Equipment Company,4.9,29,Auto parts store,· In-store shopping · Kerbside pickup · Delivery,"1348 S Main St, Belle Glade, FL 33430, United States","M88H+M9 Belle Glade, Florida, USA",http://oeprts.com/,+1 561-996-5501,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo9UaLrE3aGnxVtysdFzZCuh8oKurqKNsJEXhboQbpEvSzhBf9OVNuRdH_xDY9WlsXjINj9xh_UdfPywcx4_WWALHtej-y-NmetYOW8wiu03I7RdtAZJuSblfxvTWQcdS_wzhp8=w408-h306-k-no,true,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+South+Bay+Palm+Beach+FL/@26.6639559,-80.7161701,14z",2026-03-23T17:03:45.491Z,,
https://www.google.com/maps/place/Hola+Fuel/data=!4m7!3m6!1s0x88d95a1cf96793db:0x371390350d72bafb!8m2!3d26.666854!4d-80.718173!16s%2Fg%2F1wbryl57!19sChIJ25Nn-Rxa2YgR-7pyDTWQEzc,Hola Fuel,3.7,91,Truck stop,,"255 US-27, South Bay, FL 33493, United States","M78J+PP South Bay, Florida, USA",https://holafuel.com/,+1 561-992-4800,Open · Closes 11 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepwAvT_KZUx9xQO1FVWWMuKsxa6J1zn2-CkNxpl7FoXRiZmMaPO3NlN0_pAuqvmlb7cqQRIncL2j1_JfK-v6cPHkG6yduI7X0Jd2tXdqOEw66EcpTSr-zL5W3BTTltux2sLYT-m=w426-h240-k-no,true,4 am–11 pm,4 am–11 pm,4 am–11 pm,4 am–11 pm,4 am–11 pm,4 am–11 pm,5 am–10 pm,"https://www.google.com/maps/search/tire+service+in+South+Bay+Palm+Beach+FL/@26.6639559,-80.7161701,14z",2026-03-23T17:03:50.394Z,,
