placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes,error
https://www.google.com/maps/place/Mt+Shasta+Electric+Inc/data=!4m7!3m6!1s0x54cde0d14f387873:0x1f3e7b48faf9551a!8m2!3d41.3256341!4d-122.3221205!16s%2Fg%2F1ttdy55t!19sChIJc3g4T9HgzVQRGlX5-kh7Ph8,Mt Shasta Electric Inc,3.0,2,Electrician,"1108 N Mt Shasta Blvd, Mt Shasta, CA 96067, United States","8MGH+75 Mt Shasta, California, USA",,+1 530-926-4653,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3ZMYTTzhSI3aRwvPpl6Orw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=91.68898&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Mount+Shasta+Redding+CA/@40.5754129,-122.3836121,14z",2026-01-10T23:36:25.114Z,,
https://www.google.com/maps/place/Garden+Center+at+The+Home+Depot/data=!4m7!3m6!1s0x54d2932ebe50a891:0x7973ca21ef4db772!8m2!3d40.5909725!4d-122.3518095!16s%2Fg%2F11c5_t5pgp!19sChIJkahQvi6T0lQRcrdN7yHKc3k,Garden Center at The Home Depot,3.5,12,Garden center,"1200 Churn Crk Rd, Redding, CA 96003, United States","HJRX+97 Redding, California, USA",https://www.homedepot.com/l/Redding/CA/Redding/96003/6682/garden-center?emt=GCGMBGoogleMaps,+1 530-222-1313,"Open · Closes 10 pm

Updated by this business 1 week ago",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzNuzGVW4jbuY5CUws00ooRlkZSMsQhfZ9GRD0bmkfFZul7FI95W-C-cAnPmitaIsFd-Bnt6d9qd4f5eHMiY-ID4YhUK-NKfk_y5D3Nee7gGTYwEZAML-0IRQ9_xz2sNbCW71yPqQ=w408-h408-k-no,true,6 am–10 pm,7 am–8 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/generator+installation+services+in+Mount+Shasta+Redding+CA/@40.5754129,-122.3836121,14z",2026-01-10T23:36:30.152Z,· In-store pick-up · Delivery,
https://www.google.com/maps/place/Helpful+ACE/data=!4m7!3m6!1s0x54d28db9c098fa6b:0x6488dbcb21f5a68e!8m2!3d40.659214!4d-122.3583145!16s%2Fg%2F11xgqbf7b!19sChIJa_qYwLmN0lQRjqb1IcvbiGQ,Helpful ACE,4.5,439,Hardware store,"3020 Cascade Blvd, Shasta Lake, CA 96019, United States","MJ5R+MM Shasta Lake, California, USA",http://www.helpfulace.com/,+1 530-275-1721,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxFmw0uyXlHncvY5t55w-KngFotTuxWvH_SsUZhhlWcqLd1ynj6a_CtlPbmipM-Ev-ZWQEan4qSESfzvC9iwqzQKGm_-pN1SdYsD0Iq5UfoEeMeZRbrJLjOMtW5_jbls2ToTOU4=w408-h306-k-no,true,7 am–6 pm,9 am–5 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Mount+Shasta+Redding+CA/@40.5754129,-122.3836121,14z",2026-01-10T23:36:35.418Z,"Hardware store stocking household tools, garden supplies, home decor & more. · In-store shopping · In-store pick-up",
https://www.google.com/maps/place/Unity+Electric/data=!4m7!3m6!1s0x54d28d00c9eb30ab:0x166567c942536940!8m2!3d40.6574125!4d-122.3843257!16s%2Fg%2F1hg5043yh!19sChIJqzDryQCN0lQRQGlTQslnZRY,Unity Electric,,,Contractor,"3570 Iron Ct, Shasta Lake, CA 96019, United States","MJ48+X7 Shasta Lake, California, USA",http://www.unityelectric.com/,+1 206-575-0837,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=I6WhDm_UUZ94iiepeyOWIg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=156.23065&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Mount+Shasta+Redding+CA/@40.5754129,-122.3836121,14z",2026-01-10T23:36:37.948Z,,
https://www.google.com/maps/place/Shasta+Dam/data=!4m7!3m6!1s0x54d28c0d661d3cbf:0x1fe4fed516f62eb4!8m2!3d40.7185636!4d-122.4192342!16zL20vMDM3Zl9s!19sChIJvzwdZg2M0lQRtC72FtX-5B8,Shasta Dam,4.7,1463,Hydroelectric power plant,"16349 Shasta Dam Blvd, Shasta Lake, CA 96019, United States","PH9J+C8 Shasta Lake, California, USA",https://www.usbr.gov/mp/ncao/shasta-dam.html,,Open · Closes 10 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwQz7Q5XLBlGzPUtJS_0X0Wyw6DA2S57c2ZAE0NlxwZojTaPN3naPqx7qJsbYo0mGEj0nqWTRtquugvGXgwGjzIgHHQPTPKS3dFoUHRcDCLxmpoKh7g-zElaMCa1TDLvTu_eKXe=w408-h306-k-no,false,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/generator+installation+services+in+Mount+Shasta+Redding+CA/@40.5754129,-122.3836121,14z",2026-01-10T23:36:43.061Z,"Imposing, 602-ft.-high, curved gravity dam on Shasta Lake featuring views, free tours & more.",
https://www.google.com/maps/place/Lauer+Electric/data=!4m7!3m6!1s0x54cde7ed207d321d:0x48140d41b518243c!8m2!3d41.2872683!4d-122.3035421!16s%2Fg%2F11xg8lxk_4!19sChIJHTJ9IO3nzVQRPCQYtUENFEg,Lauer Electric,,,Electrical installation service,"2405 S Mt Shasta Blvd, Mt Shasta, CA 96067, United States","7MPW+WH Mt Shasta, California, USA",https://lauerelectric.net/,+1 530-918-8158,Closed · Opens 7:30 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QKsh8wjuQAesgwvN3UGR4A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=217.9684&pitch=0&thumbfov=100,true,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 am,"https://www.google.com/maps/search/generator+installation+services+in+Mount+Shasta+Redding+CA/@40.5754129,-122.3836121,14z",2026-01-10T23:36:47.887Z,,
https://www.google.com/maps/place/ACE+Hardware/data=!4m7!3m6!1s0x54cde702067cc477:0xe85871c7900ac64b!8m2!3d41.3145647!4d-122.3127803!16s%2Fg%2F11fsx6bjwx!19sChIJd8R8BgLnzVQRS8YKkMdxWOg,ACE Hardware,4.7,58,Hardware store,"115 E Castle St, Mt Shasta, CA 96067, United States","8M7P+RV Mt Shasta, California, USA",https://www.acehardware.com/,+1 530-926-3482,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw1_7bwe5z9DvxBpdBs3CQ9XZpDpiScMvzgBWuzdh2Yqs8B0zGMd_Xhl8ebgD4-5-nOWMCF8j4GKp7zCaU5WcD5F_lnaSjpXyJF8-4bPNC-dQoNBvlWhVOaI1r3DzRcod2yffJZzw=w408-h306-k-no,false,8 am–6 pm,9 am–4 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Mount+Shasta+Redding+CA/@40.5754129,-122.3836121,14z",2026-01-10T23:36:52.803Z,"Hardware store stocking household tools, garden supplies, home decor & more. · In-store pick-up · Delivery",
https://www.google.com/maps/place/Walmart+Garden+Center/data=!4m7!3m6!1s0x54d29336884510a7:0xe1801a6533717954!8m2!3d40.5840847!4d-122.3432773!16s%2Fg%2F11g8wrl546!19sChIJpxBFiDaT0lQRVHlxM2UagOE,Walmart Garden Center,3.8,4,Garden center,"1515 Dana Dr, Redding, CA 96003, United States","HMM4+JM Redding, California, USA",https://www.walmart.com/store/2537-redding-ca/patio-garden-services/?veh=seo_loc,+1 530-221-2800,Open · Closes 11 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xgR8pqRo9bgQ22cBVeTY0g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=67.923645&pitch=0&thumbfov=100,true,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,"https://www.google.com/maps/search/generator+installation+services+in+Mount+Shasta+Redding+CA/@40.5754129,-122.3836121,14z",2026-01-10T23:36:57.909Z,· In-store shopping · In-store pick-up · Delivery,
https://www.google.com/maps/place/David+Baird+Electric/data=!4m7!3m6!1s0x54cde72755d570fb:0xcdb7defe492fd090!8m2!3d41.3098782!4d-122.3106613!16s%2Fg%2F1v9gjqy7!19sChIJ-3DVVSfnzVQRkNAvSf7et80,David Baird Electric,5.0,2,Electrician,"Mt Shasta, CA 96067, United States","8M5Q+XP Mt Shasta, California, USA",,+1 530-926-6810,Closed · Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qoqLUdltfGCl-WkOJm0FQg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.01562&pitch=0&thumbfov=100,false,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Mount+Shasta+Redding+CA/@40.5754129,-122.3836121,14z",2026-01-10T23:37:02.766Z,,
https://www.google.com/maps/place/Vyve+Broadband/data=!4m7!3m6!1s0x54cde72903b60c79:0xfdc972d046bda7d7!8m2!3d41.3058749!4d-122.3102265!16s%2Fg%2F1tgd67ny!19sChIJeQy2AynnzVQR16e9RtByyf0,Vyve Broadband,3.8,158,Internet service provider,"900 S Mt Shasta Blvd, Mt Shasta, CA 96067, United States","8M4Q+8W Mt Shasta, California, USA",https://vyvebroadband.com/?utm_source=google&utm_medium=Yext,+1 530-926-6128,Closed · Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=smJvbiYeohoc8lv2jZ94sg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=13.039702&pitch=0&thumbfov=100,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Mount+Shasta+Redding+CA/@40.5754129,-122.3836121,14z",2026-01-10T23:37:07.620Z,,
https://www.google.com/maps/place/Lake+City+Towing+and+Recovery/data=!4m7!3m6!1s0x54d28d3951c60e3f:0x2ee647ecb0e278c0!8m2!3d40.6315695!4d-122.3660638!16s%2Fg%2F11q8vh8_dl!19sChIJPw7GUTmN0lQRwHjisOxH5i4,Lake City Towing and Recovery,4.3,62,Towing service,"1610 Twin View Blvd, Redding, CA 96003, United States","JJJM+JH Redding, California, USA",https://www.lakecitytowing.net/,+1 530-275-2982,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSylSRvD0z5Q97nGg2H3lowJGBRSrS_VaBCWN7izYX11_pex9eLJoNBJBr2YGEh5yeDHjAnUlnIBknQwndrlq5g85DYXEAgrAjf0poUFiJlIdgSXovlH_ZxF2HVjxAQ0jPpglqCh=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Mount+Shasta+Redding+CA/@40.5754129,-122.3836121,14z",2026-01-10T23:37:12.530Z,,
https://www.google.com/maps/place/Ramshaw+Ace+Hardware/data=!4m7!3m6!1s0x54cde7287048855f:0x578f5f368d8dd14a!8m2!3d41.3142553!4d-122.3131286!16s%2Fg%2F1vxfzx5p!19sChIJX4VIcCjnzVQRStGNjTZfj1c,Ramshaw Ace Hardware,4.6,221,Hardware store,"328 N Mt Shasta Blvd, Mt Shasta, CA 96067, United States","8M7P+PP Mt Shasta, California, USA",http://www.acehardware.com/mystore/index.jsp?store=01134&cid=localstore01134,+1 530-926-3482,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyy2rS3eBeTwRGcFUla73Oj9op1h7D6EirWeE_mzQ01CrzHOI0Tw00dqmcM09X9fSvNGe9qTsKFRHqzyWx01LwkiMUzuChPwWSuRN2c5sU0oilJQoEsoiq2AUEw6mv7G_b-rFpE=w426-h240-k-no,true,8 am–6 pm,9 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Mount+Shasta+Redding+CA/@40.5754129,-122.3836121,14z",2026-01-10T23:37:17.511Z,"Hardware store stocking household tools, garden supplies, home decor & more. · In-store shopping · In-store pick-up · Delivery",
https://www.google.com/maps/place/Mt+Shasta+DO+It+Best+Hardware/data=!4m7!3m6!1s0x54cde6d9bb4c5b63:0x2bed14e64c92ad0f!8m2!3d41.3094814!4d-122.315217!16s%2Fg%2F1tj964d9!19sChIJY1tMu9nmzVQRD62STOYU7Ss,Mt Shasta DO It Best Hardware,4.4,16,Hardware store,"128 Morgan Way, Mt Shasta, CA 96067, United States","8M5M+QW Mt Shasta, California, USA",https://www.doitbest.com/solanos,+1 530-926-2635,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwY2Wz2HHcrTpNbWa5-cg8R5z7nwu1_xxtTJd12DvGy5gBsaPO4uUsilfta8J4MdSwQvMNjz3T7KLtEQmNNeF38nfv1yf9gYEdQDmntFLapeKz-7zxco_Zp_0BNSCDTuK1CNwO9=w408-h306-k-no,true,8 am–6 pm,8 am–5 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Mount+Shasta+Redding+CA/@40.5754129,-122.3836121,14z",2026-01-10T23:37:22.632Z,"Co-op chain selling home-improvement products & building materials, including lumber, tools & paint.",
"https://www.google.com/maps/place/Amaral+electric,+license+%23+971928/data=!4m7!3m6!1s0x54ce74c1398b8465:0x840be9229985bf6b!8m2!3d41.409565!4d-122.434388!16s%2Fg%2F1pzpv8l4j!19sChIJZYSLOcF0zlQRa7-FmSLpC4Q","Amaral electric, license # 971928",4.9,23,Electrician,"10539 N Old Stage Rd, Weed, CA 96094, United States","CH58+R6 Weed, California, USA",,+1 530-262-1594,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPaUUdcHT46_ORZYo-7YwF5NENXf78UAujg5zxK=w427-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Mount+Shasta+Redding+CA/@40.5754129,-122.3836121,14z",2026-01-10T23:37:27.613Z,,
https://www.google.com/maps/place/Charge+Electric/data=!4m7!3m6!1s0x8f67b37183fade47:0x7ca837bdc8de6a69!8m2!3d40.1842274!4d-122.081631!16s%2Fg%2F11srz_s9zw!19sChIJR976g3GzZ48RaWreyL03qHw,Charge Electric,5.0,1,Solar energy system service,,,https://www.chargeelectricca.com/,+1 530-710-3601,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwOfwiW4VCSgem9Ca6e3X4oCPPCytLUKQ00007VhlCsz4RTUqxvoPgrJ-FFTndED8XMobzU9REwsUw5k4tJYCxcaxQeuJov4Qq7GJpVDx9LRrvzwLnNoYadZfezUjpozoIdUbk=w408-h354-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Mount+Shasta+Redding+CA/@40.5754129,-122.3836121,14z",2026-01-10T23:37:32.264Z,,
https://www.google.com/maps/place/Mike+Cheula+Electric/data=!4m7!3m6!1s0x54cde6e0c6264be5:0x81ea7227bd1f0869!8m2!3d41.500848!4d-122.582584!16s%2Fg%2F12643f2rp!19sChIJ5UsmxuDmzVQRaQgfvSdy6oE,Mike Cheula Electric,5.0,6,Electrician,,,http://mikecheulaelectric.com/,+1 530-926-3203,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNIHqNMxSxPR6TPKnkvKW8NHGaXug03pULRQdoW=w408-h271-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Mount+Shasta+Redding+CA/@40.5754129,-122.3836121,14z",2026-01-10T23:37:37.075Z,,
https://www.google.com/maps/place/Jones+Valley+Resort+%7C+Houseboats.com/data=!4m7!3m6!1s0x54d285ccd750ce6f:0x9d9eea271cdc9687!8m2!3d40.7421074!4d-122.2217146!16s%2Fg%2F1td_bdqj!19sChIJb85Q18yF0lQRh5bcHCfqnp0,Jones Valley Resort | Houseboats.com,4.0,260,Houseboat rental service,"22300 Jones Valley Marina Dr, Redding, CA 96003, United States","PQRH+R8 Redding, California, USA",https://houseboats.com/,+1 833-474-2782,Closes soon · 4:30 pm · Opens 8 am Sun,,https://lh3.googleusercontent.com/p/AF1QipN3XhdwkNJpTYG-tKarIZzRrkABpx-7de520a2K=w408-h306-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Mount+Shasta+Redding+CA/@40.5754129,-122.3836121,14z",2026-01-10T23:37:42.004Z,,
https://www.google.com/maps/place/High+Country+Electric/data=!4m7!3m6!1s0x54ce722efef6fce1:0xb98bdb9ef4fe3c30!8m2!3d41.5017016!4d-122.3712359!16s%2Fg%2F1tdx_mck!19sChIJ4fz2_i5yzlQRMDz-9J7bi7k,High Country Electric,4.5,2,Electrician,"17326 Gilbert Ct, Weed, CA 96094, United States","GJ2H+MG Weed, California, USA",https://www.electricianincalifornia.com/electrician-in-lake-shastina/,+1 530-938-0577,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ir4GtXp7uVRE84wAw8o-wg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=34.452602&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Mount+Shasta+Redding+CA/@40.5754129,-122.3836121,14z",2026-01-10T23:37:44.845Z,,
https://www.google.com/maps/place/Hatchet+Ridge+Wind+Farm/data=!4m7!3m6!1s0x54cd724afa9cdc95:0x9e9811c52e7243d!8m2!3d40.8690785!4d-121.7592981!16s%2Fg%2F11cjp8vj6p!19sChIJldyc-kpyzVQRPSTnUhyB6Qk,Hatchet Ridge Wind Farm,4.5,13,Farm,"19400 Bunch Grass Lookout Rd, Burney, CA 96013, United States","V69R+J7 Burney, California, USA",http://www.patternenergy.com/,,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyWE4LH0PJ5FiX4bWpVsbkOvZ4Mxqk_XAtG_G4qXPmslZ-vgnK6l05c-0_sswbKaNUvN00s5RfEvuyh1r33Gx4Kya9evLwxAKQhNfDnv9E_xSE-Gz26nWt8yS_w6PHRwd5DJkZIrw=w408-h272-k-no,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Mount+Shasta+Redding+CA/@40.5754129,-122.3836121,14z",2026-01-10T23:37:47.704Z,,
"https://www.google.com/maps/place/Off+Grid+Service/@40.6725771,-122.4719334,9z/data=!3m1!4b1!4m6!3m5!1s0x212b35c26e8363eb:0x603295b7024c09f4!8m2!3d40.672577!4d-122.4719334!16s%2Fg%2F11y5j1dtrs",Off Grid Service,,,Solar energy company,,,https://offgridservice.com/,+1 530-235-6677,Closed · Opens 9 am Mon,,,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Mount+Shasta+Redding+CA/@40.5754129,-122.3836121,14z",2026-01-10T23:37:54.325Z,,
https://www.google.com/maps/place/Siskiyou+Plumbing+%26+Electrical/data=!4m7!3m6!1s0x54ce45075afdaa87:0x1eae1cfc591aedaf!8m2!3d41.7361836!4d-122.593517!16s%2Fg%2F1wj_5s22!19sChIJh6r9WgdFzlQRr-0aWfwcrh4,Siskiyou Plumbing & Electrical,4.8,313,Plumber,"501 N Phillipe Ln, Yreka, CA 96097, United States","PCP4+FH Yreka, California, USA",https://siskiyouplumbing.net/,+1 530-842-4585,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyTQY2UWicfsKKO96N5qPVTLh3Xtmula_PKrfMg0-7wvAejWIfUiIyZePVE7ArghkWyrrapQ1oeJ_lvRuosokwHpSliZ-ngyrWhnh--6QCr0nCXB1pBucGkCszHqftllWsizUNGAw=w408-h544-k-no,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Yreka+Redding+CA/@41.7354186,-122.6344708,14z",2026-01-10T23:38:08.921Z,,
https://www.google.com/maps/place/Mercier+Electric/data=!4m7!3m6!1s0x54ce45c218d3351b:0xc1389148c81d81bf!8m2!3d41.7164889!4d-122.6419784!16s%2Fg%2F1tfcbxcz!19sChIJGzXTGMJFzlQRv4EdyEiROME,Mercier Electric,5.0,10,Electrician,"1527 S Oregon St, Yreka, CA 96097, United States","P985+H6 Yreka, California, USA",https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&ved=2ahUKEwjKg4zn_OuJAxV-SDABHeJcGcAQFnoECCMQAQ&url=https%3A%2F%2Fwww.facebook.com%2Fp%2FMercier-Electric-Yreka-100027525956301%2F&usg=AOvVaw0RCo1H2z6wfCfuiUH2qyHw&opi=89978449,+1 530-842-7661,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipO6MKaHllysTRAl_vVoSO4teXlpScm5IICGVhAX=w426-h240-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Yreka+Redding+CA/@41.7354186,-122.6344708,14z",2026-01-10T23:38:13.878Z,,
https://www.google.com/maps/place/Shasta+Valley+Electrical/data=!4m7!3m6!1s0x4b674ae4fec02eb:0xefea5830299ea728!8m2!3d41.147439!4d-122.519575!16s%2Fg%2F11xllthfjx!19sChIJ6wLsT650tgQRKKeeKTBY6u8,Shasta Valley Electrical,5.0,4,Electrician,,,,+1 530-340-3454,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipNgxTEb9gS9FVljWpUDuFcRIBq9KRblGmamQ_RN=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Yreka+Redding+CA/@41.7354186,-122.6344708,14z",2026-01-10T23:38:18.631Z,,
https://www.google.com/maps/place/Rental+Guys/data=!4m7!3m6!1s0x54ce442bad10240f:0xb78006168ed534e3!8m2!3d41.7159139!4d-122.6302569!16s%2Fg%2F1tpc7pyp!19sChIJDyQQrStEzlQR4zTVjhYGgLc,Rental Guys,4.7,76,Equipment rental agency,"552 E Oberlin Rd, Yreka, CA 96097, United States","P989+9V Yreka, California, USA",https://www.rentalguys.com/,+1 530-842-1111,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMxTLdmxjRZfSDMrQg07KtY7C4BRb_nfk56A3-b=w408-h306-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Yreka+Redding+CA/@41.7354186,-122.6344708,14z",2026-01-10T23:38:23.471Z,,
https://www.google.com/maps/place/Pacific+Power+%26+Light+Co/data=!4m7!3m6!1s0x54ce45c4d0727975:0xb1a5428672a43999!8m2!3d41.7299484!4d-122.6356004!16s%2Fg%2F11b5plk6jy!19sChIJdXly0MRFzlQRmTmkcoZCpbE,Pacific Power & Light Co,2.8,17,Electric utility company,"300 S Main St, Yreka, CA 96097, United States","P9H7+XQ Yreka, California, USA",https://www.pacificpower.net/footer/contact.html,+1 888-221-7070,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lkxVyllx19-ZvI6Hqp-L7g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=99.70913&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Yreka+Redding+CA/@41.7354186,-122.6344708,14z",2026-01-10T23:38:26.357Z,,
https://www.google.com/maps/place/Yreka+Electric/data=!4m7!3m6!1s0x54ce412968f7d0e1:0x290e3a3ae3a1a20d!8m2!3d41.7354186!4d-122.6344709!16s%2Fg%2F1tdg7jfn!19sChIJ4dD3aClBzlQRDaKh4zo6Dik,Yreka Electric,,,Electrician,"Yreka, CA 96097, United States",,,+1 530-842-9733,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Q-B4F-Rzu0GDg559RVHHxw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=74.81709&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Yreka+Redding+CA/@41.7354186,-122.6344708,14z",2026-01-10T23:38:29.327Z,,
"https://www.google.com/maps/place/Johnson+Electric/@41.718245,-122.666348,17z/data=!3m1!4b1!4m6!3m5!1s0x54ce4668601bf517:0xc33c916c7b462a89!8m2!3d41.718245!4d-122.666348!16s%2Fg%2F1tv3ndwr",Johnson Electric,,,Electrician,"1101 Greenhorn Rd, Yreka, CA 96097, United States","P89M+7F Yreka, California, USA",https://www.johnsonelectric.com/,+1 530-842-3331,,,,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Yreka+Redding+CA/@41.7354186,-122.6344708,14z",2026-01-10T23:38:34.027Z,,
https://www.google.com/maps/place/Yreka+Machine+Works/data=!4m7!3m6!1s0x54ce467fd7a55a23:0xd1d341bcaa8a2410!8m2!3d41.716237!4d-122.6384183!16s%2Fg%2F1vm_xm1z!19sChIJI1ql139GzlQRECSKqrxB09E,Yreka Machine Works,5.0,7,Welder,"110 E Oberlin Rd, Yreka, CA 96097, United States","P986+FJ Yreka, California, USA",,+1 530-842-3348,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cEbj8ZSjz0eHhNCCQaQJgw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=21.19669&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Yreka+Redding+CA/@41.7354186,-122.6344708,14z",2026-01-10T23:38:37.104Z,,
https://www.google.com/maps/place/Root+Automation/data=!4m7!3m6!1s0x54ce46ecac24d22d:0x4c5c9709c5a876c8!8m2!3d41.7073254!4d-122.643845!16s%2Fg%2F1tfrghbq!19sChIJLdIkrOxGzlQRyHaoxQmXXEw,Root Automation,2.9,36,Internet service provider,"112 4H Way, Yreka, CA 96097, United States","P944+WF Yreka, California, USA",http://www.rootautomation.com/,+1 530-842-2690,Closed · Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wCb-8gzSCwNbuJj2vGr46w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=11.560475&pitch=0&thumbfov=100,true,Closed,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Yreka+Redding+CA/@41.7354186,-122.6344708,14z",2026-01-10T23:38:42.535Z,,
