placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/Dealer+Tire/data=!4m7!3m6!1s0x8830fbaed408efc9:0xff7bf5d55dcb8fab!8m2!3d41.5039616!4d-81.6406159!16s%2Fg%2F11ffl__xj1!19sChIJye8I1K77MIgRq4_LXdX1e_8,Dealer Tire,2.7,7,Tire shop,"7012 Euclid Ave, Cleveland, OH 44103, United States","G935+HQ Cleveland, Ohio, USA",https://www.dealertire.com/,+1 216-432-0008,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepWdgsB6xPwSl45FdX3HzdL9B1avMz35dbAf30-KqfPWQmHZau3_bdNp6wSVTTSKzNqgrGo5BS--OImY6mtUSf58MH2cMu_2-v7shBZfkwJ09IdDI_LsWbtsN0oSal6z9lO4Bwvvw=w408-h544-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Downtown+Cleveland+OH/@41.5047834,-81.6856808,14z",2026-03-23T15:43:57.868Z,,,,
https://www.google.com/maps/place/Lexus+Complete+Maintenance+Care/data=!4m7!3m6!1s0x8830fbae8a9097e3:0xad6e641e8c7412!8m2!3d41.5039616!4d-81.6406159!16s%2Fg%2F11fd72zk7r!19sChIJ45eQiq77MIgREnSMHmRurQA,Lexus Complete Maintenance Care,5.0,1,Tire shop,"7012 Euclid Ave, Cleveland, OH 44103, United States","G935+HQ Cleveland, Ohio, USA",http://lexustirecenter.com/,+1 216-432-0088,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rKVtXc8h2Iozxon-N80RtQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=200.21217&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Downtown+Cleveland+OH/@41.5047834,-81.6856808,14z",2026-03-23T15:44:03.255Z,,,,
"https://www.google.com/maps/place/United+Towing+Services,+Inc./data=!4m7!3m6!1s0x8830fa46b00269a3:0xc15716f3080f9c0d!8m2!3d41.5137401!4d-81.6632066!16s%2Fg%2F1tjz403b!19sChIJo2kCsEb6MIgRDZwPCPMWV8E","United Towing Services, Inc.",3.8,140,Towing service,"3929 Superior Ave, Cleveland, OH 44114, United States","G87P+FP Cleveland, Ohio, USA",https://utscleveland.com/,+1 216-738-1277,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerBT9LhhsMOAY0PDdGK5B0GijVG7ozP9DI6Jyk2FegN0QRPF2EmpzxnR-xMs0mTwv93fZqt9EC3_ZRp24UmROrtcBpQgguiAfG7I4WN0gtuSdCDrPajVY_KqfqD06V9kA_3HYal=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Downtown+Cleveland+OH/@41.5047834,-81.6856808,14z",2026-03-23T15:44:08.674Z,,,,
https://www.google.com/maps/place/Noyz+%26+Toyz/data=!4m7!3m6!1s0x8830ee1fdffd8415:0x16e134dd50594265!8m2!3d41.4981339!4d-81.6789399!16s%2Fg%2F1tmklmch!19sChIJFYT93x_uMIgRZUJZUN004RY,Noyz & Toyz,4.0,218,Car accessories store,"2245 E 14th St, Cleveland, OH 44115, United States","F8XC+7C Cleveland, Ohio, USA",http://noyzntoyz.com/,+1 216-941-1700,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerS7K3gitdxvDY2RFCWPbFiGPlOfmSw1fOclnUnIUHNZqSy-w8sUdEQhNEKNzRWS5gxn_162uBJj3vO1MWMtnCKpj29oY9Y0nwkhDuWtrxeAoes1JKDOfRSP4N4NrHPxMydM7M3jQ=w426-h240-k-no,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Downtown+Cleveland+OH/@41.5047834,-81.6856808,14z",2026-03-23T15:44:14.289Z,· In-store shopping · In-store pick-up · Delivery,,,
https://www.google.com/maps/place/Inside+Out+Car+Wash/data=!4m7!3m6!1s0x8830f13ec444a86b:0x520a966bd24b2899!8m2!3d41.5012239!4d-81.703814!16s%2Fg%2F11fr3bq7t_!19sChIJa6hExD7xMIgRmShL0muWClI,Inside Out Car Wash,4.9,138,Car wash,"Northeast End, Garage Entrance on Front Street, 950 Main Ave Level P2, Cleveland, OH 44113, United States","G72W+FF Cleveland, Ohio, USA",https://insideoutcleveland.com/,+1 216-970-3905,"Open · Closes 7 pm

Updated by this business 10 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepGo7bpxQAJ91Kchia6EdrV5GsQrVI0bSdLwJFCcRIOeY-yDlw4c5StJrvIjr2q2JraeuvkZ2ZudD0V4Eis5FtGlPsLwUP4T-ghU0XJrr6mNHFyqXfOtEkn-j4yuf_t_etYiNw=w408-h544-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Downtown+Cleveland+OH/@41.5047834,-81.6856808,14z",2026-03-23T15:44:19.349Z,,,true,
https://www.google.com/maps/place/In+Good+Hands+With+Sands+LLC/data=!4m7!3m6!1s0x8830fb6596224f49:0xac8bdd824bb3fcde!8m2!3d41.5279776!4d-81.6400959!16s%2Fg%2F11y01_hk54!19sChIJSU8ilmX7MIgR3vyzS4Ldi6w,In Good Hands With Sands LLC,4.8,20,Towing service,"7017 St Clair Ave., Cleveland, OH 44103, United States","G9H5+5X Cleveland, Ohio, USA",http://goodhandstow.com/,+1 216-538-8757,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerZlLzWutCX6qdNcZabHxOLpNOrtCRRzhn4w4QMMvv-3OYoLypSFhW1mobLyBxw2fHyefy3kmf5s9xohh0al1ENkQDR0BABIWv3YBmj7etnoMo7u8uF_pXkL_lKZubMUiPDIic=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Downtown+Cleveland+OH/@41.5047834,-81.6856808,14z",2026-03-23T15:44:29.650Z,,,true,
https://www.google.com/maps/place/Sutton+Industrial+Hardware/data=!4m7!3m6!1s0x8830fa6ff474c015:0x1b47eb8bc4f0fd4a!8m2!3d41.5018817!4d-81.6595902!16s%2Fg%2F1tff87p5!19sChIJFcB09G_6MIgRSv3wxIvrRxs,Sutton Industrial Hardware,4.7,301,Hardware store,"3848 Prospect Ave E, Cleveland, OH 44115, United States","G82R+Q5 Cleveland, Ohio, USA",http://www.suttonhardware.com/,+1 216-696-8340,"Open · Closes 5 pm

Confirmed by this business 10 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqrF5OZ-kUxeb41XbMws9Q-EZkhBk103-seelnPDwQYwHfnG1vdpDEWkN13xCOFwxBgRVfH75VoIpAbRI_sSBeLOJ0xUCFgLRb1oKiGe8N7z6gwbi8bL3ZtfN4WJTHKVd7FslUXmg=w426-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Downtown+Cleveland+OH/@41.5047834,-81.6856808,14z",2026-03-23T15:44:35.329Z,"Spacious store, founded in 1945, providing hardware & tool rental, plus key, glass & screen cutting. · In-store shopping · In-store pick-up",,,
https://www.google.com/maps/place/MSG+Truck+Repair+LLC/data=!4m7!3m6!1s0x8830fb3885541859:0x78163c1fbe2f4817!8m2!3d41.4896491!4d-81.634493!16s%2Fg%2F11j9m425k7!19sChIJWRhUhTj7MIgRF0gvvh88Fng,MSG Truck Repair LLC,3.6,82,Truck repair shop,"7800 Platt Ave, Cleveland, OH 44104, United States","F9Q8+V6 Cleveland, Ohio, USA",,+1 440-574-1041,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwercw84ROh2YuxHEBfHcvQ7EX1Xal_-JaEccl6c7G5JkZob3liuefP55tWmcsjpWh78AKFTve0ThGX36JSnT0auyOHRLHtLc1rfNmmU8vbNrG22TLMKnl_mmJYbfx8VqWX9agbcFJQ=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Downtown+Cleveland+OH/@41.5047834,-81.6856808,14z",2026-03-23T15:44:40.310Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/BROOKPARK+AUTOCENTER/data=!4m7!3m6!1s0x8830fba5437fda89:0xa4e591cfa0d0b524!8m2!3d41.4852707!4d-81.6427085!16s%2Fg%2F11vbmxxp7y!19sChIJidp_Q6X7MIgRJLXQoM-R5aQ,BROOKPARK AUTOCENTER,,,Car repair and maintenance service,"6808 Bushnell Ct, Cleveland, OH 44104, United States","F9P4+4W Cleveland, Ohio, USA",,+1 216-673-8067,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QobFXW3ZwAc3N6m6x9M9cg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=195.23544&pitch=0&thumbfov=100,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Downtown+Cleveland+OH/@41.5047834,-81.6856808,14z",2026-03-23T15:44:45.242Z,,,,
https://www.google.com/maps/place/Tire+Depot+Discount/data=!4m7!3m6!1s0x8830f95ff4ad8925:0x483161aa710837ec!8m2!3d41.5403266!4d-81.6128968!16s%2Fg%2F11hd_x0txz!19sChIJJYmt9F_5MIgR7DcIcaphMUg,Tire Depot Discount,4.5,68,Tire shop,"10601 St Clair Ave., Cleveland, OH 44108, United States","G9RP+4R Cleveland, Ohio, USA",http://www.tiredepotdiscount.com/,+1 216-303-9390,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoukTFXTqCmVdI5eCmh4bIFe6FvpasoPZKcQMcvv-KgXhuhnnNpqW3CZ0WeioNQvF7ibPbtUKLt3TuSFSUDRRhyn_O-TpMTOWfNChofi9UQxg9ODG5XgE-AMveOTD-fkq3vMhNe=w426-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/tire+service+in+Downtown+Cleveland+OH/@41.5047834,-81.6856808,14z",2026-03-23T15:44:50.684Z,,,,
https://www.google.com/maps/place/R+%26+D+Auto+Body+%26+Mechanical+Repairs/data=!4m7!3m6!1s0x8830fa6a07486fb1:0xa9785486f6cd23cd!8m2!3d41.5137364!4d-81.6692746!16s%2Fg%2F1tj1sr0k!19sChIJsW9IB2r6MIgRzSPN9oZUeKk,R & D Auto Body & Mechanical Repairs,4.1,11,Auto body shop,"3312 St Clair Ave NE, Cleveland, OH 44114, United States","G87J+F7 Cleveland, Ohio, USA",,+1 216-431-1266,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoFdz9TxGZLf-BoABirMqTLRFET1BGUJ0kJ-sHS0-op8IKgSCxy3ZZ9DZXseLcjuW6yR_loRX_Jz45mwUZMA4jFMPgN6YBBf_lklCzhPwlQBPnHeQ87xN5GaGAV8_FR0XZAQdVW=w408-h544-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Downtown+Cleveland+OH/@41.5047834,-81.6856808,14z",2026-03-23T15:44:56.438Z,,,,
https://www.google.com/maps/place/Eddy%27s+Square+Deal+Hand+Car/data=!4m7!3m6!1s0x8830fa59d271d919:0xcd20a971ab675dbe!8m2!3d41.5006574!4d-81.658926!16s%2Fg%2F1tfyf6d6!19sChIJGdlx0ln6MIgRvl1nq3GpIM0,Eddy's Square Deal Hand Car,4.0,152,Car wash,"3826 Carnegie Ave, Cleveland, OH 44115, United States","G82R+7C Cleveland, Ohio, USA",,+1 216-881-1708,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepqfe46XtrNN5TQO4BiXyu04unNn8L-XTY8qmxHUMDjIqTmHCkCtd62p1EsDGcRZ9dtet3ACFLHovQKcyvbU21wuZ357E2pSqEWKe7hBl6389c9nRNpuypkpeoaWnUecA2EmrtWaYlSOAE=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Downtown+Cleveland+OH/@41.5047834,-81.6856808,14z",2026-03-23T15:44:59.684Z,,,,
https://www.google.com/maps/place/Speedy+Fleet+Towing+Service/data=!4m7!3m6!1s0x8830fb0791dab2cf:0x20e3b1ff8042f1f!8m2!3d41.506589!4d-81.6843724!16s%2Fg%2F11h5kg2zy_!19sChIJz7LakQf7MIgRHy8E-B87DgI,Speedy Fleet Towing Service,3.9,20,Towing service,"1536 St Clair Ave NE s56, Cleveland, OH 44114, United States","G848+J7 Cleveland, Ohio, USA",https://speedyfleettowing.com/,+1 216-810-8086,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweov89xGL3dJ9uSDhJKCPo-dYSQ6UmiXzZQQm5G-41Tt_Y7X84G1CpxCrwuCYHM9-3f1uFKNJ4kEjR8SzUYuvYNKtY2c8_qgw1sBTduJs0fWEl6mVGOMuKJbi2ij8GtEVr4z0kA3=w535-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Downtown+Cleveland+OH/@41.5047834,-81.6856808,14z",2026-03-23T15:45:05.015Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Advanced+Towing+%26+Junk+Cars/data=!4m7!3m6!1s0x8830fa46bd277153:0x349997c7e2d84100!8m2!3d41.513961!4d-81.6626551!16s%2Fg%2F1tdfjb0y!19sChIJU3EnvUb6MIgRAEHY4seXmTQ,Advanced Towing & Junk Cars,4.3,50,Towing service,"3991 Superior Ave, Cleveland, OH 44114, United States","G87P+HW Cleveland, Ohio, USA",https://cleveland-towing.com/,+1 216-346-1138,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepM5dT__0HYjWVlsh0-mxx6p7D6u-FamIMrTdw0L00ixuHZ2w104NwYdDVjok7XSVkGcCkr5pxZ-ZrgxwC3TJ3z5foKwRCSSU8GgNu9gH_To58JsEBg9xIXxAmqxEuTfIRNEWk=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Downtown+Cleveland+OH/@41.5047834,-81.6856808,14z",2026-03-23T15:45:10.222Z,,,,
https://www.google.com/maps/place/CT+Automotive+Towing/data=!4m7!3m6!1s0x8830fb22de4db6cf:0x2909e4d37c09e5d0!8m2!3d41.4991621!4d-81.63999!16s%2Fg%2F11pvb4f1vs!19sChIJz7ZN3iL7MIgR0OUJfNPkCSk,CT Automotive Towing,4.6,5,Towing service,"2194 E 71st St, Cleveland, OH 44103, United States","F9X6+M2 Cleveland, Ohio, USA",,+1 216-331-3742,Open · Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PChxj3zIVUgCsXKf4GAG1A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=274.94272&pitch=0&thumbfov=100,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Downtown+Cleveland+OH/@41.5047834,-81.6856808,14z",2026-03-23T15:45:15.237Z,,,,
https://www.google.com/maps/place/Vales+Tire+Serice/data=!4m7!3m6!1s0x8830fbeceb0a40ff:0x98a4561a24760781!8m2!3d41.4821188!4d-81.6366943!16s%2Fg%2F11vzfs1kw5!19sChIJ_0AK6-z7MIgRgQd2JBpWpJg,Vales Tire Serice,4.8,5,Tire shop,"2824 E 75th St, Cleveland, OH 44104, United States","F9J7+R8 Cleveland, Ohio, USA",,,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=B4jS5o3FZ4Krv9tWSyNYCQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.43903&pitch=0&thumbfov=100,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Downtown+Cleveland+OH/@41.5047834,-81.6856808,14z",2026-03-23T15:45:20.912Z,,,true,
https://www.google.com/maps/place/Mastercraft+Tires/data=!4m7!3m6!1s0x8830e4dafae9ff6d:0x4eb97aa53af99c6a!8m2!3d41.4447538!4d-81.6385243!16s%2Fg%2F11h3bm0lzn!19sChIJbf_p-trkMIgRapz5OqV6uU4,Mastercraft Tires,5.0,1,Tire shop,"4195 E 71st St, Cleveland, OH 44105, United States","C9V6+WH Cleveland, Ohio, USA",,,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cLf-VsSA2fcEfEaA-RMvEQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=79.068184&pitch=0&thumbfov=100,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Bath+Township+Cleveland+OH/@41.49932,-81.6943605,14z",2026-03-23T15:45:38.541Z,,,,
https://www.google.com/maps/place/Clean+Express+Auto+Wash/data=!4m7!3m6!1s0x8830fa58e3e029e7:0x5d1c3c57ba8db8fa!8m2!3d41.5003147!4d-81.6618375!16s%2Fg%2F1hc95gpq3!19sChIJ5yng41j6MIgR-riNulc8HF0,Clean Express Auto Wash,4.4,1025,Car wash,"3606 Carnegie Ave, Cleveland, OH 44115, United States","G82Q+47 Cleveland, Ohio, USA",https://cleanexpresswash.com/,+1 216-279-0320,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqSb1CRqPejEFBmK9ogFxNR2SWbURpJbbXqkEjtfOR-XpP0GD26QPNb-zikbpIt_URKSnC1xc17Aaa4FM-FsiZejoudLgCuuWyunaSsRsklfhzLiIVHJdrkHvKbw_U3tB647ocA=w408-h544-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–7 pm,"https://www.google.com/maps/search/tire+service+in+Bath+Township+Cleveland+OH/@41.49932,-81.6943605,14z",2026-03-23T15:45:44.588Z,,,,
https://www.google.com/maps/place/Sheliga+Drug+True+Value/data=!4m7!3m6!1s0x8830fa330b8383e5:0xacc495062a346a54!8m2!3d41.5236278!4d-81.6498962!16s%2Fg%2F1tt1tb6r!19sChIJ5YODCzP6MIgRVGo0KgaVxKw,Sheliga Drug True Value,4.7,480,Hardware store,"6025 St Clair Ave., Cleveland, OH 44103, United States","G9F2+F2 Cleveland, Ohio, USA",https://truevalue.com/?tvstore=2011&utm_source=gbp&utm_medium=organic,+1 216-431-1035,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepvJJ5b5IoNN2niN3G1ywyBwWMw7wVLmneH5Yr5KuMEa6bY9zf9UFPLC3U593r2b52b9xWkKjFH1er_IJEtJYlTQl4cThlAoMHIUWkE-p0P02rNmX26TRu7Ubf8m-PEgnnU_vTO=w408-h544-k-no,true,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–4 pm,"https://www.google.com/maps/search/tire+service+in+Bath+Township+Cleveland+OH/@41.49932,-81.6943605,14z",2026-03-23T15:45:50.043Z,· In-store shopping · In-store pick-up,,,
https://www.google.com/maps/place/Ohio+Tire/data=!4m7!3m6!1s0x8830fade17f68643:0xa8b176a20f79291b!8m2!3d41.4770775!4d-81.6516787!16s%2Fg%2F1wk7rhqg!19sChIJQ4b2F976MIgRGyl5D6J2sag,Ohio Tire,4.6,5,Used tire shop,"3000 E 55th St, Cleveland, OH 44127, United States","F8GX+R8 Cleveland, Ohio, USA",,+1 216-271-9511,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3TPI_DKu-lZn_V8kRypAhw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.68307&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Bath+Township+Cleveland+OH/@41.49932,-81.6943605,14z",2026-03-23T15:45:55.275Z,,,,
https://www.google.com/maps/place/Van%27s+Auto+Service+%26+Tire+Pros+E.+Market/data=!4m7!3m6!1s0x8831297378935e93:0xf311535c74afd4eb!8m2!3d41.062677!4d-81.465813!16s%2Fg%2F1tyt5_jy!19sChIJk16TeHMpMYgR69SvdFxTEfM,Van's Auto Service & Tire Pros E. Market,4.9,1902,Tire shop,"1725 E Market St, Akron, OH 44305, United States","3G7M+3M Akron, Ohio, USA",https://www.vanstirepros.com/locations/view/Akron-OH-65,+1 330-784-5454,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqI-1CNTBbkU8gCmX2x0ioFYrTkH5KBIEOy3vdbzJgOp3Cv9qY1RlQvZvqnZ7qUEONySjWl9TNmQ1Saji_fedvwP29KCs9RJCyvswbfbZWAeamhpVbXqUB6JZVvtVlfLjgXd5c9-Q=w408-h306-k-no,true,Closed,Closed,Closed,Closed,Closed,8 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Bath+Township+Cleveland+OH/@41.49932,-81.6943605,14z",2026-03-23T15:46:00.482Z,· In-store shopping · Kerbside pickup,,,
https://www.google.com/maps/place/Van%27s+Auto+Service+%26+Tire+Pros+Waterloo/data=!4m7!3m6!1s0x88312a0b59afabe3:0xc102c2a4346c1ab!8m2!3d41.0292059!4d-81.510951!16s%2Fg%2F1hc2r6bp5!19sChIJ46uvWQsqMYgRq8FGQyosEAw,Van's Auto Service & Tire Pros Waterloo,4.9,1852,Tire shop,"449 E Waterloo Rd, Akron, OH 44319, United States","2FHQ+MJ Akron, Ohio, USA",http://www.vanstirepros.com/,+1 330-724-7400,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepfiFJwT0khcfIhYQkzLUB1NBEDDbWOtXXQVyKxwmGRmRieeUoaw-B0PM_ZeUoxXVbhuk6lHuudYEkvijZXLNui8ry5udHdind4-QyNgMcb91VAz12AYgeMw9H6j5e7egW4axIpqzC6kiA=w408-h306-k-no,true,Closed,Closed,Closed,Closed,Closed,8 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Bath+Township+Cleveland+OH/@41.49932,-81.6943605,14z",2026-03-23T15:46:06.174Z,· In-store shopping · Kerbside pickup,,,
https://www.google.com/maps/place/Van%27s+Auto+Service+%26+Tire+Pros+Ellet/data=!4m7!3m6!1s0x88312957a10d94a3:0xbcd0d061bbed14e9!8m2!3d41.045226!4d-81.437384!16s%2Fg%2F1w0sdhzd!19sChIJo5QNoVcpMYgR6RTtu2HQ0Lw,Van's Auto Service & Tire Pros Ellet,4.9,1899,Tire shop,"682 S Canton Rd, Akron, OH 44312, United States","2HW7+32 Akron, Ohio, USA",http://www.vanstirepros.com/,+1 330-784-7740,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoPhEfiWUxi3WoQ44ldaJ52t-ZevEIHM0BJDS9Clvomy4z0vKzfS7RwqkRy6eW0hU9CFCL07jUscyiz9b7KuitKFtL3vzuiZl1jlD7gFmjgqnGDUG_EInmlUSKYm16Qyqtb2WbiQjPrmo7v=w408-h306-k-no,true,Closed,Closed,Closed,Closed,Closed,8 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Bath+Township+Cleveland+OH/@41.49932,-81.6943605,14z",2026-03-23T15:46:11.307Z,· In-store shopping · Kerbside pickup,,,
https://www.google.com/maps/place/Uniontown+Tire+Co+Inc/data=!4m7!3m6!1s0x88312cb8f072faeb:0xcd6a8c151aa221!8m2!3d40.9734247!4d-81.4076117!16s%2Fg%2F1tfhh1b6!19sChIJ6_py8LgsMYgRIaIaFYxqzQA,Uniontown Tire Co Inc,5.0,137,Tire shop,"12871 Cleveland Ave NW, Uniontown, OH 44685, United States","XHFR+9X Uniontown, Ohio, USA",https://uniontowntire.net/,+1 330-699-2777,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepQCrrU_b_4qV37ao3UBT9p1C8tGlM6vVDLIxuGbgqfoOjhnx76Pj7dhLYhLoj9HHkw0k2PtPsoMoPPTvEq7JV_g5c7F6Ld1R0B3-VZ84xeYCU6n7RXsmEFfolwRWFIJJf_dJ49qg=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Bath+Township+Cleveland+OH/@41.49932,-81.6943605,14z",2026-03-23T15:46:16.475Z,· In-store pick-up,,,
https://www.google.com/maps/place/Redds+Rockside+Tires/data=!4m7!3m6!1s0x8830e3deebb0b86f:0x7e489a17dd89ec0e!8m2!3d41.4024507!4d-81.5665623!16s%2Fg%2F11xdgdc637!19sChIJb7iw697jMIgRDuyJ3ReaSH4,Redds Rockside Tires,3.7,3,Tire shop,"16321 Rockside Rd, Maple Heights, OH 44137, United States","CC2M+X9 Maple Heights, Ohio, USA",,+1 216-510-7131,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqSV8Ei96bWuD66Ckwh1MjK1U8Jst2fbY4sqSNwXD-P8wvnDcjrgUmfSyUqKbOdSSaxe6-vone-a8MHPbI7t-zPq87g0IVu620JMBsd5pI6bRJgL5uEabU_JAbZL9S38Rc2Y-69jd8pgY6e=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Bath+Township+Cleveland+OH/@41.49932,-81.6943605,14z",2026-03-23T15:46:21.509Z,,,,
https://www.google.com/maps/place/Van%27s+Tires+Akron/data=!4m7!3m6!1s0x88372b188a3594d5:0x8d3834476f93308a!8m2!3d40.951307!4d-81.5678593!16s%2Fg%2F1tggbmwb!19sChIJ1ZQ1ihgrN4gRijCTb0c0OI0,Van's Tires Akron,4.8,460,Tire shop,"5650 Manchester Rd, Akron, OH 44319, United States","XC2J+GV Akron, Ohio, USA",https://tirebargains.com/tires-auto-repair-akron-oh-1,+1 330-882-9308,"Open · Closes 5:30 pm

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqa98slhuoIqujvTurQU8mFZwJ4oU9Y0awVr-Ym9esX42XYKrOqnD37kYQNWE72wc8i_XARxXYHbjkBu27hFZwJn-_HFPBvkUXX5eTE0g-Eh1eF2Rx8ziE0ZpO93dBD6XEli_5u=w408-h306-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Bath+Township+Cleveland+OH/@41.49932,-81.6943605,14z",2026-03-23T15:46:27.230Z,· In-store pick-up,,,
