placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,isBlackOwned,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,attributes,error
"https://www.google.com/maps/place/OHSU+Northwest+Clinic+for+Voice+and+Swallowing,+South+Waterfront/data=!4m7!3m6!1s0x54950a686450eec3:0x7ecccf1796da4832!8m2!3d45.4984733!4d-122.6713956!16s%2Fg%2F11b7xh4vqn!19sChIJw-5QZGgKlVQRMkjalhfPzH4","OHSU Northwest Clinic for Voice and Swallowing, South Waterfront",3.7,7,Otolaryngology clinic,"3303 S Bond Ave Building 1, 15th Floor, Portland, OR 97239, United States","F8XH+9C Portland, Oregon, USA",https://www.ohsu.edu/ent/ohsu-northwest-clinic-voice-and-swallowing-south-waterfront?utm_source=gmb&utm_medium=organic&utm_content=b9f98aeb-6d14-590c-9483-84a23832e445,+1 503-494-5947,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nozS_xH7g6F2sB3xLd3MrpDRrxkAdmDhpMj79e23wUSmBQveBC-DVKk4hf3jsjPCHwAILAtSMeJYu9f4b31YKZH8CD-MsDcMzgv4Dsyd1cEPKcvo9WmIPkAkGUGGIlFazb8w38=w408-h307-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+South+Waterfront+Portland+OR/@45.4976278,-122.6700401,14z",2025-09-29T01:09:16.507Z,,,
"https://www.google.com/maps/place/OHSU+Neurology+Clinic,+South+Waterfront/data=!4m7!3m6!1s0x54950a6866955555:0xd2408236116583b8!8m2!3d45.4984733!4d-122.6713956!16s%2Fg%2F11hc_8jtr4!19sChIJVVWVZmgKlVQRuINlETaCQNI","OHSU Neurology Clinic, South Waterfront",2.3,43,Medical clinic,"3303 S Bond Ave Building 1, 8th Floor, Portland, OR 97239, United States","F8XH+9C Portland, Oregon, USA",https://www.ohsu.edu/brain-institute/ohsu-neurology-clinic-south-waterfront?utm_source=gmb&utm_medium=organic&utm_content=47c02663-4daa-5258-95de-bc8dfade9107,+1 503-494-7772,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nph8gAxZ7jwa933ORKlgqTAwa9MS899W9KcWMyEJC1jJPlnLms6XcBr1IaAV2ZZKeK-WQ3RHQ-ASYS0LBxmhF8pvAJHfFLNNiiOh1OTgvoRgWpH8qNZvhcBFJBsKLgPKj1Tyi3_lg=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+South+Waterfront+Portland+OR/@45.4976278,-122.6700401,14z",2025-09-29T01:09:21.914Z,,,
https://www.google.com/maps/place/Boost+IV+%26+Aesthetics/data=!4m7!3m6!1s0x549509e54811ef33:0x648c25bb140eb5ae!8m2!3d45.5353265!4d-122.6997186!16s%2Fg%2F11d_ptcgj3!19sChIJM-8RSOUJlVQRrrUOFLsljGQ,Boost IV & Aesthetics,4.9,310,Medical spa,"2342 NW Thurman St, Portland, OR 97210, United States","G8P2+44 Portland, Oregon, USA",http://boost-iv.com/,+1 971-533-1700,Closed ⋅ Opens 10 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOenAJ2Sg4rljbQR3A0etwo24FJpnmA3NW6g26a=w408-h306-k-no,true,10 am–4 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–4 pm,"https://www.google.com/maps/search/Infusion+centers+in+South+Waterfront+Portland+OR/@45.4976278,-122.6700401,14z",2025-09-29T01:09:26.855Z,,,
"https://www.google.com/maps/place/OHSU+Avel+Gordly+Center+for+Healing,+Portland/data=!4m7!3m6!1s0x54950a045a66b1a7:0xfcca76c6af8f16bf!8m2!3d45.5043003!4d-122.6790148!16s%2Fg%2F1vmr12by!19sChIJp7FmWgQKlVQRvxaPr8Z2yvw","OHSU Avel Gordly Center for Healing, Portland",3.0,17,Mental health clinic,"2525 SW 1st Ave Suite 1200, Portland, OR 97201, United States","G83C+P9 Portland, Oregon, USA",https://www.ohsu.edu/brain-institute/ohsu-avel-gordly-center-healing-portland?utm_source=gmb&utm_medium=organic&utm_content=752b05fb-0c98-556f-9889-6c55a294bc3f,+1 503-494-4745,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RhMPLDgy7UV8FaDkSzrTyw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=274.0167&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+South+Waterfront+Portland+OR/@45.4976278,-122.6700401,14z",2025-09-29T01:09:29.633Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/OHSU+Orthopaedics+Clinic,+South+Waterfront/data=!4m7!3m6!1s0x54950a443abfaeef:0x1b68d482ff433c8c!8m2!3d45.4988042!4d-122.6712239!16s%2Fg%2F1tfq8ygb!19sChIJ766_OkQKlVQRjDxD_4LUaBs","OHSU Orthopaedics Clinic, South Waterfront",2.2,33,Orthopedic clinic,"3303 S Bond Ave Building 1 12th Floor, Portland, OR 97239, United States","F8XH+GG Portland, Oregon, USA",https://www.ohsu.edu/ortho/ohsu-orthopaedics-clinic-south-waterfront?utm_source=gmb&utm_medium=organic&utm_content=10c891e0-a220-53b5-b5be-20c15181d9c7,+1 503-494-6400,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CRLH0U7sLy1KJ-IRVpBakA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=304.41776&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+South+Waterfront+Portland+OR/@45.4976278,-122.6700401,14z",2025-09-29T01:09:34.612Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/OHSU+Spine+Center,+South+Waterfront/data=!4m7!3m6!1s0x54950a686522e1df:0x2d0c24210211f517!8m2!3d45.4986703!4d-122.6713084!16s%2Fg%2F1tfchgq0!19sChIJ3-EiZWgKlVQRF_URAiEkDC0","OHSU Spine Center, South Waterfront",2.2,23,Medical clinic,"3303 S Bond Ave Building 1, Portland, OR 97239, United States","F8XH+FF Portland, Oregon, USA",https://www.ohsu.edu/spine-center/ohsu-spine-center-south-waterfront?utm_source=gmb&utm_medium=organic&utm_content=8aab1b34-e8e7-5f63-98f2-80fad6d9b8cc,+1 503-418-9888,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npTkmAFipHW_2uI4N1D8O7NwM8LYH8CHHV978JcSf932CydVWBbd_0yEfSbwg0Sa_5GVIrFnxutJgMG1EA10GgWCLpH2f_mz64fH1yw4dkvxGxaHd09v0DOEn5SWIVUKOLTh_RO=w408-h307-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+South+Waterfront+Portland+OR/@45.4976278,-122.6700401,14z",2025-09-29T01:09:39.662Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/OHSU+Bariatric+Surgery+Clinic,+South+Waterfront/data=!4m7!3m6!1s0x54950a686450eec3:0x3017ec58bd89a002!8m2!3d45.4983527!4d-122.6714306!16s%2Fg%2F11ckqrdrry!19sChIJw-5QZGgKlVQRAqCJvVjsFzA","OHSU Bariatric Surgery Clinic, South Waterfront",3.4,5,Weight loss service,"1st Floor, 3485 S Bond Ave Building 2, Portland, OR 97239, United States","F8XH+8C Portland, Oregon, USA",https://www.ohsu.edu/bariatric-services/ohsu-bariatric-surgery-clinic-south-waterfront?utm_source=gmb&utm_medium=organic&utm_content=51d0a891-3845-5fd8-b7b4-0c6733ab98c1,+1 503-494-1983,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr30jAF1SKIBfMdicAmNG0O7RH_S6McV9MvrcbvhkH8mGPLums7comzZbfXBCMvmLjYoDQs41X9Gki6FVRCB8NUyUbG9o575pdN5a8K46u7oX6N8pP1b1JL2U0qoRGY7VGjnJnD=w408-h307-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+South+Waterfront+Portland+OR/@45.4976278,-122.6700401,14z",2025-09-29T01:09:44.921Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/RxHomeTest/data=!4m7!3m6!1s0x54950f66da86bc71:0x1fc71a749771a728!8m2!3d45.4889479!4d-122.6718765!16s%2Fg%2F11hbn2w03c!19sChIJcbyG2mYPlVQRKKdxl3Qaxx8,RxHomeTest,4.9,149,Diagnostic center,"4640 S Macadam Ave, Portland, OR 97239, United States","F8QH+H6 Portland, Oregon, USA",https://rxhometest.com/,+1 971-205-2185,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOiTz4jynKoTNlEbLZHR8p1fCW8UzyTYa7nMB3P=w426-h240-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–3 pm,"https://www.google.com/maps/search/Infusion+centers+in+South+Waterfront+Portland+OR/@45.4976278,-122.6700401,14z",2025-09-29T01:09:49.868Z,,,
"https://www.google.com/maps/place/OHSU+Allergy+and+Clinical+Immunology+Clinic,+Marquam+Hill/data=!4m7!3m6!1s0x54950b2270a7ede3:0x5987e243248869cd!8m2!3d45.4999648!4d-122.6854611!16s%2Fg%2F11h915sw77!19sChIJ4-2ncCILlVQRzWmIJEPih1k","OHSU Allergy and Clinical Immunology Clinic, Marquam Hill",5.0,4,Medical clinic,"OHSU Physicians Pavilion, 3270 SW Pavilion Loop, Portland, OR 97239, United States","F8X7+XR Portland, Oregon, USA",https://www.ohsu.edu/health/ohsu-allergy-and-clinical-immunology-clinic-marquam-hill?utm_source=gmb&utm_medium=organic&utm_content=91589dab-db9a-501f-8b1b-11cedc046b76,+1 503-494-4300,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipN5r3pMs8ePTXyBBbi6gyv3EaIqwufjg5xEPKN-=w408-h272-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+South+Waterfront+Portland+OR/@45.4976278,-122.6700401,14z",2025-09-29T01:09:54.830Z,,,
"https://www.google.com/maps/place/OHSU+Neurosurgery+Clinic,+South+Waterfront/data=!4m7!3m6!1s0x54950a686522e1df:0x8c628ddac9a9a248!8m2!3d45.4988837!4d-122.6713289!16s%2Fg%2F11f24x63xq!19sChIJ3-EiZWgKlVQRSKKpydqNYow","OHSU Neurosurgery Clinic, South Waterfront",3.3,12,Medical clinic,"3303 S Bond Ave Building 1 8th Floor, Portland, OR 97239, United States","F8XH+HF Portland, Oregon, USA",https://www.ohsu.edu/brain-institute/ohsu-neurosurgery-clinic-south-waterfront?utm_source=gmb&utm_medium=organic&utm_content=c6581e0d-82fc-58fe-baea-7181f6f32c3f,+1 503-494-4314,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrzLxX_TRRN4fz-UOd64sqy_gqzVzB5za1f2HE5EAZ3a6OfwM0_qPtxK4Bq86_tLrxsCtBARt27iXNrLf1Pxp_6n7-e-S3ogE512TKzw35dvJLIiC0V-63U-6Yz7V9LnwOmv6qYDA=w408-h307-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+South+Waterfront+Portland+OR/@45.4976278,-122.6700401,14z",2025-09-29T01:09:59.941Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/NUNM+Health+Center+-+Lair+Hill+%28Campus%29/data=!4m7!3m6!1s0x54950a69ed49bd87:0x140dbc063684db95!8m2!3d45.5010766!4d-122.6758112!16s%2Fg%2F1tfchgq3!19sChIJh71J7WkKlVQRlduENga8DRQ,NUNM Health Center - Lair Hill (Campus),4.3,34,Medical clinic,"3025 S Corbett Ave, Portland, OR 97201, United States","G82F+CM Portland, Oregon, USA",http://nunmhealthcenters.com/,+1 503-552-1551,Closed ⋅ Opens 11:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPec83fDpvJP2JjIJWIx-0tMCs6034do779U4Gw=w480-h240-k-no,true,Closed,11:30 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,12–5:30 pm,8:30 am–12:30 pm,"https://www.google.com/maps/search/Infusion+centers+in+South+Waterfront+Portland+OR/@45.4976278,-122.6700401,14z",2025-09-29T01:10:04.871Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Emerging+Health/data=!4m7!3m6!1s0x549573260f16280f:0xb0c80f689cb1bf45!8m2!3d45.4040025!4d-122.7488447!16s%2Fg%2F11q7gdd822!19sChIJDygWDyZzlVQRRb-xnGgPyLA,Emerging Health,5.0,4,Pharmacy,"16100 SW 72nd Ave, Portland, OR 97224, United States","C732+JF Portland, Oregon, USA",https://emerginghealth.com/,+1 971-290-2010,Closed ⋅ Opens 8:30 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jx26j4aq7QLvs0BffCf6eA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=45.516323&pitch=0&thumbfov=100,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+South+Waterfront+Portland+OR/@45.4976278,-122.6700401,14z",2025-09-29T01:10:10.265Z,,,
"https://www.google.com/maps/place/Brian+J.+Druker,+M.D./data=!4m7!3m6!1s0x54950a443abfaeef:0x155f1b3d88c188d4!8m2!3d45.4983527!4d-122.6714306!16s%2Fg%2F1tt0qv7r!19sChIJ766_OkQKlVQR1IjBiD0bXxU","Brian J. Druker, M.D.",5.0,2,Doctor,"OHSU Knight Cancer Institute Center for Hematologic Malignancies, 3485 S Bond Ave Building 2 10th Floor, Portland, OR 97239, United States","F8XH+8C Portland, Oregon, USA",https://www.ohsu.edu/providers/brian-j-druker-md?utm_source=gmb&utm_medium=organic&utm_content=1528073012,+1 503-494-5058,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNb_0VtkQlwPMCpMCbxledSrHfNdV70BHsqjEYi=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+South+Waterfront+Portland+OR/@45.4976278,-122.6700401,14z",2025-09-29T01:10:15.145Z,,,
https://www.google.com/maps/place/Breathe/data=!4m7!3m6!1s0x5495a8003ffa10bf:0xe546deab2bf9f81a!8m2!3d45.5912844!4d-122.7555016!16s%2Fg%2F1tmgc45f!19sChIJvxD6PwColVQRGvj5K6veRuU,Breathe,4.8,79,Wellness center,"8765 N Lombard St, Portland, OR 97203, United States","H6RV+GQ Portland, Oregon, USA",http://www.breathepdx.com/,+1 503-936-1536,Closed ⋅ Opens 12 pm Mon,,https://lh3.googleusercontent.com/p/AF1QipOnnBZmZJ5tM9hkb1CSUQLY6REfdd13AKw4b31-=w408-h271-k-no,true,11 am–5 pm,12–6 pm,11 am–6 pm,10 am–6 pm,10 am–7 pm,10 am–7 pm,10 am–6 pm,"https://www.google.com/maps/search/Infusion+centers+in+St.+Johns+Portland+OR/@45.5928378,-122.7327064,14z",2025-09-29T01:10:31.556Z,,,
https://www.google.com/maps/place/Dr.+Samara+Stevens/data=!4m7!3m6!1s0x5495a7faab56aaab:0x589ec7031ebd0e43!8m2!3d45.5844718!4d-122.7304821!16s%2Fg%2F11p07b4bdg!19sChIJq6pWq_qnlVQRQw69HgPHnlg,Dr. Samara Stevens,3.0,10,Medical clinic,"6110 N Lombard St Ste B, Portland, OR 97203, United States","H7M9+QR Portland, Oregon, USA",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=reBDHUx7fuw42OtlJiNFyA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=192.61429&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+St.+Johns+Portland+OR/@45.5928378,-122.7327064,14z",2025-09-29T01:10:34.462Z,,,
https://www.google.com/maps/place/Inspire+Wellness/data=!4m7!3m6!1s0x5495a8003af181eb:0xf13e318a3212b357!8m2!3d45.5892244!4d-122.7534214!16s%2Fg%2F11x9bnn3z!19sChIJ64HxOgColVQRV7MSMooxPvE,Inspire Wellness,4.3,12,Acupuncture clinic,"7319 N John Ave UNIT 101, Portland, OR 97203, United States","H6QW+MJ Portland, Oregon, USA",http://inspirepdx.com/,+1 503-289-3370,Closed ⋅ Opens 10 am Tue,,https://lh3.googleusercontent.com/p/AF1QipNIVsKLDYd7y17hj-ZyPfJTfGYF8U6bdikuQiqU=w408-h306-k-no,true,Closed,Closed,10 am–7 pm,Closed,10 am–7 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+St.+Johns+Portland+OR/@45.5928378,-122.7327064,14z",2025-09-29T01:10:39.386Z,,,
https://www.google.com/maps/place/Multnomah+County+North+Portland+Health+Center/data=!4m7!3m6!1s0x5495a80211683ea5:0x8215f91427064a27!8m2!3d45.5924!4d-122.7575!16s%2Fg%2F1hc3sgfxs!19sChIJpT5oEQKolVQRJ0oGJxT5FYI,Multnomah County North Portland Health Center,2.9,46,Medical clinic,"9000 N Lombard St, Portland, OR 97203, United States","H6RV+X2 Portland, Oregon, USA",https://www.multco.us/health/primary-care-clinics,+1 503-988-5558,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no16IQJUMIOt995bItZ8Q9CTYRCx-FGUKOzj6ruaPFTk6VyOpdEsEWtGmM5K0lC-9aOedabOVtDg_mnwMv2ez9ikOm0itas-qcOZU7KMji0yIX31KpytlpCOCtxh5mRXPf8WKN3=w408-h725-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+St.+Johns+Portland+OR/@45.5928378,-122.7327064,14z",2025-09-29T01:10:44.342Z,,,
https://www.google.com/maps/place/North+Portland+Urgent+Care+%26+Primary+Care+at+St.+Johns+%7C+ZoomCare/data=!4m7!3m6!1s0x5495a9e4f53d32fd:0x1dee4e7dc9fa5179!8m2!3d45.5896556!4d-122.7499361!16s%2Fg%2F11h5n5b6vc!19sChIJ_TI99eSplVQReVH6yX1O7h0,North Portland Urgent Care & Primary Care at St. Johns | ZoomCare,4.5,244,Urgent care center,"8179 N Lombard St, Portland, OR 97203, United States","H7Q2+V2 Portland, Oregon, USA",https://www.zoomcare.com/clinic/zoomcare-st-johns?utm_campaign=gmb-site&utm_source=google&utm_medium=maps&utm_content=stjohns,+1 844-966-6777,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOayCBLwjBoiqOIhv3Z_TP-m0AtGX-YS_4VmB0n=w408-h306-k-no,true,9 am–6 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–6 pm,"https://www.google.com/maps/search/Infusion+centers+in+St.+Johns+Portland+OR/@45.5928378,-122.7327064,14z",2025-09-29T01:10:49.413Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/LifeWorks+NW+-+St.+John%27s/data=!4m7!3m6!1s0x5495a801cadbbf37:0xbf0152c13e59b697!8m2!3d45.5900589!4d-122.753422!16s%2Fg%2F1tgf7hpx!19sChIJN7_bygGolVQRl7ZZPsFSAb8,LifeWorks NW - St. John's,3.9,8,Mental health service,"8425 N Lombard St, Portland, OR 97203, United States","H6RW+2J Portland, Oregon, USA",https://www.lifeworksnw.org/,+1 503-283-4776,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lNywLqZ3VRlPxKsTS45apQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=77.31802&pitch=0&thumbfov=100,true,Closed,8 am–1 pm,8 am–1 pm,8 am–1 pm,8 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+St.+Johns+Portland+OR/@45.5928378,-122.7327064,14z",2025-09-29T01:10:54.664Z,,,
https://www.google.com/maps/place/Holistic+Mental+Health/data=!4m7!3m6!1s0x5495a7faab56aaab:0x67bbf4381d9358c8!8m2!3d45.5844718!4d-122.7304821!16s%2Fg%2F11q2z0127y!19sChIJq6pWq_qnlVQRyFiTHTj0u2c,Holistic Mental Health,5.0,2,Medical clinic,"6110 N Lombard St, Portland, OR 97203, United States","H7M9+QR Portland, Oregon, USA",https://holisticmentalhealth.us/contact/,+1 503-897-9711,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=reBDHUx7fuw42OtlJiNFyA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=192.61429&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+St.+Johns+Portland+OR/@45.5928378,-122.7327064,14z",2025-09-29T01:10:57.410Z,,,
https://www.google.com/maps/place/Two+Rivers+Physical+Therapy/data=!4m7!3m6!1s0x5495a7fdd7e538d9:0xc7cd267cf8c02d61!8m2!3d45.5880914!4d-122.7441235!16s%2Fg%2F1v3kh6gd!19sChIJ2Tjl1_2nlVQRYS3A-Hwmzcc,Two Rivers Physical Therapy,4.9,33,Physical therapy clinic,"7522 N Lombard St, Portland, OR 97203, United States","H7Q4+69 Portland, Oregon, USA",http://www.pdxpt.com/,+1 503-445-7878,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqzNDeZk7tojh40YZ_E03dRzv0NPnqz7EDN1y9flFFMFKYOqi_iYt9u41lgGjBenWB5o1gItOcVWSSHaqdKzbF3aDRJ_gaUFcF_3iwlLdnTazStV2OFF8XRX8KscTkRqgiD8ILAmw=w408-h408-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+St.+Johns+Portland+OR/@45.5928378,-122.7327064,14z",2025-09-29T01:11:02.285Z,,,
https://www.google.com/maps/place/Elevate+Recovery/data=!4m7!3m6!1s0x5495a8058fe15555:0xf21144defc018d48!8m2!3d45.5965485!4d-122.7470812!16s%2Fg%2F11f5hktgvf!19sChIJVVXhjwWolVQRSI0B_N5EEfI,Elevate Recovery,5.0,2,Addiction treatment center,"1672 8203 N Fessenden St #1, Portland, OR 97203, United States","H7W3+J5 Portland, Oregon, USA",,+1 971-801-6717,Open ⋅ Closes 10 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BzgFVRL81ZVhfcXdbmE5ew&cb_client=search.gws-prod.gps&w=408&h=240&yaw=19.285393&pitch=0&thumbfov=100,false,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,"https://www.google.com/maps/search/Infusion+centers+in+St.+Johns+Portland+OR/@45.5928378,-122.7327064,14z",2025-09-29T01:11:07.098Z,,,
https://www.google.com/maps/place/Vela+Acupuncture+and+Wellness/data=!4m7!3m6!1s0x5495a0b56e12e3d1:0x58af713ee527fd6f!8m2!3d45.589211!4d-122.7534333!16s%2Fg%2F11bwqg1p58!19sChIJ0eMSbrWglVQRb_0n5T5xr1g,Vela Acupuncture and Wellness,5.0,3,Acupuncturist,"7319 N John Ave, Portland, OR 97203, United States","H6QW+MJ Portland, Oregon, USA",http://www.velawellness.com/,+1 503-406-6487,Closed ⋅ Opens 1 pm Mon,,https://lh3.googleusercontent.com/p/AF1QipMNisdrCHQYYBykKR3bMXTKgKlfpBPVPKx4bvfO=w408-h611-k-no,true,Closed,1–6 pm,Closed,Closed,9 am–2 pm,9 am–2 pm,9 am–2 pm,"https://www.google.com/maps/search/Infusion+centers+in+St.+Johns+Portland+OR/@45.5928378,-122.7327064,14z",2025-09-29T01:11:11.991Z,,,
https://www.google.com/maps/place/The+Fixin%27+To/data=!4m7!3m6!1s0x5495a8006e97486f:0xb43a1ca7900778b2!8m2!3d45.5888758!4d-122.751452!16s%2Fg%2F1v2jcmnq!19sChIJb0iXbgColVQRsngHkKccOrQ,The Fixin' To,4.4,495,Bar,"8218 N Lombard St, Portland, OR 97203, United States","H6QX+HC Portland, Oregon, USA",http://www.thefixinto.com/,+1 503-477-4995,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq5V1YVuW5DC8b-t0k28pB9S9fL3Xtee1JW1er7nfk04GS6cjAGYLeKST2Qvg9XTfTgCh4sl4DWoA3td_eDXtSac_JmPzrbAEdxRZ8nFZu2WZUimizTB6hTGC3D45XLbCh-EaH-=w408-h544-k-no,true,Closed,3–6 pm,3–6 pm,3–6 pm,3–6 pm,3–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+St.+Johns+Portland+OR/@45.5928378,-122.7327064,14z",2025-09-29T01:11:17.534Z,LGBTQ+ friendly,"Bar adorned in old beer signs & antlers, with a heated patio, shuffleboard & Southern-themed menu. · Dine-in · Takeaway · Delivery",
https://www.google.com/maps/place/EsthiBar+LLC/data=!4m7!3m6!1s0x54950a5ce2d42cc1:0xf1de33fe2e7c6a1a!8m2!3d45.589371!4d-122.755072!16s%2Fg%2F11r8txqmq!19sChIJwSzU4lwKlVQRGmp8Lv4z3vE,EsthiBar LLC,5.0,82,Hair removal service,"8532 N Ivanhoe St UNIT 207, Portland, OR 97203, United States","H6QV+PX Portland, Oregon, USA",http://www.esthibar.com/,+1 503-583-8503,,,https://lh3.googleusercontent.com/p/AF1QipPaHuFtk3tj_v31JXfCuffyIaZc_VBBXCa_b50e=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+St.+Johns+Portland+OR/@45.5928378,-122.7327064,14z",2025-09-29T01:11:20.461Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Oceanside+Recovery/data=!4m7!3m6!1s0x5495a772bd364f3b:0x8772a703a7369501!8m2!3d45.5979521!4d-122.6718145!16s%2Fg%2F11jnxgcd68!19sChIJO082vXKnlVQRAZU2pwOncoc,Oceanside Recovery,4.0,1,Mental health service,"10351 N Vancouver Way #1044, Portland, OR 97217, United States","H8XH+57 Portland, Oregon, USA",,+1 503-766-4720,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no5NcirRCjv393FUfE8gRJRJXJD7QsxjBJMoO4cstqGwtpZFLwNdDa25Zpg8yuSNizbzQlLPkN57vLT4m8cYjkCntgRH7iXD4ZVwlVynS-nf99dyHtYX15cT3939XnzrH_YVOmA=w408-h544-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+St.+Johns+Portland+OR/@45.5928378,-122.7327064,14z",2025-09-29T01:11:25.331Z,,,
