placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp
https://www.google.com/maps/place/Victory+Lane+Quick+Oil+Change+%28Payson%29/data=!4m7!3m6!1s0x872c11699ff7b0bd:0x8a87c9800b90038!8m2!3d34.2410147!4d-111.3206229!16s%2Fg%2F11hf3qscgj!19sChIJvbD3n2kRLIcROAC5AJh8qAg,Victory Lane Quick Oil Change (Payson),4.9,911,Oil change service,,"160 AZ-260, Payson, AZ 85541, United States","6MRH+CQ Payson, Arizona, USA",https://victorylane.net/victory-lane-quick-oil-change-payson/,+1 928-238-1777,Open · Closes 6 pm,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo1kYt4J20xU-uXUtxkoDbrXXKfhfKTts7ek49wNwRR4zcVbtFdl1Tjm_DcBOwIxtR-7dKp9J3YzvXtCpMnLPLm6zkxnSbWzkbeM3B8CHhZnmYYEFLoNRroSrKjPKDkLEnmeFDKmw=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Payson+AZ/@34.2308684,-111.3251355,14z",2026-03-23T15:55:23.003Z
https://www.google.com/maps/place/Coyote+Auto+Truck+%26+Rv+Repair/data=!4m7!3m6!1s0x872c11a7109c3803:0xfafd80b3a2314c85!8m2!3d34.2314406!4d-111.3304507!16s%2Fg%2F11nsv11rf3!19sChIJAzicEKcRLIcRhUwxorOA_fo,Coyote Auto Truck & Rv Repair,4.2,97,Auto repair shop,,"310 W Main St, Payson, AZ 85541, United States","6MJ9+HR Payson, Arizona, USA",,+1 928-472-1100,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweofVlcDsrpbhvM53BX7gD3Xx5j64sEwBWTCkCZGJHsqky3NuIRDzgGs1oYJT5feXh1jaNdtN9jxYgdlQOh3q-9u0uCEnG63ETDWB0Ag2ZzQd4BDXcNkLMKgZMvDWLJQtMYV2zsEmEtmq0EY=w408-h307-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Payson+AZ/@34.2308684,-111.3251355,14z",2026-03-23T15:55:28.245Z
https://www.google.com/maps/place/Mobile+Auto+Repair/data=!4m7!3m6!1s0x872c175cb32d1fff:0xa34aecabff1d02fc!8m2!3d34.2308684!4d-111.3251355!16s%2Fg%2F1wh4g9zp!19sChIJ_x8ts1wXLIcR_AId_6vsSqM,Mobile Auto Repair,4.4,46,Auto repair shop,,"#1, Payson, AZ 85541, United States","6MJF+8W Payson, Arizona, USA",http://mobileautorepairllc.com/,+1 928-474-4036,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoeYg5Ql57CFUeIdtFuCLJ2Ihy2GZCkibbyehPpC4IT-Xp6rn_PdlaDFNFRiEqoUb8FTAk8mZ8RBIb0kwe--scj1EKHZ4p0cMdL2SM-tjvznZ8eGH0bJgFjoYmH2Zv6V9HMALxf=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Payson+AZ/@34.2308684,-111.3251355,14z",2026-03-23T15:55:33.720Z
https://www.google.com/maps/place/Miller+Autoworks/data=!4m7!3m6!1s0x872c111c590594af:0xd5d4007c5ccba1cd!8m2!3d34.2313504!4d-111.3364329!16s%2Fg%2F1vqth7qf!19sChIJr5QFWRwRLIcRzaHLXHwA1NU,Miller Autoworks,4.7,196,Auto repair shop,,"600 W Main St A, Payson, AZ 85541, United States","6MJ7+GC Payson, Arizona, USA",,+1 928-468-8855,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwereZUZhjmAMGzHvg8EBklLNPyRpXb34lwzCa7exTYxct7G8-890H9QRQbuh8XDKxNXpZUVgdQWGLcNESVcyB0xTqZCDvX3NpCIFqiQ2LXSxKKBkiSDKmTiy_HOvx7jlneAAWTl8=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Payson+AZ/@34.2308684,-111.3251355,14z",2026-03-23T15:55:38.772Z
https://www.google.com/maps/place/Relentless+Automotive+%26+Diesel/data=!4m7!3m6!1s0x872c110e890aa5b3:0xdf4649d0389b95dc!8m2!3d34.2274941!4d-111.3350087!16s%2Fg%2F11sqd204kj!19sChIJs6UKiQ4RLIcR3JWbONBJRt8,Relentless Automotive & Diesel,4.6,34,Auto machine shop,,"1009 S McLane Rd, Payson, AZ 85541, United States","6MG7+XX Payson, Arizona, USA",,+1 928-363-4134,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqFfn1pkYAnDLo_1l4Zk1xPBGY9r9GQM8OWd3JnxSTJtUbRoP7cc_QvIC-f3NmcFl_oYd349d4tSesWeCeqCLPJXV6GHrWTzrWyTGX3v9zp6Zseb_SopKBXtqpbF1lTUasvwyiH=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Payson+AZ/@34.2308684,-111.3251355,14z",2026-03-23T15:55:43.689Z
https://www.google.com/maps/place/Beeline+Lock+%26+Safe/data=!4m7!3m6!1s0x872c115a97fb6d61:0x3b2e7054ad33d3e5!8m2!3d34.2250006!4d-111.326483!16s%2Fg%2F11r6g37hp7!19sChIJYW37l1oRLIcR5dMzrVRwLjs,Beeline Lock & Safe,4.9,81,Locksmith,,"308 E Ridge Ln, Payson, AZ 85541, United States","6MGF+2C Payson, Arizona, USA",,+1 928-978-7767,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepPxRUfRU-03l3qW7a5LO3vYYeA0BTE6wdLefSBEnYj1CCY3zUETy5Tzsqgrfg14dXT8wtvkrrS_8kiwCJGqn9D-VhBv1mrASiTTuAr3hoH-Gxb2ljAanYsNiOlnL4DxT-V9gk=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Payson+AZ/@34.2308684,-111.3251355,14z",2026-03-23T15:55:48.758Z
https://www.google.com/maps/place/Mobile+1+RV+Service/data=!4m7!3m6!1s0x872c10d23a26266b:0x2966401a880a314b!8m2!3d34.2582774!4d-111.3220094!16s%2Fg%2F11cn36p43j!19sChIJayYmOtIQLIcRSzEKiBpAZik,Mobile 1 RV Service,4.4,93,RV repair shop,,"1303 N Beeline Hwy, Payson, AZ 85541, United States","7M5H+85 Payson, Arizona, USA",,+1 928-301-1603,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqqtW4pCrW7zP6UcRdF7-nkZdC-GXDG7EMbRSmsgLf_ZmS2uaUhZOA99qGc5ZzFAIsdkvZd_s2h9CKU4x227KJtN3-JbqXLexpxzNACphCzUcxLPXYIJ_IKTqk_Aq0XBnnIyXvp_g=w408-h306-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/tire+service+in+Payson+AZ/@34.2308684,-111.3251355,14z",2026-03-23T15:55:59.042Z
https://www.google.com/maps/place/BIG+C+TIRE+%26+AUTO/data=!4m7!3m6!1s0x872c10fff1ebac0f:0x5e04687f0433fa0a!8m2!3d34.2192243!4d-111.3311291!16s%2Fg%2F11stys2m2m!19sChIJD6zr8f8QLIcRCvozBH9oBF4,BIG C TIRE & AUTO,,,Tire shop,,"Payson, AZ 85541, United States","6M99+MG Payson, Arizona, USA",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vwummgWCucnejKlv2BSj8w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=113.28317&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Payson+AZ/@34.2308684,-111.3251355,14z",2026-03-23T15:56:01.983Z
https://www.google.com/maps/place/Big+O+Tires/data=!4m7!3m6!1s0x80cdddcea1a6de0d:0x688850fb723c3f0b!8m2!3d35.1940585!4d-114.0320538!16s%2Fg%2F1tg9szq0!19sChIJDd6moc7dzYARCz88cvtQiGg,Big O Tires,4.7,1260,Auto repair shop,,"1942 E Andy Devine Ave, Kingman, AZ 86401, United States","5XV9+J5 Kingman, Arizona, USA",https://www.bigotires.com/location/az/kingman/1942-e-andy-devine-ave-86401/004252?utm_source=google&utm_medium=maps&utm_campaign=google+maps&y_source=1_OTkyNzQwMC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 928-263-2509,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepePi6upldobLUUi9XpQrw67lUoVJAGPnt9QoIXNETdbHKWsxRK5A1Sq6y4hlkHDEZuL4B0wYfCsIN4VFM1VQXPKyHLSklyP9Pbdk3ZCRgnaGCxUR0OnAy9Mm7C-EHErBAoWmQD=w420-h240-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Kingman+AZ/@35.1912977,-114.0522845,14z",2026-03-23T15:56:24.243Z
https://www.google.com/maps/place/Best+Tire/data=!4m7!3m6!1s0x80cddef49ca6642b:0x7251ad57688b7758!8m2!3d35.1954815!4d-114.0748598!16s%2Fg%2F1tl0xmkj!19sChIJK2SmnPTezYARWHeLaFetUXI,Best Tire,4.4,346,Tire shop,· In-store shopping · In-store pick-up,"1210 W Beale St, Kingman, AZ 86401, United States","5WWG+53 Kingman, Arizona, USA",https://besttireandrvrepair.com/,+1 928-753-0336,"Open · Closes 5:30 pm

Updated by this business 5 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepEgml6bADHv_y1k_Bt_bB5fBw3zkTvhtCZ40qt9eQC8Y7pvpBarETybAfSovS51UEqNvGJqh1H_U_hzbOZqXvpoffVJquTXT7fnufzi5JO79Zq76_mQowPob3taXNhxyKZIHck=w408-h306-k-no,true,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,"https://www.google.com/maps/search/tire+service+in+Kingman+AZ/@35.1912977,-114.0522845,14z",2026-03-23T15:56:29.630Z
https://www.google.com/maps/place/G%26P+Tires+LLC/data=!4m7!3m6!1s0x80cdddf02939c32d:0x2b3f970ac952b113!8m2!3d35.1867378!4d-114.0389!16s%2Fg%2F11y2fb0286!19sChIJLcM5KfDdzYARE7FSyQqXPys,G&P Tires LLC,5.0,65,Tire repair shop,,"1100 E Andy Devine Ave, Kingman, AZ 86401, United States","5XP6+MC Kingman, Arizona, USA",,+1 928-715-2850,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoaoySDE3uMqHBp3Uk-Y1ATx5vRvSzTY-e9InsVpGBDCjyY6FZZK0y8ry_2QNTauPmu5mEOr0fBTQ2jDCylRtdNr5TbaWov0wzjbeYhIyB-hzmjb67jFWzC8z8i6C7FEEAoI07_KPml4Tgw=w408-h882-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Kingman+AZ/@35.1912977,-114.0522845,14z",2026-03-23T15:56:34.624Z
https://www.google.com/maps/place/Southern+Tire+Mart+at+Pilot/data=!4m7!3m6!1s0x80cdddcd82cf9585:0xab08b1b904514f77!8m2!3d35.2197218!4d-114.0061754!16s%2Fg%2F11qyqq5x2d!19sChIJhZXPgs3dzYARd09RBLmxCKs,Southern Tire Mart at Pilot,4.3,124,Tire shop,,"3300 E Andy Devine Ave, Kingman, AZ 86401, United States","6X9V+VG Kingman, Arizona, USA",https://stmtires.com/locations/store-STMP-851/,+1 928-681-1040,Open · Closes 11 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoOLEbmfnq9ccAak-tAOrJcFjL3hWmoe6v8PN1dSokv6NRC9YMcA345S8fHxmavNc3GoVcZcC2vPHOlDgPgZdXostdAiEmn1siwyzeRqh1kAEYE-PKo_OarbCrypbDFR78HyFdj=w408-h306-k-no,true,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,"https://www.google.com/maps/search/tire+service+in+Kingman+AZ/@35.1912977,-114.0522845,14z",2026-03-23T15:56:39.499Z
https://www.google.com/maps/place/Benny%27s+Tires+and+Roadside+Repair/data=!4m7!3m6!1s0x80cdddfe373bad83:0x30942122e3b997c5!8m2!3d35.2188415!4d-113.9987403!16s%2Fg%2F11sd8ts93g!19sChIJg607N_7dzYARxZe54yIhlDA,Benny's Tires and Roadside Repair,4.8,44,Auto repair shop,,"3251 N Yavapai St, Kingman, AZ 86401, United States","6292+GG Kingman, Arizona, USA",,+1 928-230-9295,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep5f373s20OUCurj3ieolJVcTnchcG-t4hRuO7hCYwbdQspZIoHTVoSLClRN-FZxBSSyc59Vu3udnsHD1HBvgCVAgdTOFIiJjGXa1LALooXukORynObyGwt51U2e-ZvF8rsOYlk=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Kingman+AZ/@35.1912977,-114.0522845,14z",2026-03-23T15:56:45.035Z
https://www.google.com/maps/place/Great+West+Tire/data=!4m7!3m6!1s0x80cddc5c6e492ca9:0xc69cb7ca5d3c8efd!8m2!3d35.221199!4d-114.009056!16s%2Fg%2F1thtddw4!19sChIJqSxJblzczYAR_Y48Xcq3nMY,Great West Tire,4.3,87,Tire shop,· In-store shopping,"3101 Armour Ave, Kingman, AZ 86401, United States","6XCR+F9 Kingman, Arizona, USA",https://www.greatwestus.com/,+1 928-757-9255,"Open · Closes 6 pm

Updated by this business 10 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweosYyIX-yrvehM-zz5kcPmSgVyIhL8HGNHKifLay1LfbIJbo6Bp2hqp2wAWLQp0WH7fu7jJNPoJjhq7uW0JTYxnYbUw4GqzJvld5qSPY7AYDoOgywSecHBnfE3HgViml5wTzyBRXQ=w408-h306-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Kingman+AZ/@35.1912977,-114.0522845,14z",2026-03-23T15:56:50.115Z
https://www.google.com/maps/place/Stockton+Hill+Tire/data=!4m7!3m6!1s0x80cddc07c1106bbb:0x6d82e167eb62a6a1!8m2!3d35.2383022!4d-114.0381333!16s%2Fg%2F1tk6w5rn!19sChIJu2sQwQfczYARoaZi62fhgm0,Stockton Hill Tire,4.8,508,Tire shop,· In-store pick-up,"3979 Stockton Hill Rd, Kingman, AZ 86409, United States","6XQ6+8P Kingman, Arizona, USA",https://www.stocktonhilltire.com/,+1 928-757-7117,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep77uqbCsuVOKWbDUU-QBFjcQFx_aFbjsj2SDwvXaqcEqp_Oql9tNOg1FeD9Zqd5hVEL1-mV2mwcGwBTCfD3t1tZ-ViLNPdXEvYa0XWWWE5WoLM9HnW5gGrvd__8ZisnwMMouFrL4UP0Fk=w408-h306-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Kingman+AZ/@35.1912977,-114.0522845,14z",2026-03-23T15:56:55.170Z
https://www.google.com/maps/place/Mohave+Auto+Repair/data=!4m7!3m6!1s0x80cddd35b2bf54a5:0x15f18a3459e9eda9!8m2!3d35.2060101!4d-114.0172784!16s%2Fg%2F11gr7gd59g!19sChIJpVS_sjXdzYARqe3pWTSK8RU,Mohave Auto Repair,4.8,163,Auto repair shop,,"2112 Railroad St, Kingman, AZ 86401, United States","6X4M+C3 Kingman, Arizona, USA",http://www.mohaveauto.com/,+1 928-377-3285,Open · Closes 4 pm,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoKExS8xsdgOdn1Ij6bYI399kA5LcY_uFoTKxFXVUQeEAm_zWITeCNwAeiHDQTMXvhHP9Pwqx5c30jWHvajFCwI9scGRztrw47nroA-DByA-DkRAHpIaQSt1gQXFjsijyBa_TK9=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Kingman+AZ/@35.1912977,-114.0522845,14z",2026-03-23T15:57:00.346Z
https://www.google.com/maps/place/FASTLANE+Tire/data=!4m7!3m6!1s0x80cddef3bd845d17:0x6441dd1dbeffda75!8m2!3d35.1968617!4d-114.0763973!16s%2Fg%2F1261mygls!19sChIJF12EvfPezYARddr_vh3dQWQ,FASTLANE Tire,4.9,16,Tire shop,,"1302 W Beale St #5435, Kingman, AZ 86401, United States","5WWF+PC Kingman, Arizona, USA",,+1 928-385-4519,Closed · Opens 10 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqlKFy4nYnmdsDtfdgv6Surn1rElnn5fzn3Rh2Q6ubGYhsIa5eb-JbTB7ts1V77X1ewW0f2JR9Sso7DgwtnVEcz3EU5Yj3c-_MLFAGZ5QMB2Iphd5M3CHsalX0fPoa9jQKbfl3Lhw=w408-h246-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Kingman+AZ/@35.1912977,-114.0522845,14z",2026-03-23T15:57:06.046Z
https://www.google.com/maps/place/Discount+Tire/data=!4m7!3m6!1s0x80cddc107cc67adf:0xdc6da7f2136d9c23!8m2!3d35.2275075!4d-114.0360945!16s%2Fg%2F12vs1jtbj!19sChIJ33rGfBDczYARI5xtE_Knbdw,Discount Tire,4.5,1151,Tire shop,· In-store shopping · Kerbside pickup,"3610 Stockton Hill Rd, Kingman, AZ 86409, United States","6XH7+2H Kingman, Arizona, USA",https://www.discounttire.com/store/az/kingman/s/1941,+1 928-681-0367,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerkvBwey_6MdkQFzKN2EWW6yPXx9nbEm2BFStUYX0pviLiqLnPmLIvxlUXQwXjSloVh3zkweCvHUHvDC0wHjV3Zq63N51IYOWRigRqdAnxKEU3GRZUw_ED46Bgeae4HdB27ndCAdw=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Kingman+AZ/@35.1912977,-114.0522845,14z",2026-03-23T15:57:11.410Z
https://www.google.com/maps/place/One+Stop+Automotive/data=!4m7!3m6!1s0x80cdde626b17f5ab:0xf3f8faefdb690638!8m2!3d35.191812!4d-114.0650192!16s%2Fg%2F1tmqm1vn!19sChIJq_UXa2LezYAROAZp2-_6-PM,One Stop Automotive,4.4,91,Auto repair shop,,"290 Metcalfe Rd, Kingman, AZ 86401, United States","5WRM+PX Kingman, Arizona, USA",,+1 928-718-1400,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq-cTTeClzCCbUy75VVTnWQcmDm1jh14-jYZ4MTu_jKXUDHnD_uVnVc1-NfzLCcaCdpCRLoBPPzkWf4Ie9quWqe7GzmC7OT4dXaq62yEtV4FzvfpXNHrDBJtClUcFqQUDdCr-o=w408-h268-k-no,true,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Kingman+AZ/@35.1912977,-114.0522845,14z",2026-03-23T15:57:14.486Z
https://www.google.com/maps/place/Southern+Tire+Mart/data=!4m7!3m6!1s0x80cddd6fc0b4f8f5:0x5e83244da1b78060!8m2!3d35.2254356!4d-114.0120176!16s%2Fg%2F11hkl3sjcx!19sChIJ9fi0wG_dzYARYIC3oU0kg14,Southern Tire Mart,4.3,61,Tire shop,· In-store shopping · In-store pick-up,"3525 N Bank St, Kingman, AZ 86409, United States","6XGQ+55 Kingman, Arizona, USA",https://locations.stmtires.com/az/kingman/3525-n-bank-st,+1 928-565-6644,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer2Y5CCr_bRc161lLIw66-5DObHpP2mgJjZ5a5Lu9656es6w3ufl5LtYl2rmnlnPQ2tjIycl6lKz_HJEcizR2JJuxwZkLYcs7VLv7Po8CEfbwZX0sjyGNPp40OSS1UKigc5nMicOA=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Kingman+AZ/@35.1912977,-114.0522845,14z",2026-03-23T15:57:19.899Z
https://www.google.com/maps/place/Holden%27s+Auto+Service/data=!4m7!3m6!1s0x80cddc6baaa11cef:0x44d3472830f3dc21!8m2!3d35.2251564!4d-114.0221448!16s%2Fg%2F1tgn5045!19sChIJ7xyhqmvczYARIdzzMChH00Q,Holden's Auto Service,4.9,928,Auto repair shop,,"2405 Airway Ave, Kingman, AZ 86409, United States","6XGH+34 Kingman, Arizona, USA",http://www.holdensautoservice.com/,+1 928-757-7756,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer_hKKnxCWp2CK2aI2EIeXVIpAq9BC0B-smRuKr2bVrQK-4Ymsh9crl6siwOyEKUVbLtwHnXHz-iSjnWGx9zGN7u9hcec4bW3PgjxYCV8XcF4qCcCa5PJRSwL02bu-tin-4PeIy1w=w427-h240-k-no,true,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Kingman+AZ/@35.1912977,-114.0522845,14z",2026-03-23T15:57:25.241Z
https://www.google.com/maps/place/Tire+Works+Total+Car+Care/data=!4m7!3m6!1s0x80cddbf80126f17f:0xa22c303af7c739e8!8m2!3d35.240224!4d-114.037355!16s%2Fg%2F1vv2sj8v!19sChIJf_EmAfjbzYAR6DnH9zowLKI,Tire Works Total Car Care,4.4,686,Tire shop,,"4020 Stockton Hill Rd, Kingman, AZ 86409, United States","6XR7+33 Kingman, Arizona, USA",https://tireworks.net/locations/kingman-az/,+1 928-681-8473,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwequmqanLdH-qFdLU4TAWcNJea67c1CIVClKyr64Wy4d3p9i4lPnf5kSxduWBY9Ffd0bC1lluGzQOIqDDvB5BcigrG6L2l1TXQ6HdMAWPqBbcI8IERC2xhib2BPI2K14NT9Zj76q=w408-h391-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Kingman+AZ/@35.1912977,-114.0522845,14z",2026-03-23T15:57:30.599Z
https://www.google.com/maps/place/Brake+Masters+%23175/data=!4m7!3m6!1s0x80cddc17765f9975:0xf20cf73a69a35003!8m2!3d35.222517!4d-114.035684!16s%2Fg%2F1tk8nwlj!19sChIJdZlfdhfczYARA1CjaTr3DPI,Brake Masters #175,4.3,505,Auto repair shop,,"3400 Stockton Hill Rd, Kingman, AZ 86401, United States","6XF7+2P Kingman, Arizona, USA",https://www.brakemasters.com/stores/3400-stockton-hill-rd-kingman-az/,+1 928-263-6600,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerjSsE4NJfjpyp9hlS6ZfeKG9cKGgS_RBlBTUwnMlRH3gr3SkQqsC_KaoUkodQiV0vKtMHlsv_prUxWtRDC2IPeNsXzBTX0X8rEV7aahSbtywHRLQbqkPt0sM1OwXr0Yaor4q_c=w408-h306-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Kingman+AZ/@35.1912977,-114.0522845,14z",2026-03-23T15:57:35.798Z
https://www.google.com/maps/place/OHB+Tires/data=!4m7!3m6!1s0x80cddb3087189e01:0xc0420678334775f3!8m2!3d35.2452884!4d-114.0388355!16s%2Fg%2F11fs00zfj4!19sChIJAZ4YhzDbzYAR83VHM3gGQsA,OHB Tires,4.6,152,Tire shop,,"4221 Stockton Hill Rd, Kingman, AZ 86409, United States","6XW6+4F Kingman, Arizona, USA",,+1 928-897-5211,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepUK1_ybPuiSQaoDSK6ZaJvxnrS9ReVIDTmP65fhAsQoSFWnqGa_XR-kwvj6hPLLCiIhdJUmrLNIjyrWUhHGPekJ6vAghklRJkr9EJGuVq2vAqKQXYxjGoBDU5jPwFVEgZM52PV=w408-h725-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Kingman+AZ/@35.1912977,-114.0522845,14z",2026-03-23T15:57:41.810Z
https://www.google.com/maps/place/Sierra+Tires+%26+Wheels/data=!4m7!3m6!1s0x80cddbd8e2cbca21:0x7b4f87ce10c96dda!8m2!3d35.2542732!4d-114.0289863!16s%2Fg%2F11g18_l_jg!19sChIJIcrL4tjbzYAR2m3JEM6HT3s,Sierra Tires & Wheels,4.7,99,Tire shop,· In-store shopping · Kerbside pickup,"2059 E Northern Ave, Kingman, AZ 86401, United States","7X3C+PC Kingman, Arizona, USA",http://www.sierratireswheels.com/,+1 928-263-7870,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerDf3VPfigh3oXfXX0Zr-TUuFftYMslYkbcpLTcbObbk03xDzrJXy7kr5WjQU1frRlZKuVLbOmlcjf9HQ0MEVnQuaHYQPuV_DOUTc0XzpSTBYJuKcDzX5b9-1zhImtdeB2jUTGN=w507-h240-k-no,true,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Kingman+AZ/@35.1912977,-114.0522845,14z",2026-03-23T15:57:47.006Z
