placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,info,wednesday,thursday,friday,saturday,sunday,monday,tuesday,isBlackOwned,error,attributes
https://www.google.com/maps/place/Halcyon+Home/data=!4m7!3m6!1s0x8644cb6e8856d1a3:0xcdc4f96a38c12780!8m2!3d30.3734764!4d-97.7552858!16s%2Fg%2F12lkz30kv!19sChIJo9FWiG7LRIYRgCfBOGr5xM0,Halcyon Home,3.9,42,Home health care service,"8133 Mesa Dr, Austin, TX 78759, United States","96FV+9V Austin, Texas, USA",https://halcyonhome.com/?utm_source=google&utm_medium=organic&utm_term=gbp-listing,+1 512-815-9009,Closed ⋅ Opens 8:30 am Thu,https://lh3.googleusercontent.com/p/AF1QipOkTe-OiEQe4gORVw58TVj-JLB0IapkAbBIQ4RS=w408-h347-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Hyde+Park+Austin+TX/@30.3099545,-97.7311504,14z",2025-09-17T23:33:37.628Z,Identifies as women-owned,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,,,
https://www.google.com/maps/place/CenterWell+Home+Health/data=!4m7!3m6!1s0x8644cbba7229f7fb:0xb4369c3ee4a37802!8m2!3d30.3347814!4d-97.7575977!16s%2Fg%2F11tx_z_ft7!19sChIJ-_cpcrrLRIYRAnij5D6cNrQ,CenterWell Home Health,4.8,27,Home health care service,"3307 Northland Dr #302, Austin, TX 78731, United States","86MR+WX Austin, Texas, USA",https://www.centerwellhomehealth.com/about-us/find-care-near-you/centerwell-home-health-austin/?utm_source=Organic&utm_medium=GBP,+1 512-342-0331,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipMnpoqqW8zq3G7RI3_-jvsu6MPs9WgydRl9ATsv=w408-h272-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Hyde+Park+Austin+TX/@30.3099545,-97.7311504,14z",2025-09-17T23:33:42.503Z,LGBTQ+ friendly,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Lone+Star+Circle+of+Care+at+Collinfield/data=!4m7!3m6!1s0x8644cbda49862d3d:0xceebb1795b91c3b5!8m2!3d30.360703!4d-97.705586!16s%2Fg%2F11f4r8mk1g!19sChIJPS2GSdrLRIYRtcORW3mx684,Lone Star Circle of Care at Collinfield,3.7,78,Medical clinic,"8913 Collinfield Dr 1, #2, Austin, TX 78758, United States","976V+7Q Austin, Texas, USA",https://lonestarcares.org/location/lone-star-circle-care-collinfield/,+1 877-800-5722,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipPe0vPVFD0Arnof2tlKOHsHc19rM6r_w9B3AVpK=w408-h272-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+North+Loop+Austin+TX/@30.3150537,-97.7146758,14z",2025-09-17T23:34:06.780Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Top-Tier+Home+Care/data=!4m7!3m6!1s0x8644cb8758499b4f:0xf576859738970ade!8m2!3d30.3719409!4d-97.7405983!16s%2Fg%2F11vdd215mk!19sChIJT5tJWIfLRIYR3gqXOJeFdvU,Top-Tier Home Care,5.0,43,Home health care service,"7000 N Mopac Expy Suite 200, 2nd Floor, Austin, TX 78731, United States","97C5+QQ Austin, Texas, USA",https://www.toptiercares.com/,+1 512-522-7014,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipOB1H4__s7nOPE4WeCTzbHcUhbNh3PrhOuKZKC_=w408-h271-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+North+Loop+Austin+TX/@30.3150537,-97.7146758,14z",2025-09-17T23:34:11.769Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Parsons+House+Austin/data=!4m7!3m6!1s0x8644c9f535c66d8d:0xf5380e8ce40f0be8!8m2!3d30.3249187!4d-97.6964459!16s%2Fg%2F1tjdm3vz!19sChIJjW3GNfXJRIYR6AsP5IwOOPU,Parsons House Austin,4.5,37,Assisted living facility,"1130 Camino La Costa, Austin, TX 78752, United States","88F3+XC Austin, Texas, USA",https://www.parsonshouseaustin.com/,+1 512-454-0524,Closed ⋅ Opens 7 am Thu,https://lh3.googleusercontent.com/p/AF1QipM0GKnxY_2ool-gyHQiFS4Ayfh8_POT7gFyMFmK=w408-h306-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+North+Loop+Austin+TX/@30.3150537,-97.7146758,14z",2025-09-17T23:34:16.876Z,,7 am–6:30 pm,7 am–6:30 pm,7 am–6:30 pm,9 am–5 pm,9 am–5 pm,7 am–6:30 pm,7 am–6:30 pm,,,
"https://www.google.com/maps/place/Natasha+Lee,+MD/@30.3037624,-97.7065679,17z/data=!3m1!4b1!4m6!3m5!1s0x8644cb253a7828fb:0xd70670414424df30!8m2!3d30.3037624!4d-97.7065679!16s%2Fg%2F11vt8w2c9k","Natasha Lee, MD",5.0,4,Hospice,"4900 Mueller Blvd, Austin, TX 78723, United States","873V+G9 Austin, Texas, USA",https://healthcare.ascension.org/find-care/provider/1114458213/natasha-lee,+1 512-324-0197,,,true,"https://www.google.com/maps/search/Hospice+clinics+in+Mueller+Austin+TX/@30.2986834,-97.700371,14z",2025-09-17T23:34:32.978Z,,,,,,,,,,,
https://www.google.com/maps/place/A-Med+Community+Hospice/data=!4m7!3m6!1s0x8644cb09d5ef01bd:0x8d1c64b601dc8c3f!8m2!3d30.3602128!4d-97.7423068!16s%2Fg%2F1vn18y34!19sChIJvQHv1QnLRIYRP4zcAbZkHI0,A-Med Community Hospice,5.0,1,Home health care service,"7800 Shoal Creek Blvd Suite 145S, Austin, TX 78757, United States","9765+33 Austin, Texas, USA",,+1 512-323-6500,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-K-bybdTkjWYN8TciE0rhQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=245.85782&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+Mueller+Austin+TX/@30.2986834,-97.700371,14z",2025-09-17T23:34:37.841Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/One+Medical+Primary+Care+Clinic+-+Aldrich+Street+Mueller/data=!4m7!3m6!1s0x8644b5594f60c6ad:0xfed7f61ad1eee1e0!8m2!3d30.2987919!4d-97.7049833!16s%2Fg%2F11swh1mlc6!19sChIJrcZgT1m1RIYR4OHu0Rr21_4,One Medical Primary Care Clinic - Aldrich Street Mueller,4.6,38,Medical clinic,"1900 Aldrich St Suite 150, Austin, TX 78723, United States","77XW+G2 Austin, Texas, USA",https://onemedical.com/locations/atx/aldrich-street-mueller?y_source=1_MTA1Mzk0OTQ4My03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 888-663-6331,"Closed ⋅ Opens 8 am Thu

Updated by this business 1 week ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr0kZMuqDEFVJl4hjmitQ1olWCZopkueGqoaHKoCoJSvlaOq6DXdlaPShDXDrX44OGicnK4Cey7MJPcCHGCfbJF0vEWGm2OpY7u4MsSzWBr4mgpVJVUz3Zr-NFS9SaM_Lmnbsvf=w408-h451-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Mueller+Austin+TX/@30.2986834,-97.700371,14z",2025-09-17T23:34:43.147Z,LGBTQ+ friendly,8 am–5 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,,,
https://www.google.com/maps/place/Magnolia+Hospice/data=!4m7!3m6!1s0x8644cf571e134e91:0xb4040100e480f760!8m2!3d30.4392581!4d-97.6637614!16s%2Fg%2F11txmh37fh!19sChIJkU4THlfPRIYRYPeA5AABBLQ,Magnolia Hospice,4.1,18,Hospice,"1421 Wells Branch Pkwy STE 105, Pflugerville, TX 78660, United States","C8QP+PF Pflugerville, Texas, USA",http://magnoliahospice.com/,+1 512-610-9500,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipPGy4KZ-dlQTt5ZZe-pkCWgMyDdjCXc47OsTEZz=w425-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Mueller+Austin+TX/@30.2986834,-97.700371,14z",2025-09-17T23:34:48.178Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Dell+Children%27s+Medical+Center/data=!4m7!3m6!1s0x8644ca07a981a363:0x5dad5bbae3a2e4ad!8m2!3d30.3031968!4d-97.7064343!16s%2Fg%2F11bzyxpfh7!19sChIJY6OBqQfKRIYRreSi47pbrV0,Dell Children's Medical Center,3.8,1140,Pediatrician,"4900 Mueller Blvd, Austin, TX 78723, United States","873V+7C Austin, Texas, USA",https://healthcare.ascension.org/locations/texas/txaus/austin-dell-childrens-medical-center,+1 512-324-0000,,https://lh3.googleusercontent.com/p/AF1QipP17umfDK16p64Br33whzUSdjMAX71LwJ7eyPpe=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Mueller+Austin+TX/@30.2986834,-97.700371,14z",2025-09-17T23:34:53.438Z,,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,,,
https://www.google.com/maps/place/VITAS+Healthcare/data=!4m7!3m6!1s0x8644cf20a08917ef:0xe31f2db0c8c48a0c!8m2!3d30.4500664!4d-97.6378539!16s%2Fg%2F11ybnxg6jb!19sChIJ7xeJoCDPRIYRDIrEyLAtH-M,VITAS Healthcare,,,Hospice,"305 N Heatherwilde Blvd, Pflugerville, TX 78660, United States","F926+2V Pflugerville, Texas, USA",https://www.vitas.com/locations-search/austin/north-austin-hospice-office?utm_source=google&utm_medium=locallisting&utm_content=VHC2801&y_source=1_MTA5NTIzMTQzMS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 737-224-9370,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNobZyfnRqPN1pfygc0sVzpCVh_SGm0_lDDytc=w427-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Mueller+Austin+TX/@30.2986834,-97.700371,14z",2025-09-17T23:34:58.233Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Barton+Valley+Rehabilitation+and+Healthcare+Center/data=!4m7!3m6!1s0x865b4b8954cb63ad:0xaaead0ae88e51553!8m2!3d30.2355992!4d-97.8048887!16s%2Fg%2F11qxljhhx3!19sChIJrWPLVIlLW4YRUxXliK7Q6qo,Barton Valley Rehabilitation and Healthcare Center,4.4,89,Nursing home,"4501 Dudmar Dr, Austin, TX 78735, United States","65PW+62 Austin, Texas, USA",https://www.nexion-health.com/bartonvalley/,+1 512-892-1131,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMWeBWM1Jrq1D75RA2Pl5zPz00_131Nh30Dqglp=w408-h306-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Barton+Hills+Austin+TX/@30.2530385,-97.7851947,14z",2025-09-17T23:35:15.064Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Austin+Regional+Clinic:+ARC+South+Ob-Gyn/data=!4m7!3m6!1s0x8644b4b82e16b5e3:0x72bf6ab3b0774aab!8m2!3d30.223609!4d-97.77446!16s%2Fg%2F1tdmkwj3!19sChIJ47UWLri0RIYRq0p3sLNqv3I,Austin Regional Clinic: ARC South Ob-Gyn,4.0,207,Medical clinic,"4315 James Casey St Suites 105 & 200, Austin, TX 78745, United States","66FG+C6 Austin, Texas, USA",https://www.austinregionalclinic.com/clinics/arc-south-ob-gyn?utm_source=online-directory&utm_campaign=yext&utm_content=location-so-ob-bio,+1 512-383-9752,"Closed ⋅ Opens 8 am Thu

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMzAU7xQQpPcX7RxuAFBqaJPw1nI1lpvF2tSwsv=w408-h308-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Barton+Hills+Austin+TX/@30.2530385,-97.7851947,14z",2025-09-17T23:35:27.486Z,LGBTQ+ friendly,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Austin+Health+Partners/data=!4m7!3m6!1s0x865b35c863167f19:0x11ecb9544e35a08a!8m2!3d30.355299!4d-97.796309!16s%2Fg%2F11flzqq44g!19sChIJGX8WY8g1W4YRiqA1TlS57BE,Austin Health Partners,3.4,5,Medical group,"6034 W Courtyard Dr #110, Austin, TX 78730, United States","9643+4F Austin, Texas, USA",http://www.austinhp.com/,+1 512-328-2266,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UFFOR2osdRfrjNPvyb9HhQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=181.92441&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Barton+Hills+Austin+TX/@30.2530385,-97.7851947,14z",2025-09-17T23:35:32.415Z,,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,,,
,,,,,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Tarrytown+Austin+TX/@30.3008287,-97.7685096,14z",2025-09-17T23:35:51.246Z,,,,,,,,,,No new results found,
https://www.google.com/maps/place/Divinity+Hospice/data=!4m7!3m6!1s0x8644d1e617b5033f:0x61adaa340fa7aa5!8m2!3d30.5258853!4d-97.6377972!16s%2Fg%2F11sx04w758!19sChIJPwO1F-bRRIYRpXr6QKPaGgY,Divinity Hospice,5.0,30,Hospice,"3000 Joe Dimaggio Blvd STE 40, Round Rock, TX 78665, United States","G9G6+9V Round Rock, Texas, USA",http://www.mydivinityhospice.com/,+1 512-337-8690,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nou062yT6lOrQ1qrKM2HN7NK_4Pz72qspXk6fz9KCv123GbDq3pXUQcLzk2MW8exBD08NJsxO0JAC9UVkHecB4DajnwkOsrysB7lB6kty4tYNfrYO1pDlB1EWN0xBoWjKyGs9d76W_mNrxx=w408-h524-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Clarksville+Austin+TX/@30.2802042,-97.7591251,14z",2025-09-17T23:36:11.646Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
"https://www.google.com/maps/place/Phyllis+McAnelly+Barron,+NP/data=!4m7!3m6!1s0x8644b5b681a9293d:0x26ca3846a8bf6870!8m2!3d30.276373!4d-97.734006!16s%2Fg%2F11mgvnyz9l!19sChIJPSmpgba1RIYRcGi_qEY4yiY","Phyllis McAnelly Barron, NP",,,Hospice,"1500 Red River St, Austin, TX 78701, United States","77G8+G9 Austin, Texas, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PmsFMIn8Sb6rHg01A5CpgQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=320.84048&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+Clarksville+Austin+TX/@30.2802042,-97.7591251,14z",2025-09-17T23:36:14.341Z,,,,,,,,,,,
"https://www.google.com/maps/place/Paul+E.+Tatum,+III,+MD/@30.305555,-97.74532,17z/data=!3m1!4b1!4m6!3m5!1s0x8644cbacc2fabfdb:0xda764520f0357916!8m2!3d30.305555!4d-97.74532!16s%2Fg%2F11h7sn7yvj","Paul E. Tatum, III, MD",,,Hospice,"1201 W 38th St, Austin, TX 78705, United States","8743+6V Austin, Texas, USA",,,,,false,"https://www.google.com/maps/search/Hospice+clinics+in+Clarksville+Austin+TX/@30.2802042,-97.7591251,14z",2025-09-17T23:36:26.022Z,,,,,,,,,,,
"https://www.google.com/maps/place/Stephanie+Kay+Davis,+FNP/data=!4m7!3m6!1s0x8644b57ac2a3b8f3:0x895590e925f04370!8m2!3d30.276643!4d-97.7339685!16s%2Fg%2F11j03qdd_3!19sChIJ87ijwnq1RIYRcEPwJemQVYk","Stephanie Kay Davis, FNP",,,Hospice,"1500 Red River St, Austin, TX 78701, United States","77G8+MC Austin, Texas, USA",,+1 512-324-8399,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PmsFMIn8Sb6rHg01A5CpgQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=336.85394&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+Clarksville+Austin+TX/@30.2802042,-97.7591251,14z",2025-09-17T23:36:28.740Z,,,,,,,,,,,
https://www.google.com/maps/place/Daniel+Allen+Holte/data=!4m7!3m6!1s0x8644cbc1b8d0e1b7:0x2d479c44019fc7b1!8m2!3d30.3107818!4d-97.7412142!16s%2Fg%2F11j3y5vxc7!19sChIJt-HQuMHLRIYRscefAUScRy0,Daniel Allen Holte,,,Hospice,"4200 Marathon Blvd, Austin, TX 78756, United States","8765+8G Austin, Texas, USA",,+1 706-296-9289,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FklbNtf6-WHIvcLcMQtq_A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=18.04527&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+Clarksville+Austin+TX/@30.2802042,-97.7591251,14z",2025-09-17T23:36:31.564Z,,,,,,,,,,,
"https://www.google.com/maps/place/Dianna+E.+Yip,+DO/data=!4m7!3m6!1s0x8644ca0667b8d4bd:0xe23dc100b6c0c269!8m2!3d30.302261!4d-97.7074481!16s%2Fg%2F11f40l7s4m!19sChIJvdS4ZwbKRIYRacLAtgDBPeI","Dianna E. Yip, DO",5.0,1,Hospice,"4900 Mueller Blvd, Austin, TX 78723, United States","872V+W2 Austin, Texas, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cQBdD5-JZm0xWN_sTge0Ng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=21.872196&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+Clarksville+Austin+TX/@30.2802042,-97.7591251,14z",2025-09-17T23:36:34.574Z,,,,,,,,,,,
"https://www.google.com/maps/place/Christine+Anita+Celio,+APN/data=!4m7!3m6!1s0x8644b5588c3a0481:0xed1c0ad5d661d156!8m2!3d30.276373!4d-97.734006!16s%2Fg%2F11mtddngvh!19sChIJgQQ6jFi1RIYRVtFh1tUKHO0","Christine Anita Celio, APN",,,Hospice,"1500 Red River St, Austin, TX 78701, United States","77G8+G9 Austin, Texas, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PmsFMIn8Sb6rHg01A5CpgQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=320.84048&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+Clarksville+Austin+TX/@30.2802042,-97.7591251,14z",2025-09-17T23:36:37.452Z,,,,,,,,,,,
https://www.google.com/maps/place/Grace+Hospice/data=!4m7!3m6!1s0x8644cb09d5ef01bd:0xee929f8776267dc7!8m2!3d30.3601656!4d-97.7423027!16s%2Fg%2F1tdx4j43!19sChIJvQHv1QnLRIYRx30mdoefku4,Grace Hospice,5.0,1,Home health care service,"7800 Shoal Creek Blvd #116w, Austin, TX 78757, United States","9765+33 Austin, Texas, USA",,+1 512-300-2100,,https://lh3.googleusercontent.com/p/AF1QipPt72L4E70A5jp_c0MTKf8aBJksby8XbkO-zpQQ=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Clarksville+Austin+TX/@30.2802042,-97.7591251,14z",2025-09-17T23:36:44.901Z,,,,,,,,,,,
https://www.google.com/maps/place/Texas+Home+Hospice+Care/data=!4m7!3m6!1s0x8644b55704bea6dd:0xaf1cfa1d453da88f!8m2!3d30.276373!4d-97.734006!16s%2Fg%2F11ftz25scq!19sChIJ3aa-BFe1RIYRj6g9RR36HK8,Texas Home Hospice Care,,,Hospice,"UT DELL MEDICAL SCHOOL, 1500 Red River St 3042 CALLE EL COBO AGUADILLA PR 862477G8+G9 00603, 1500 Red River St, Austin, TX 78701, United States","77G8+G9 Austin, Texas, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PmsFMIn8Sb6rHg01A5CpgQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=320.84048&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+Clarksville+Austin+TX/@30.2802042,-97.7591251,14z",2025-09-17T23:36:47.497Z,,,,,,,,,,,
"https://www.google.com/maps/place/Stephen+J.+Bekanich,+MD/data=!4m7!3m6!1s0x8644ca86c99f3da5:0xcd8422b7379e73c1!8m2!3d30.305555!4d-97.74532!16s%2Fg%2F1264pr1dw!19sChIJpT2fyYbKRIYRwXOeN7cihM0","Stephen J. Bekanich, MD",,,Hospice,"1201 W 38th St, Austin, TX 78705, United States","8743+6V Austin, Texas, USA",https://healthcare.ascension.org/find-care/provider/1578587770/stephen-bekanich?utm_campaign=gmb-website&utm_medium=organic&utm_source=google,+1 512-324-8933,,https://lh3.googleusercontent.com/p/AF1QipOlZHOhA9u9_2u6xutIMB45vtboYzJYq6Nn1ykT=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Clarksville+Austin+TX/@30.2802042,-97.7591251,14z",2025-09-17T23:36:50.146Z,,,,,,,,,,,
https://www.google.com/maps/place/Hoping+Hearts+Home+Care/data=!4m7!3m6!1s0x8644b3cb4743bb79:0xf813d388793e40c5!8m2!3d30.305835!4d-97.7431601!16s%2Fg%2F11qpsbs4j5!19sChIJebtDR8uzRIYRxUA-eYjTE_g,Hoping Hearts Home Care,4.8,26,Home health care service,"3800 N Lamar Blvd #200, Austin, TX 78756, United States","8744+8P Austin, Texas, USA",http://www.hopingheartshomecare.com/,+1 737-268-2302,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ULKYykrrOvIuxX4960dIjQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=303.94168&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Clarksville+Austin+TX/@30.2802042,-97.7591251,14z",2025-09-17T23:36:55.114Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Eternal+Faith+Hospice/data=!4m7!3m6!1s0x8644cb3e0faa5e4f:0x4d4d6fb0e8e94119!8m2!3d30.3532702!4d-97.7495051!16s%2Fg%2F11x2wqwmlc!19sChIJT16qDz7LRIYRGUHp6LBvTU0,Eternal Faith Hospice,,,Hospice,"7000 N Mopac Expy suite 2110, Austin, TX 78731, United States","9732+85 Austin, Texas, USA",https://eternalfaithhospice.com/,+1 512-270-4745,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipNpBghXbVsgdexvII0muCW7xbiTUwmXxtJ34SEl=w408-h271-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Clarksville+Austin+TX/@30.2802042,-97.7591251,14z",2025-09-17T23:36:59.981Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
"https://www.google.com/maps/place/Valerian+Home+Health+and+Hospice/@30.5673181,-97.661767,17z/data=!3m1!4b1!4m6!3m5!1s0x8644d12f612a07a9:0x6d1e9773fc34831a!8m2!3d30.5673181!4d-97.661767!16s%2Fg%2F11bzrcgrv7",Valerian Home Health and Hospice,3.9,11,Home health care service,"4701 Campus Village Drive #1122, Round Rock, TX 78665, United States","H88Q+W7 Round Rock, Texas, USA",http://valerianhhh.com/,+1 512-248-0016,Open 24 hours,,true,"https://www.google.com/maps/search/Hospice+clinics+in+Clarksville+Austin+TX/@30.2802042,-97.7591251,14z",2025-09-17T23:37:06.900Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
"https://www.google.com/maps/place/St.+Gabriel%E2%80%99s+Hospice+%26+Palliative+Care/@30.3568478,-97.747829,17z/data=!3m1!4b1!4m6!3m5!1s0x8644cb80508db219:0xb6e4121fbcb79fcc!8m2!3d30.3568478!4d-97.747829!16s%2Fg%2F11ykhdmr53",St. Gabriel’s Hospice & Palliative Care,,,Hospice,"3415 Greystone Dr suite 310, Austin, TX 78731, United States","9742+PV Austin, Texas, USA",https://www.stgabrielshospice.com/service-area/austin/,+1 512-263-8668,Open 24 hours,,true,"https://www.google.com/maps/search/Hospice+clinics+in+Clarksville+Austin+TX/@30.2802042,-97.7591251,14z",2025-09-17T23:37:13.731Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Vistacare/data=!4m7!3m6!1s0x8644cb09d5ef01bd:0x2ab932c4c119f687!8m2!3d30.3602128!4d-97.7423068!16s%2Fg%2F1vljgqmy!19sChIJvQHv1QnLRIYRh_YZwcQyuSo,Vistacare,,,Hospice,"7800 Shoal Creek Blvd # 130W, Austin, TX 78757, United States","9765+33 Austin, Texas, USA",,+1 512-453-4144,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-K-bybdTkjWYN8TciE0rhQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=245.85782&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+Clarksville+Austin+TX/@30.2802042,-97.7591251,14z",2025-09-17T23:37:16.524Z,,,,,,,,,,,
https://www.google.com/maps/place/Hospice+Preferred+Choice/data=!4m7!3m6!1s0x8644b7828fea79bd:0xe6c1d915ef71b9f!8m2!3d30.4436421!4d-97.6957861!16s%2Fg%2F1260ssy_q!19sChIJvXnqj4K3RIYRnxv3XpEdbA4,Hospice Preferred Choice,1.0,1,Hospice,"14205 N Mopac Expy #470, Austin, TX 78728, United States","C8V3+FM Austin, Texas, USA",,+1 512-218-9890,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PGbjS2N8tumn7svJQsQ4oA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=118.27362&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+Clarksville+Austin+TX/@30.2802042,-97.7591251,14z",2025-09-17T23:37:19.246Z,,,,,,,,,,,
https://www.google.com/maps/place/Light+House+Hospice/data=!4m7!3m6!1s0x8644cb9c35ca4d0f:0x22044cba6e994c74!8m2!3d30.3748112!4d-97.7387005!16s%2Fg%2F1tfst85q!19sChIJD03KNZzLRIYRdEyZbrpMBCI,Light House Hospice,,,Hospice,"8701 N Mopac Expy, Austin, TX 78759, United States","97F6+WG Austin, Texas, USA",,+1 512-349-0402,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qeb3rcgZRS2w3Ht7WTCtvA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.52848&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+Clarksville+Austin+TX/@30.2802042,-97.7591251,14z",2025-09-17T23:37:22.074Z,,,,,,,,,,,
