placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes
https://www.google.com/maps/place/Trees+That+Please/data=!4m7!3m6!1s0x872202ad5ea67ad9:0xb63aead262ea4b23!8m2!3d34.75837!4d-106.722627!16s%2Fg%2F1xb2f0lf!19sChIJ2XqmXq0CIocRI0vqYtLqOrY,Trees That Please,4.8,77,Plant nursery,"3084 NM-47, Los Lunas, NM 87031, United States","Q75G+8W Los Lunas, New Mexico, USA",https://www.treesthatplease.org/,+1 505-866-5027,Closed · Opens 9 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHxLOVZWLyig6AGNXCPYAv1RCz9haRuNIDQnAAvRm-_17ukjU0MgYXiJb8T1ln5IFVasi4UoaLPErvwTHXEV2FHV84u5bjRw8OGGc68r2wvZ7GQK1zJnHCSmdfteDlPN3vFUBoyig=w408-h544-k-no,true,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/tree+service+businesses+in+Los+Lunas+Albuquerque+NM/@34.8075184,-106.7357525,14z",2026-04-29T04:58:55.113Z,
https://www.google.com/maps/place/Yellowstone+Landscape/data=!4m7!3m6!1s0x872203493f9153fb:0x1be22571b9dccc0f!8m2!3d34.799117!4d-106.7077624!16s%2Fg%2F11stdy7fnw!19sChIJ-1ORP0kDIocRD8zcuXEl4hs,Yellowstone Landscape,1.0,1,Landscaper,"22 El Cerro Lp, Los Lunas, NM 87031, United States","Q7XR+JV Los Lunas, New Mexico, USA",https://www.yellowstonelandscape.com/,+1 505-898-9615,Closed · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xhaYQAfQ1Hbka8s3Sgdsxw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=254.10933&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Los+Lunas+Albuquerque+NM/@34.8075184,-106.7357525,14z",2026-04-29T04:59:00.148Z,
"https://www.google.com/maps/place/New+leaf+tree+care/@35.0132099,-106.67889,10z/data=!3m1!4b1!4m6!3m5!1s0x87221de3fc249087:0x4b41f9c47e10e8f6!8m2!3d35.0132099!4d-106.67889!16s%2Fg%2F11rc7sxr4x",New leaf tree care,,,Tree service,,,,+1 505-803-1887,Open 24 hours,,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Los+Lunas+Albuquerque+NM/@34.8075184,-106.7357525,14z",2026-04-29T04:59:07.117Z,
"https://www.google.com/maps/place/Merhege+Trees,+LLC/data=!4m7!3m6!1s0x871813bb8b9a2463:0x234eb8590d4e1734!8m2!3d35.8909407!4d-106.281889!16s%2Fg%2F1thk9639!19sChIJYySai7sTGIcRNBdODVm4TiM","Merhege Trees, LLC",3.4,5,Tree service,"901 Estates Dr, Los Alamos, NM 87544, United States","VPR9+96 Los Alamos, New Mexico, USA",https://www.merhegetrees.com/,+1 505-661-2610,Closed · Opens 7 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Q8s6fGNmlKzYemj0EamvNQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=191.68222&pitch=0&thumbfov=100,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–12 pm,Closed,7 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Los+Alamos+Albuquerque+NM/@35.8800364,-106.3031138,14z",2026-04-29T04:59:20.451Z,
https://www.google.com/maps/place/DZ+Tree+LLC/data=!4m7!3m6!1s0x871813b2bf909239:0xf8087842a9795373!8m2!3d35.8817128!4d-106.3108804!16s%2Fg%2F11ymgylj0j!19sChIJOZKQv7ITGIcRc1N5qUJ4CPg,DZ Tree LLC,,,Tree service,"58 Canyon View Rd, Los Alamos, NM 87544, United States","VMJQ+MJ Los Alamos, New Mexico, USA",https://dztreeco.com/,+1 505-484-9031,Closed · Opens 9 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hx_w3TzutIwGTsboyBdKyw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=258.40466&pitch=0&thumbfov=100,false,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Los+Alamos+Albuquerque+NM/@35.8800364,-106.3031138,14z",2026-04-29T04:59:25.234Z,
https://www.google.com/maps/place/Northern+Tree+Services/data=!4m7!3m6!1s0x8718124ec699f84f:0x814cd0f0fe74f972!8m2!3d35.8881065!4d-106.3069522!16s%2Fg%2F1tdvvs16!19sChIJT_iZxk4SGIcRcvl0_vDQTIE,Northern Tree Services,,,Tree service,"Los Alamos, NM 87544, United States","VMQV+66 Los Alamos, New Mexico, USA",,+1 505-672-0407,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5MYmScWH54xydaA5PWR-gg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=40.541504&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Los+Alamos+Albuquerque+NM/@35.8800364,-106.3031138,14z",2026-04-29T04:59:28.060Z,
https://www.google.com/maps/place/DZ+Tree+LLC/data=!4m7!3m6!1s0x29f423613e8bf1d:0x991acaba66bce9a7!8m2!3d34.1661974!4d-106.026237!16s%2Fg%2F11ynjllxg8!19sChIJHb_oEzZCnwIRp-m8ZrrKGpk,DZ Tree LLC,5.0,1,Tree service,,,https://dztreeco.com/,+1 505-484-9031,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFORISyv1s7Dv52Q8wDlh482XMYqVkid7suCzjWOu0OIU4PID7CAk_g9ph-MfufpcOGBbneso6TS7oe-90tjYEq_sqYbrDpJFT-NXwb2leV7Tmt6wkcR_InTpr3zFBrBJ4AxX2aHq7Dx80=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Los+Alamos+Albuquerque+NM/@35.8800364,-106.3031138,14z",2026-04-29T04:59:33.119Z,
https://www.google.com/maps/place/Los+Alamos+Landscaping+%26+More/data=!4m7!3m6!1s0x87181247887fe561:0xaf1f09b98a39dc7e!8m2!3d35.8759294!4d-106.2555857!16s%2Fg%2F1ts3lnhp!19sChIJYeV_iEcSGIcRftw5irkJH68,Los Alamos Landscaping & More,4.3,29,Landscaper,"2470 E Rd, Los Alamos, NM 87544, United States","VPGV+9Q Los Alamos, New Mexico, USA",http://www.losalamoslandscaping.com/,+1 505-662-6234,Closed · Opens 9 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEtMNajZ7krYcP9fw7rJI-Ud_T-Nk-E2vZ2IYLBLc1Gz9mBISVO3nL0x4G0WfnfIwELOEg3KlyZqpFKlA7NaaNWMfDqqra-zt1ignaRDpRBwVEwczLQvw5pUO7Ws86ABqtIyvhw=w408-h272-k-no,true,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,Closed,Closed,9 am–3 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Los+Alamos+Albuquerque+NM/@35.8800364,-106.3031138,14z",2026-04-29T04:59:38.674Z,
https://www.google.com/maps/place/Victors+Lawns+LLC/data=!4m7!3m6!1s0x87181252dc7da283:0x826e59d660f775b0!8m2!3d35.8820831!4d-106.3008305!16s%2Fg%2F11b6llp2w5!19sChIJg6J93FISGIcRsHX3YNZZboI,Victors Lawns LLC,4.2,10,Lawn care service,"190 Central Park Square #114, Los Alamos, NM 87544, United States","VMJX+RM Los Alamos, New Mexico, USA",http://www.victorslandscapingnm.com/,+1 505-661-9680,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHSunPAvDZu2VIijWKOLiwhkO-HrYTArJzqe8M_QILkTD6fQ-0GI_ZsyC_nAmYFe61B06-LbQPWT22S67Hmjpzm-KZ30id4Q4AJ5AJJqFTjQwV811gdrkZAwfKYm6eofoKQrBgY=w408-h306-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Los+Alamos+Albuquerque+NM/@35.8800364,-106.3031138,14z",2026-04-29T04:59:43.528Z,
https://www.google.com/maps/place/Salaiz+Landscaping+LLC/data=!4m7!3m6!1s0x87181344dc1a15f5:0x1ec7b1c304bdfc4e!8m2!3d35.8734693!4d-106.3023488!16s%2Fg%2F11nmlsjctp!19sChIJ9RUa3EQTGIcRTvy9BMOxxx4,Salaiz Landscaping LLC,4.4,5,Landscaper,"2025 E Jemez Rd #282, Los Alamos, NM 87544, United States","VMFX+93 Los Alamos, New Mexico, USA",https://5ee3e5155a8be.site123.me/,+1 505-557-8544,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFGiEGpYxwkDxSlCLa6Sk97GXx6sl_UgQ6i8Nn3ZRe_vdQZKXp1Gs8fRoXt-lQLnjo6LFp94NwCNn1Ka5pFUmkACPCuNjZ-RdFpGyGM1wERehTGcRjPsl-1pzxwMo9jNgqrpR7myg=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Los+Alamos+Albuquerque+NM/@35.8800364,-106.3031138,14z",2026-04-29T04:59:48.510Z,
"https://www.google.com/maps/place/Northern+New+Mexico+Stump+Grinders,+LLC/data=!4m7!3m6!1s0x871812184a25ce09:0x2bf0531f40052d06!8m2!3d34.1661974!4d-106.026237!16s%2Fg%2F11bz0cwwrd!19sChIJCc4lShgSGIcRBi0FQB9T8Cs","Northern New Mexico Stump Grinders, LLC",5.0,6,Tree service,,,,+1 505-662-5271,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAErcbBobTj9ZwH_1Micjb1as3rMr-Rn5pubkGZOhn9hHm4IqMUNOPw5J2O2umYZc-rJuCrpiKSc8vWf6x0Vh4P4IoTN4kWHl865o5Vpepk422WG1FexZojM-8CUVJH8w4vxQIQM=w408-h278-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Los+Alamos+Albuquerque+NM/@35.8800364,-106.3031138,14z",2026-04-29T04:59:53.407Z,
"https://www.google.com/maps/place/Caldera+Land+Group,+LLC./data=!4m7!3m6!1s0x87181215587d65a3:0xd26f6dd6fb70fb3a!8m2!3d35.8833221!4d-106.3000499!16s%2Fg%2F11dxbhtztb!19sChIJo2V9WBUSGIcROvtw-9Ztb9I","Caldera Land Group, LLC.",4.3,6,Landscaper,"150 Central Park Square, Los Alamos, NM 87544, United States","VMMX+8X Los Alamos, New Mexico, USA",https://izzygellis.wixsite.com/website-6,+1 505-455-6688,Temporarily closed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFX4Mmg2XKjIYHe7yUvewcQXAwMWIm7AWtOUg8diLraXpAVO5xaGMpGg7gBbOpc5dx1XkuLYl4F6g5a4J9EKzPa2GSc0GVW53-gLvA1-9PtR0xY5Hn-hVvSFiSs3bxZUv9uob_4=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Los+Alamos+Albuquerque+NM/@35.8800364,-106.3031138,14z",2026-04-29T04:59:58.091Z,
https://www.google.com/maps/place/Heritage+Land+and+Water/data=!4m7!3m6!1s0xabd0b1851bfd3c89:0xe0fd89156929c156!8m2!3d35.0132099!4d-106.6290205!16s%2Fg%2F11rpdf4_ym!19sChIJiTz9G4Wx0KsRVsEpaRWJ_eA,Heritage Land and Water,5.0,4,Landscaper,,,https://heritagelandwater.com/,+1 505-252-4764,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEGKI58lR9cCcZONTiZEqqmJ6lWX0swKLT-CiQpwCkchFRj_oKj5eBTXyL-Xaq-hpLB2WNpgitFjXc3nMbaD1Hz54zhodJRIMbOyzdMWFmBxrxcwXmY0ecdkxylFgaFT66trMYc=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Placitas+Albuquerque+NM/@35.3069845,-106.4247468,14z",2026-04-29T05:00:17.723Z,
https://www.google.com/maps/place/Robin%27s+Tree+Care/data=!4m7!3m6!1s0x83af22cc6c07c501:0x682ee3bebc100cd7!8m2!3d35.0823726!4d-106.671984!16s%2Fg%2F11wfhz9_pf!19sChIJAcUHbMwir4MR1wwQvL7jLmg,Robin's Tree Care,5.0,2,Tree service,,,https://www.robinstreecare.com/,+1 505-401-0815,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGnQSDE9Iru_Up9mse_yyV1hgooRyA__Od9chD0-st7Ur0Qwh9W3BB3B5j33I5KelqvxO1g3cKC7zU0Aw049vIz-zHwa3N2Q7aq_l0h_BV8gB9lhmT70XtrsCt_oLARKndK4Pnm=w408-h437-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8–11 am,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Placitas+Albuquerque+NM/@35.3069845,-106.4247468,14z",2026-04-29T05:00:22.310Z,
https://www.google.com/maps/place/MAD+WildFires+-+Tree+Trimming+%26+Tree+Removal/data=!4m7!3m6!1s0x8718a19af69b88b1:0x47c9436985d15afa!8m2!3d35.073376!4d-106.8018874!16s%2Fg%2F11n87mzppv!19sChIJsYib9pqhGIcR-lrRhWlDyUc,MAD WildFires - Tree Trimming & Tree Removal,,,Tree service,,,,+1 505-659-2355,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEPZ5q6B_refvtcjwRFKXa-FjiTj3okaU3BE85Q8rVC-B3QRP_o5eZj10KjUq6vraC4wEniy9O4IpbrwmvxESe70XJM5WIAx97oYl5W1aZbaz_FlhN2bSlt8dyuVtbA3rFJGZMh=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Placitas+Albuquerque+NM/@35.3069845,-106.4247468,14z",2026-04-29T05:00:26.970Z,
"https://www.google.com/maps/place/Affordable+Tree+Trimming,+LLC/data=!4m7!3m6!1s0x87182335c9a36fc3:0x1e2893509586a7a4!8m2!3d36.0439355!4d-106.1049368!16s%2Fg%2F11mpyx8mkp!19sChIJw2-jyTUjGIcRpKeGlVCTKB4","Affordable Tree Trimming, LLC",5.0,1,Tree service,"442 Co Rd 1, Hernandez, NM 87537, United States","2VVW+H2 Hernandez, New Mexico, USA",,+1 505-901-7125,Closed · Opens 9 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MKSPh8qKTqpllxlB6yvaGQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=51.640827&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Placitas+Albuquerque+NM/@35.3069845,-106.4247468,14z",2026-04-29T05:00:31.754Z,
https://www.google.com/maps/place/Baby+Gorilla+Tree+Service+Espanola/data=!4m7!3m6!1s0x87183dab76e7845b:0x9028dcef8d5b0830!8m2!3d35.9935423!4d-106.0678064!16s%2Fg%2F11p61vxknq!19sChIJW4Tndqs9GIcRMAhbje_cKJA,Baby Gorilla Tree Service Espanola,5.0,7,Tree service,"229 N Riverside Dr, Española, NM 87532, United States","XWVJ+CV Española, New Mexico, USA",http://www.babygorillatreeservice.com/,+1 505-423-8733,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEpRf99O7AtCK_TAhxoyJP4rF_GKYmhDvEcHZ85V4QX4QJVdkBuECUQ60JBSfIKVrms2N1_0C4yVj-n3XsA8HRbhMloYPp80B3zmlKAaeERM8egL8tOSsfl15iNVpGqK-Xh5nw6=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Placitas+Albuquerque+NM/@35.3069845,-106.4247468,14z",2026-04-29T05:00:36.617Z,
https://www.google.com/maps/place/JH+Lawn+and+Gravel/data=!4m7!3m6!1s0x87189f9aaaaaaaab:0x26a8e2ef049a501f!8m2!3d35.0823726!4d-106.671984!16s%2Fg%2F113jgm505!19sChIJq6qqqpqfGIcRH1CaBO_iqCY,JH Lawn and Gravel,5.0,2,Landscaper,,,http://lawnservicesalb.com/,+1 505-362-7654,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFBA-LJ-kiH-RrGMTg4eRbSR3YGOR2xzcJ47wNyL9wofs-9B2zZ0KkLqWmQGJWy2TP5hZqYU-wZsojDTVOmci5ijpJsTtANLZp97miBibODvw-ZET0VuQsBM6zpzTDEie_CtlkvpQ=w408-h392-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Placitas+Albuquerque+NM/@35.3069845,-106.4247468,14z",2026-04-29T05:00:41.733Z,
https://www.google.com/maps/place/Crestwood+Tree+Services/data=!4m7!3m6!1s0x87220d6268fef6fb:0x4846ecbe19f0e643!8m2!3d35.081644!4d-106.6339501!16s%2Fg%2F11x8qs4nyk!19sChIJ-_b-aGINIocRQ-bwGb7sRkg,Crestwood Tree Services,,,Tree service,"Gold Ave SE, Albuquerque, NM 87102, United States","39J8+MC Albuquerque, New Mexico, USA",,+1 505-637-3315,Temporarily closed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ad_as8i9mMrKp_d35fvHbw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=275.07773&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Placitas+Albuquerque+NM/@35.3069845,-106.4247468,14z",2026-04-29T05:00:53.202Z,
https://www.google.com/maps/place/Landmark+Landscapes+NM/data=!4m7!3m6!1s0x87220cfa2636b5ff:0xd692d09e116fc3a3!8m2!3d35.0608694!4d-106.6666906!16s%2Fg%2F1tftfs7p!19sChIJ_7U2JvoMIocRo8NvEZ7QktY,Landmark Landscapes NM,4.7,15,Landscaper,"841 La Vega Ct SW, Albuquerque, NM 87105, United States","386M+88 Albuquerque, New Mexico, USA",http://www.landmarklandscapesnm.com/,+1 505-620-3233,Closed · Opens 8 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEPRqbIB2GmHUmNv57t8PgcxDewhY2GaC5dOTBm1dtS8UP6bcta8k1PFpBX-tLvk6ompOH2V-qz6em72VATaWJ1IBd54U8jAOJXU4v3vENG0LFhREaqbNQaRnd2q-J8ks6EJq5R=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/tree+service+businesses+in+Eastside+Albuquerque+NM/@35.0843859,-106.650422,14z",2026-04-29T05:01:15.273Z,
https://www.google.com/maps/place/Advanced+Tree+Services+LLC/data=!4m7!3m6!1s0x87220bd2f1445c09:0x12cbd177e80a4c6d!8m2!3d35.0994565!4d-106.5771216!16s%2Fg%2F11q2rzqvd3!19sChIJCVxE8dILIocRbUwK6HfRyxI,Advanced Tree Services LLC,5.0,1,Tree service,"6004 Zimmerman Ave NE, Albuquerque, NM 87110, United States","3CXF+Q5 Albuquerque, New Mexico, USA",,+1 505-737-8887,Closed · Opens 7 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGMupNW6o5eBFdlWHcploQR20QG3Rs5W5wnI1Dp3YhRbVHsoZWyifXCQHnKhs1HF5pg6YZpSLwbhzdzRenOvGrNEAvyj7q2M3MOczr4AZxLkyTzmec_NEtn_scdBffc3okaAHTzjg=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Eastside+Albuquerque+NM/@35.0843859,-106.650422,14z",2026-04-29T05:01:19.903Z,
https://www.google.com/maps/place/J-Cor+Services/data=!4m7!3m6!1s0x23bfaa0b70c401c9:0xe5c4d41441441661!8m2!3d35.0862035!4d-106.67889!16s%2Fg%2F11y32t33kh!19sChIJyQHEcAuqvyMRYRZEQRTUxOU,J-Cor Services,5.0,2,Landscaper,,,https://www.j-corservices.com/,+1 505-688-5517,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFaGU4bkjx6Br8E_8BbntbK6-hazHHm17tjjZyPXsJVUDRMQYcizcsaW5mZONzGBcSVrm8d54NaFtVUYOFDSRa8oqzq7w08_yeB9_HoVD5dUy4qC9cMOj6Ugl7LEnvNdL_6q0O6=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Eastside+Albuquerque+NM/@35.0843859,-106.650422,14z",2026-04-29T05:01:24.717Z,
https://www.google.com/maps/place/Tree+inn+%26+Suites+Albuquerque/data=!4m10!3m9!1s0x872274ac48faaaab:0x7c1d2a1f175916a2!5m2!4m1!1i2!8m2!3d35.1082456!4d-106.6207543!16s%2Fg%2F11jxtpd28f!19sChIJq6r6SKx0IocRohZZFx8qHXw,Tree inn & Suites Albuquerque,2.7,210,,"2120 Menaul Blvd NE, Albuquerque, NM 87107, United States","495H+7M Albuquerque, New Mexico, USA",http://www.treeinnsuites.com/,+1 505-884-0250,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEStPdx3YJ54AnqA4spoGAXXuLETlKsvqXxz47_nl5B_6xtPjnwfDGpA5ihDTk8Rv6UUNkwSSAmdmRUS9eCMZzQo_qD8P2h3OW2HGxJ79oKEB_jqq6BBakwB4USa_UmkoO2VH6UMdmLFr4=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Eastside+Albuquerque+NM/@35.0843859,-106.650422,14z",2026-04-29T05:01:27.579Z,
https://www.google.com/maps/place/Albuquerque+Concrete+Coring+Co/data=!4m7!3m6!1s0x872274b1a61af13d:0xb395d3731d450212!8m2!3d35.1135151!4d-106.6141802!16s%2Fg%2F1tdkh33l!19sChIJPfEaprF0IocREgJFHXPTlbM,Albuquerque Concrete Coring Co,4.7,21,Concrete contractor,"2821 Girard Blvd NE, Albuquerque, NM 87107, United States","497P+C8 Albuquerque, New Mexico, USA",http://www.concretecoring.com/,+1 505-888-1881,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGL46-r7dPPRNqrt10LTb7Zqfm6wMo8rFte3wR93ZvA5dOOIFOWwx_OS0nv6COtVA1YeKWpPuT4lVY4ho2_2PO7x1TnWmFx_m1L4Y4BCtCu3MQ2DdReObaZhyxOHICRZDB0JgJtPg=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–3 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Eastside+Albuquerque+NM/@35.0843859,-106.650422,14z",2026-04-29T05:01:32.476Z,
https://www.google.com/maps/place/Mr.+Rooter+Plumbing+of+Albuquerque/data=!4m7!3m6!1s0x87220d157e224b99:0x468870a9dcf50f34!8m2!3d35.0660087!4d-106.6670569!16s%2Fg%2F11jf9xzym8!19sChIJmUsifhUNIocRNA_13KlwiEY,Mr. Rooter Plumbing of Albuquerque,4.8,524,Plumber,"306 Isleta Blvd SW, Albuquerque, NM 87105, United States","388M+C5 Albuquerque, New Mexico, USA",https://www.mrrooter.com/albuquerque/?cid=LSTL_MRR000199&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 505-375-6838,"Open 24 hours

Confirmed by this business 5 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEFmB5S9Gt0eF7RwUnR_T5Hyc9N56EPusvscvZqsmym7zlvm2didEP8lb4qIY3Dr-9xeQIdly9lwEsSYLJ3SMtRwX_-pRNefUSRD8t7KtSFCb6bHojeDt9YkWlNFkPGFZRKVvu_=w525-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Eastside+Albuquerque+NM/@35.0843859,-106.650422,14z",2026-04-29T05:01:37.808Z,
https://www.google.com/maps/place/PNM+Resources+Inc/data=!4m7!3m6!1s0x87220cbf6771f76f:0x28ffd2f9246d4a2a!8m2!3d35.0828709!4d-106.6522494!16s%2Fg%2F1thqh6hh!19sChIJb_dxZ78MIocRKkptJPnS_yg,PNM Resources Inc,1.6,115,Electric utility company,"414 Silver Ave SW #4, Albuquerque, NM 87102, United States","38MX+44 Albuquerque, New Mexico, USA",http://www.pnmresources.com/,+1 505-246-5700,Closed · Opens 7:30 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEUykmN6kv-rOVDCNyfAL2X_AW3bwqtnMZNZLbvgTGIEFhqa5i2Uh4gFU8sCJoCxa_iCSFqA_OX0zYgb01IKzOGv9HlzRJ_-PX2AbG6DN2NGIpxdla3HdvJyC9MSP63gs6ES0ZQ=w408-h544-k-no,false,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,Closed,Closed,7:30 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Eastside+Albuquerque+NM/@35.0843859,-106.650422,14z",2026-04-29T05:01:49.440Z,
https://www.google.com/maps/place/St+John%27s+Thrift+Shop/data=!4m7!3m6!1s0x87220ccfecef7133:0x43d21d8f03e0ac3!8m2!3d35.0886632!4d-106.6633516!16s%2Fg%2F1td4kl01!19sChIJM3Hv7M8MIocRwwo-8NghPQQ,St John's Thrift Shop,4.2,44,Thrift store,"1406 Central Ave SW, Albuquerque, NM 87104, United States","38QP+FM Albuquerque, New Mexico, USA",https://stjohnsabq.org/outreach/saint-johns-thrift-shop/,+1 505-242-6751,Closed · Opens 9:30 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHOZELg1rv_4rz68awMn4oMxO6ghYrBE_SkmDkDTN32SJN3bb4EH7-i3O12eK9xbiZwaIAzuHt665ZEh1ewxwfNgNoXQ_d4LPmpMHjBAZ-zOgV9kPe7ScA_pL1CZEg9u0NxTrpu=w408-h541-k-no,false,Closed,9:30 am–3:30 pm,Closed,9:30 am–3:30 pm,9:30 am–3:30 pm,Closed,Closed,"https://www.google.com/maps/search/tree+service+businesses+in+Eastside+Albuquerque+NM/@35.0843859,-106.650422,14z",2026-04-29T05:01:54.165Z,
