placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,info,isBlackOwned
"https://www.google.com/maps/place/Morgan+Mundell,+CRNP/data=!4m7!3m6!1s0x8834ed0e5e36b26d:0x4bbc822420d4002e!8m2!3d40.4592363!4d-79.9191827!16s%2Fg%2F11sk44kw81!19sChIJbbI2Xg7tNIgRLgDUICSCvEs","Morgan Mundell, CRNP",,,Pediatrician,"6343 Penn Ave Ste 201, Pittsburgh, PA 15206, United States","F35J+M8 Pittsburgh, Pennsylvania, USA",https://providers.upmc.com/provider/morgan-mundell/1999592?utm_source=google&utm_medium=organic&utm_campaign=business-profile&utm_content=primary-care-pediatrics-swpa-morgan-mundell,+1 412-363-2200,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ThxnGMygsIcP8Wj-ZklanQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=219.52312&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:25:55.294Z,,,,,,,,,
"https://www.google.com/maps/place/Kathryn+Seraphin+Torok,+MD/data=!4m7!3m6!1s0x8834f24f7c6aaaab:0xdcfea9f301b77636!8m2!3d40.4675656!4d-79.9531074!16s%2Fg%2F11rwxgf8gj!19sChIJq6pqfE_yNIgRNna3AfOp_tw","Kathryn Seraphin Torok, MD",5.0,1,Pediatric rheumatologist,"4401 Penn Ave, Pittsburgh, PA 15224, United States",,https://providers.upmc.com/provider/Kathryn+Seraphin+Torok/1326834?utm_source=google&utm_campaign=business-profile&utm_content=chp_rheum_kathryn_torok,+1 412-692-5081,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lNMeFXqpw69VZresHjjrdg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=282.36536&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:25:57.873Z,,,,,,,,,
https://www.google.com/maps/place/AHN+Pediatric+ENT+%28Otolaryngology%29/data=!4m7!3m6!1s0x8834f3f0d0212945:0x3a226bf8a77071c5!8m2!3d40.4569098!4d-80.003985!16s%2Fg%2F1td0145d!19sChIJRSkh0PDzNIgRxXFwp_hrIjo,AHN Pediatric ENT (Otolaryngology),5.0,5,Otolaryngology clinic,"South Tower, 320 E. North Avenue 3rd Floor, Suite 308, Pittsburgh, PA 15212, United States","FX4W+QC Pittsburgh, Pennsylvania, USA",https://doctors.ahn.org/profile/Farrel-J-Buchinsky,+1 412-359-3445,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNuxoQ4QSFkAQ7pq7mRBLxloeRMRDBBnU0OnnZN=w408-h323-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:26:02.666Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,,
"https://www.google.com/maps/place/Alexis+Franks,+MD/data=!4m7!3m6!1s0x8834f180f5a9ea8f:0xf31b875093d9dbb7!8m2!3d40.439492!4d-79.9611085!16s%2Fg%2F11qgb7gv9f!19sChIJj-qp9YDxNIgRt9vZk1CHG_M","Alexis Franks, MD",5.0,1,Pediatric neurologist,"3420 Fifth Ave, Pittsburgh, PA 15213, United States","C2QQ+QH Pittsburgh, Pennsylvania, USA",https://providers.upmc.com/provider/alexis-franks/1320890?utm_source=google&utm_medium=organic&utm_campaign=business-profile&utm_content=neurology-swpa-alexis-franks,+1 412-692-5561,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3qnq5hPXUvPHWe1qT3rdZA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=311.86514&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:26:05.296Z,,,,,,,,,
"https://www.google.com/maps/place/Stacey+Williams,+MD/data=!4m7!3m6!1s0x8834ed8a9d155555:0x98279e87138e31fc!8m2!3d40.4592363!4d-79.9191827!16s%2Fg%2F11p079bhbh!19sChIJVVUVnYrtNIgR_DGOE4eeJ5g","Stacey Williams, MD",,,Pediatrician,"6343 Penn Ave Ste 201, Pittsburgh, PA 15206, United States",,https://providers.upmc.com/provider/stacey-swenn/1323936?utm_source=google&utm_medium=organic&utm_campaign=business-profile&utm_content=primary-care-pediatrics-swpa-stacey-swenn,+1 412-363-2200,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ThxnGMygsIcP8Wj-ZklanQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=219.52312&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:26:07.884Z,,,,,,,,,
https://www.google.com/maps/place/Steel+City+South+Pediatrics/data=!4m7!3m6!1s0x8834fa75914ff5d7:0xa95784b2abf86c69!8m2!3d40.3687644!4d-79.9830098!16s%2Fg%2F1tnhy_1f!19sChIJ1_VPkXX6NIgRaWz4q7KEV6k,Steel City South Pediatrics,3.9,88,Child health care center,"3911 Saw Mill Run Blvd, Pittsburgh, PA 15227, United States","9298+GQ Pittsburgh, Pennsylvania, USA",http://www.steelcitysouthpediatrics.com/,+1 412-885-2000,Closed · Opens 8:30 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoRW0sWXW89LIwWlmKi_zjSofA7bzBYzZJ7ZKM1J_legz1PIQ5S9ddwO6ym3cw2sn3i4ahKyA6PB1m8_90KlBYocbo1WkKRzB0soz5NeQZZR3Q5DmoA2E7BcTlAWLUH_8-zIJY6ww=w408-h306-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:26:12.740Z,8:30 am–5 pm,8:30 am–8 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–12:30 pm,Closed,8:30 am–8 pm,LGBTQ+ friendly,
"https://www.google.com/maps/place/Meredith+A.+Kursmark,+MD/data=!4m7!3m6!1s0x8834f23c236fffff:0x3cf2a293cd3534f1!8m2!3d40.4541811!4d-79.9455454!16s%2Fg%2F11rwxflh42!19sChIJ__9vIzzyNIgR8TQ1zZOi8jw","Meredith A. Kursmark, MD",,,Pediatrician,"4923 Centre Ave, Pittsburgh, PA 15213, United States","F333+MQ Pittsburgh, Pennsylvania, USA",https://providers.upmc.com/provider/meredith-a-kursmark/1322200?utm_source=google&utm_medium=organic&utm_campaign=business-profile&utm_content=primary-care-pediatrics-swpa-meredith-kursmark,+1 412-681-1050,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ldIEHM8zRwEskQljgfY_oQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=316.67615&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:26:15.371Z,,,,,,,,,
"https://www.google.com/maps/place/Amy+Gates+Nevin,+MD/data=!4m7!3m6!1s0x8834f32c8015747f:0x28e01865c0cff615!8m2!3d40.4541811!4d-79.9455454!16s%2Fg%2F11twcr79c7!19sChIJf3QVgCzzNIgRFfbPwGUY4Cg","Amy Gates Nevin, MD",,,Pediatrician,"4923 Centre Ave, Pittsburgh, PA 15213, United States","F333+MQ Pittsburgh, Pennsylvania, USA",https://providers.upmc.com/provider/amy-gates-nevin/1323676?utm_source=google&utm_medium=organic&utm_campaign=business-profile&utm_content=primary-care-pediatrics-swpa-amy-nevin,+1 412-681-1050,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ldIEHM8zRwEskQljgfY_oQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=316.67615&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:26:18.036Z,,,,,,,,,
https://www.google.com/maps/place/Pediatric+Surgery+Department:+Gracia+Judith+N+MD/data=!4m7!3m6!1s0x8834f22a1b91901b:0x9767dcb5b70b808d!8m2!3d40.4415819!4d-79.9588266!16s%2Fg%2F1tfbz3d_!19sChIJG5CRGyryNIgRjYALt7XcZ5c,Pediatric Surgery Department: Gracia Judith N MD,,,Pediatric surgeon,"3705 Fifth Ave #480, Pittsburgh, PA 15213, United States",,http://www.chp.edu/,+1 412-692-5325,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gai9Vl__cuTpP4_UpTqFvg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=344.42566&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:26:20.490Z,,,,,,,,,
"https://www.google.com/maps/place/Jeffrey+P.+Simons,+MD/data=!4m7!3m6!1s0x8834f24f7c6aaaab:0x70cb57ae6aad0dd8!8m2!3d40.4675656!4d-79.9531074!16s%2Fg%2F11qgb7mxhd!19sChIJq6pqfE_yNIgR2A2taq5Xy3A","Jeffrey P. Simons, MD",,,Pediatrician,"4401 Penn Ave Floor 3, Pittsburgh, PA 15224, United States",,https://providers.upmc.com/provider/jeffrey-p-simons/1323184?utm_source=google&utm_medium=organic&utm_campaign=business-profile&utm_content=primary-care-pediatrics-swpa-jeffrey-simons,+1 412-692-5460,Closed · Opens 7:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=n1yfo6kw3SNc_-mkyxHJ4A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.58255&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:26:25.048Z,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,,
"https://www.google.com/maps/place/Susan+A.+Miller,+MD/data=!4m7!3m6!1s0x8834f22a1b91901b:0x6d9916739599adbe!8m2!3d40.4663564!4d-79.9529662!16s%2Fg%2F1tf60yrq!19sChIJG5CRGyryNIgRvq2ZlXMWmW0","Susan A. Miller, MD",5.0,1,Pediatric cardiologist,"4401 Penn Ave, Pittsburgh, PA 15224, United States","F28W+GR Pittsburgh, Pennsylvania, USA",https://providers.upmc.com/provider/susan-a-miller/1326629?utm_source=google&utm_medium=organic&utm_campaign=business-profile&utm_content=primary-care-pediatrics-swpa-susan-miller,+1 412-692-5540,Closed · Opens 7:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=n1yfo6kw3SNc_-mkyxHJ4A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=7.6278076&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:26:29.972Z,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,,
https://www.google.com/maps/place/AHN+Pediatrics+-+Hospitalists+Division/data=!4m7!3m6!1s0x8834f3986eaa054b:0x74c0f2a0bed363d!8m2!3d40.4612819!4d-79.9461137!16s%2Fg%2F11txkvgng_!19sChIJSwWqbpjzNIgRPTbtCyoPTAc,AHN Pediatrics - Hospitalists Division,,,Pediatrician,"4800 Friendship Ave, Pittsburgh, PA 15224, United States","F363+GH Pittsburgh, Pennsylvania, USA",https://www.ahn.org/locations,+1 412-362-8677,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1c6X6m1Xd4ASOmytMi6jhw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=349.1899&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:26:32.597Z,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Robin+Sims,+MD/data=!4m7!3m6!1s0x8834edc010c7cad1:0x73c3717a5d35977!8m2!3d40.454588!4d-79.8962129!16s%2Fg%2F1vljg_8y!19sChIJ0crHEMDtNIgRd1nTpRc3PAc","Dr. Robin Sims, MD",,,Pediatrician,"7227 Hamilton Ave, Pittsburgh, PA 15208, United States","F433+RG Pittsburgh, Pennsylvania, USA",,+1 412-244-4700,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jFvKeuuCrZtIn3FIiQRHCg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=348.0537&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:26:35.170Z,,,,,,,,,
"https://www.google.com/maps/place/Melissa+Stern+Sutcliffe,+PhD/data=!4m7!3m6!1s0x8834f35338244f89:0x7c8aab457c1c92!8m2!3d40.465877!4d-79.954678!16s%2Fg%2F11s4b1ch1h!19sChIJiU8kOFPzNIgRkhx8RauKfAA","Melissa Stern Sutcliffe, PhD",,,Pediatric neurologist,"4117 Penn Ave, Pittsburgh, PA 15224, United States","F28W+94 Pittsburgh, Pennsylvania, USA",https://providers.upmc.com/provider/melissa-stern-sutcliffe/1891226?utm_source=google&utm_medium=organic&utm_campaign=business-profile&utm_content=primary-care-pediatrics-swpa-melissa-sutcliffe,+1 412-692-5890,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Mw5_GRU8HpjgriKP6dMtCQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=8.1083555&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:26:37.868Z,,,,,,,,,
"https://www.google.com/maps/place/Sabrina+Kirchner,+PA-C/data=!4m7!3m6!1s0x8834f1f6b01454cf:0x72114742d49d75c7!8m2!3d40.436059!4d-79.9809806!16s%2Fg%2F11twclk_gl!19sChIJz1QUsPbxNIgRx3Wd1EJHEXI","Sabrina Kirchner, PA-C",,,Pediatrician,"1811 Boulevard of the Allies #200, Pittsburgh, PA 15219, United States","C2P9+CJ Pittsburgh, Pennsylvania, USA",https://providers.upmc.com/provider/sabrina-kirchner/2182370?utm_source=google&utm_medium=organic&utm_campaign=business-profile&utm_content=primary-care-pediatrics-swpa-sabrina-kirchner,+1 412-566-1568,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Po08bVTdJ7bslKE6EGR7aA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=341.3032&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:26:40.609Z,,,,,,,,,
https://www.google.com/maps/place/Kietz+Daniel+A+MD/data=!4m7!3m6!1s0x8834f22a1b91901b:0xf76f63e26504699c!8m2!3d40.4415368!4d-79.9593453!16s%2Fg%2F1vvdvwff!19sChIJG5CRGyryNIgRnGkEZeJjb_c,Kietz Daniel A MD,5.0,5,Pediatric rheumatologist,"3601 Fifth Ave, Pittsburgh, PA 15213, United States","C2RR+J7 Pittsburgh, Pennsylvania, USA",https://providers.upmc.com/provider/daniel-kietz/1324925,+1 412-647-6700,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0BTwI6-ICekg9sZADKIQWQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=312.1822&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:26:43.253Z,,,,,,,,,
https://www.google.com/maps/place/Down+Syndrome+Center+of+Western+PA/data=!4m7!3m6!1s0x8834f2298e0dda19:0x87e0fe34ae7f63bd!8m2!3d40.4660999!4d-79.9535196!16s%2Fg%2F1td3m7j8!19sChIJGdoNjinyNIgRvWN_rjT-4Ic,Down Syndrome Center of Western PA,4.0,4,Pediatrician,"4401 Penn Ave Ste 3000, Pittsburgh, PA 15224, United States","F28W+CH Pittsburgh, Pennsylvania, USA",https://www.chp.edu/our-services/down-syndrome,+1 412-692-7963,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=n1yfo6kw3SNc_-mkyxHJ4A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=279.53915&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:26:47.873Z,8 am–5 pm,8 am–5 am,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Child+Development+Unit/data=!4m7!3m6!1s0x8834f180f4fd8621:0xcd215839c2ed67c9!8m2!3d40.4394963!4d-79.9610838!16s%2Fg%2F12623yxdv!19sChIJIYb99IDxNIgRyWftwjlYIc0,Child Development Unit,3.8,28,Child psychologist,"3420 Fifth Ave, Pittsburgh, PA 15213, United States","C2QQ+QH Pittsburgh, Pennsylvania, USA",https://www.chp.edu/our-services/child-development-unit/locations,+1 412-692-5560,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3qnq5hPXUvPHWe1qT3rdZA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=316.66083&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-02-10T23:26:50.693Z,,,,,,,,,
https://www.google.com/maps/place/Hildebrandt+Carl+A+MD/data=!4m7!3m6!1s0x8834f272455b9d67:0xd7143fb24fc8815d!8m2!3d40.461199!4d-79.9281858!16s%2Fg%2F1xgrnlgg!19sChIJZ51bRXLyNIgRXYHIT7I_FNc,Hildebrandt Carl A MD,4.6,20,Pediatrician,"5808 Eva St, Pittsburgh, PA 15206, United States","F36C+FP Pittsburgh, Pennsylvania, USA",,+1 412-363-7700,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerVOaUIgr70j61dFj6PyPig21qBjATvsh5EVoZmc4jk1slyp8eDUAUFtKz5cUCZmBxpu1Gg-x9ShYkLnplGR4QnDS9qubfc5W36zkXMpHivlO3m0Q2xe2T95DhZZpAIqp381ZC1=w408-h370-k-no,false,"https://www.google.com/maps/search/pediatrician+in+Shadyside+Pittsburgh+PA/@40.4547615,-79.9326017,14z",2026-02-10T23:27:08.301Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,8 am–5 pm,,
https://www.google.com/sorry/index,,,,,,,,,,,true,"https://www.google.com/maps/search/pediatrician+in+Shadyside+Pittsburgh+PA/@40.4547615,-79.9326017,14z",2026-02-10T23:27:17.306Z,,,,,,,,,
https://www.google.com/sorry/index,,,,,,,,,,,true,"https://www.google.com/maps/search/pediatrician+in+Shadyside+Pittsburgh+PA/@40.4547615,-79.9326017,14z",2026-02-10T23:27:26.627Z,,,,,,,,,
https://www.google.com/sorry/index,,,,,,,,,,,true,"https://www.google.com/maps/search/pediatrician+in+Shadyside+Pittsburgh+PA/@40.4547615,-79.9326017,14z",2026-02-10T23:27:36.020Z,,,,,,,,,
https://www.google.com/sorry/index,,,,,,,,,,,true,"https://www.google.com/maps/search/pediatrician+in+Shadyside+Pittsburgh+PA/@40.4547615,-79.9326017,14z",2026-02-10T23:27:45.315Z,,,,,,,,,
https://www.google.com/sorry/index,,,,,,,,,,,true,"https://www.google.com/maps/search/pediatrician+in+Shadyside+Pittsburgh+PA/@40.4547615,-79.9326017,14z",2026-02-10T23:27:54.523Z,,,,,,,,,
https://www.google.com/sorry/index,,,,,,,,,,,true,"https://www.google.com/maps/search/pediatrician+in+Shadyside+Pittsburgh+PA/@40.4547615,-79.9326017,14z",2026-02-10T23:28:03.756Z,,,,,,,,,
https://www.google.com/sorry/index,,,,,,,,,,,true,"https://www.google.com/maps/search/pediatrician+in+Shadyside+Pittsburgh+PA/@40.4547615,-79.9326017,14z",2026-02-10T23:28:12.969Z,,,,,,,,,
https://www.google.com/sorry/index,,,,,,,,,,,true,"https://www.google.com/maps/search/pediatrician+in+Shadyside+Pittsburgh+PA/@40.4547615,-79.9326017,14z",2026-02-10T23:28:22.322Z,,,,,,,,,
https://www.google.com/sorry/index,,,,,,,,,,,true,"https://www.google.com/maps/search/pediatrician+in+Shadyside+Pittsburgh+PA/@40.4547615,-79.9326017,14z",2026-02-10T23:28:31.569Z,,,,,,,,,
https://www.google.com/sorry/index,,,,,,,,,,,true,"https://www.google.com/maps/search/pediatrician+in+Shadyside+Pittsburgh+PA/@40.4547615,-79.9326017,14z",2026-02-10T23:28:40.771Z,,,,,,,,,
https://www.google.com/sorry/index,,,,,,,,,,,true,"https://www.google.com/maps/search/pediatrician+in+Shadyside+Pittsburgh+PA/@40.4547615,-79.9326017,14z",2026-02-10T23:28:49.837Z,,,,,,,,,
https://www.google.com/sorry/index,,,,,,,,,,,true,"https://www.google.com/maps/search/pediatrician+in+Shadyside+Pittsburgh+PA/@40.4547615,-79.9326017,14z",2026-02-10T23:28:59.041Z,,,,,,,,,
https://www.google.com/sorry/index,,,,,,,,,,,true,"https://www.google.com/maps/search/pediatrician+in+Shadyside+Pittsburgh+PA/@40.4547615,-79.9326017,14z",2026-02-10T23:29:08.141Z,,,,,,,,,
https://www.google.com/sorry/index,,,,,,,,,,,true,"https://www.google.com/maps/search/pediatrician+in+Shadyside+Pittsburgh+PA/@40.4547615,-79.9326017,14z",2026-02-10T23:29:17.233Z,,,,,,,,,
https://www.google.com/sorry/index,,,,,,,,,,,true,"https://www.google.com/maps/search/pediatrician+in+Shadyside+Pittsburgh+PA/@40.4547615,-79.9326017,14z",2026-02-10T23:29:26.589Z,,,,,,,,,
https://www.google.com/sorry/index,,,,,,,,,,,true,"https://www.google.com/maps/search/pediatrician+in+Shadyside+Pittsburgh+PA/@40.4547615,-79.9326017,14z",2026-02-10T23:29:35.760Z,,,,,,,,,
https://www.google.com/sorry/index,,,,,,,,,,,true,"https://www.google.com/maps/search/pediatrician+in+Shadyside+Pittsburgh+PA/@40.4547615,-79.9326017,14z",2026-02-10T23:29:44.959Z,,,,,,,,,
https://www.google.com/sorry/index,,,,,,,,,,,true,"https://www.google.com/maps/search/pediatrician+in+Shadyside+Pittsburgh+PA/@40.4547615,-79.9326017,14z",2026-02-10T23:29:54.332Z,,,,,,,,,
https://www.google.com/sorry/index,,,,,,,,,,,true,"https://www.google.com/maps/search/pediatrician+in+Shadyside+Pittsburgh+PA/@40.4547615,-79.9326017,14z",2026-02-10T23:30:03.530Z,,,,,,,,,
https://www.google.com/sorry/index,,,,,,,,,,,true,"https://www.google.com/maps/search/pediatrician+in+Shadyside+Pittsburgh+PA/@40.4547615,-79.9326017,14z",2026-02-10T23:30:12.647Z,,,,,,,,,
https://www.google.com/sorry/index,,,,,,,,,,,true,"https://www.google.com/maps/search/pediatrician+in+Shadyside+Pittsburgh+PA/@40.4547615,-79.9326017,14z",2026-02-10T23:30:21.959Z,,,,,,,,,
https://www.google.com/sorry/index,,,,,,,,,,,true,"https://www.google.com/maps/search/pediatrician+in+Shadyside+Pittsburgh+PA/@40.4547615,-79.9326017,14z",2026-02-10T23:30:31.199Z,,,,,,,,,
https://www.google.com/sorry/index,,,,,,,,,,,true,"https://www.google.com/maps/search/pediatrician+in+Shadyside+Pittsburgh+PA/@40.4547615,-79.9326017,14z",2026-02-10T23:30:40.454Z,,,,,,,,,
https://www.google.com/sorry/index,,,,,,,,,,,true,"https://www.google.com/maps/search/pediatrician+in+Shadyside+Pittsburgh+PA/@40.4547615,-79.9326017,14z",2026-02-10T23:30:49.772Z,,,,,,,,,
https://www.google.com/sorry/index,,,,,,,,,,,true,"https://www.google.com/maps/search/pediatrician+in+Shadyside+Pittsburgh+PA/@40.4547615,-79.9326017,14z",2026-02-10T23:30:58.786Z,,,,,,,,,
https://www.google.com/sorry/index,,,,,,,,,,,true,"https://www.google.com/maps/search/pediatrician+in+Shadyside+Pittsburgh+PA/@40.4547615,-79.9326017,14z",2026-02-10T23:31:08.008Z,,,,,,,,,
https://www.google.com/sorry/index,,,,,,,,,,,true,"https://www.google.com/maps/search/pediatrician+in+Shadyside+Pittsburgh+PA/@40.4547615,-79.9326017,14z",2026-02-10T23:31:17.201Z,,,,,,,,,
