placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/CLT+-+Parking+Long+Term+2/data=!4m7!3m6!1s0x8856a280adcb1da5:0xb4c975aa040831e6!8m2!3d35.2315901!4d-80.9434167!16s%2Fg%2F11tjbv9wg0!19sChIJpR3LrYCiVogR5jEIBKp1ybQ,CLT - Parking Long Term 2,4.0,60,Parking lot,"5501 Josh Birmingham Pkwy, Charlotte, NC 28214, United States","63J4+JJ Charlotte, North Carolina, USA",https://www.cltairport.com/parking/,+1 704-359-4038,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyw-_Pz6lA2D84U21dyIHGwfEiUBtflVn619jsmx7c-1oRoc7LKWJTn2Tnj1bS1bhuhklOG2j8NabtTPxxjG2T9oDMJQ7kpPxJVgEKZZCZFUCxXkJfFGr_o0ILu3MgPdRVX_Yg=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cowpens+Spartanburg+SC/@35.0169984,-81.8041408,14z",2025-10-28T19:04:49.796Z,,,
https://www.google.com/maps/place/Daily+Parking+Deck/data=!4m7!3m6!1s0x8856990fe6499bcf:0x5f5ce3d1d8eb8ab2!8m2!3d35.2239355!4d-80.9456308!16s%2Fg%2F11sbfy354r!19sChIJz5tJ5g-ZVogRsorr2NHjXF8,Daily Parking Deck,3.8,25,Parking lot,"4698 Josh Birmingham Pkwy, Charlotte, NC 28214, United States","63F3+HP Charlotte, North Carolina, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyuWmblC8u7OlOuGoYjVap-8QCVTAThnjM4LgG5C6hOmvq4zMVyIlUVhlYdzEaG9IU_45bUbEJ3l1dtha5ciFb8uxcW9_RiuseIN3IlZxwDEFyEo3Sz7IQOdL7y23atzZCsxcW6IKFcBmO8=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cowpens+Spartanburg+SC/@35.0169984,-81.8041408,14z",2025-10-28T19:04:52.960Z,,,
https://www.google.com/maps/place/Southeast+Moto/data=!4m7!3m6!1s0xa9b8ba08b29a8b69:0xb3d44612bdd1ea83!8m2!3d35.3137827!4d-82.1042792!16s%2Fg%2F11xd0t_hqj!19sChIJaYuasgi6uKkRg-rRvRJG1LM,Southeast Moto,5.0,5,Motorcycle rental agency,"175 Horse Path Dr, Mill Spring, NC 28756, United States","8V7W+G7 Mill Spring, North Carolina, USA",https://www.southeastmoto.com/,+1 828-712-4433,"Open ⋅ Closes 5 pm

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOnnXTMlg8QPSus_tQVQb9w7xAe8wMq1PlyIp55=w458-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cowpens+Spartanburg+SC/@35.0169984,-81.8041408,14z",2025-10-28T19:04:57.932Z,,,
https://www.google.com/maps/place/Green+Parking+Deck/data=!4m7!3m6!1s0x88569fcfc90e915f:0xc6a0f4a319db5d11!8m2!3d35.205069!4d-80.8391696!16s%2Fg%2F11gk6syzkl!19sChIJX5EOyc-fVogREV3bGaP0oMY,Green Parking Deck,3.0,1,Parking garage,"1001 Blythe Blvd, Charlotte, NC 28203, United States","6546+28 Charlotte, North Carolina, USA",https://parking.com/charlotte/lot/medical-center-plaza?utm_source=Yext&utm_medium=Yext&utm_campaign=Yext-NC,+1 704-355-5217,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Lc4HXOha8oxHfqlmL2-hZg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=234.51862&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Closed,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cowpens+Spartanburg+SC/@35.0169984,-81.8041408,14z",2025-10-28T19:05:03.008Z,,,
https://www.google.com/maps/place/Royal+Parking/data=!4m7!3m6!1s0x8859f33ccefdfc15:0x38681f351995655f!8m2!3d35.565039!4d-82.543482!16s%2Fg%2F12lvkg3pc!19sChIJFfz9zjzzWYgRX2WVGTUfaDg,Royal Parking,3.7,7,Valet parking service,"26 All Souls Crescent, Asheville, NC 28803, United States","HF84+2J Asheville, North Carolina, USA",http://www.royalparkinginc.com/,+1 919-829-8050,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1ghmzOoDWrs1IY_U8bX9Ng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=155.35178&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cowpens+Spartanburg+SC/@35.0169984,-81.8041408,14z",2025-10-28T19:05:08.124Z,,,
https://www.google.com/maps/place/Charlotte+Park+%27N+Go/data=!4m7!3m6!1s0x8856a26441a0fa35:0xf06310326222ed1b!8m2!3d35.2407698!4d-80.9347645!16s%2Fg%2F1q66qbp5l!19sChIJNfqgQWSiVogRG-0iYjIQY_A,Charlotte Park 'N Go,4.6,666,Airport parking lot,"4101 Scott Futrell Dr, Charlotte, NC 28208, United States","63R8+83 Charlotte, North Carolina, USA",https://www.bookparkngo.com/charlotte.php,+1 704-405-0372,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzS7cBelAsxzzOVA6P2aaX5u6FEfmr7Es1LAzkqkdLak5twygbCqtVbgvKMhrHXnV34v0plR7Inij4g0GBr91bPllcF03ZIUIeh9U_cX6_k57frrDef3zXROQj9t2nr48vaLQUzCQ=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cowpens+Spartanburg+SC/@35.0169984,-81.8041408,14z",2025-10-28T19:05:13.287Z,,,
https://www.google.com/maps/place/Blue+Ridge+Valet+Parking/data=!4m7!3m6!1s0x8859f39b7c6851f3:0xec04ed3d75e830b8!8m2!3d35.565039!4d-82.543482!16s%2Fg%2F11y2ms88l7!19sChIJ81FofJvzWYgRuDDodT3tBOw,Blue Ridge Valet Parking,5.0,3,Valet parking service,"26 All Souls Crescent, Asheville, NC 28803, United States","HF84+2J Asheville, North Carolina, USA",http://blueridgevalet.com/,+1 980-219-3901,Open ⋅ Closes 9 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UMavhRhK3ZlJumm0sDm9kw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=130.49814&pitch=0&thumbfov=100,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cowpens+Spartanburg+SC/@35.0169984,-81.8041408,14z",2025-10-28T19:05:18.171Z,,,
https://www.google.com/maps/place/Spartanburg+Police+Department/data=!4m7!3m6!1s0x885775f54a2fa1e3:0x251129e2b2fcae41!8m2!3d34.9482285!4d-81.932381!16s%2Fg%2F1vl9s63g!19sChIJ46EvSvV1V4gRQa78suIpESU,Spartanburg Police Department,,,Police department,"145 W Broad St, Spartanburg, SC 29306, United States","W3X9+72 Spartanburg, South Carolina, USA",,+1 864-596-2035,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw1_4PqTpJ4rmuZiiWqHQyOHKsQJVhrdiyIdPIWvolXfDAlgIM3fq4caqR8IxqZLJJirtPHChZABmOng1P2RbwRpXgFEOvtrGXxRQh0au2UMTpxhpe-c5BVHskrAMLWhojgxwfb=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cowpens+Spartanburg+SC/@35.0169984,-81.8041408,14z",2025-10-28T19:05:20.859Z,,,
https://www.google.com/maps/place/Optimist+Hall+Parking/data=!4m7!3m6!1s0x8856a1f773df0dd7:0xcb0a2884a8eea668!8m2!3d35.2327855!4d-80.8274477!16s%2Fg%2F11tdjs4zx8!19sChIJ1w3fc_ehVogRaKbuqIQoCss,Optimist Hall Parking,1.3,95,Parking lot,"411 Belmont Ave, Charlotte, NC 28206, United States","65MF+42 Charlotte, North Carolina, USA",https://www.optimisthall.com/visitus,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IWH3xJnsI6ogSt6oYxBbDg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=216.9795&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cowpens+Spartanburg+SC/@35.0169984,-81.8041408,14z",2025-10-28T19:05:23.810Z,,,
https://www.google.com/maps/place/Public+Parking+Lot/data=!4m7!3m6!1s0x8859f35854d3f275:0xda9cc956066f61b0!8m2!3d35.5949926!4d-82.548535!16s%2Fg%2F11d_ytl81r!19sChIJdfLTVFjzWYgRsGFvBlbJnNo,Public Parking Lot,4.5,21,Parking lot,"Asheville, NC 28801, United States","HFV2+XH Asheville, North Carolina, USA",,,Closed ⋅ Opens 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxX-wA9WPPYA4Z2iybMIL0bUXF6OzCxqWLM64KQULwj9ZXsxXLbsYr-D2T_RpgDsTLfPq3j_VRix_cu5Ntnh6vjWcbmhSByz8HTfCtXYw2m_YjtQgeRGfkdUQ5d85QxA4FEk6Gt=w408-h418-k-no,false,"12–7 am, 5–11:45 pm","12–7 am, 5–11:45 pm","12–7 am, 5–11:45 pm","12–7 am, 5–11:45 pm",Open 24 hours,Open 24 hours,"12–7 am, 5–11:45 pm","https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cowpens+Spartanburg+SC/@35.0169984,-81.8041408,14z",2025-10-28T19:05:28.960Z,,,
https://www.google.com/maps/place/Express+Parking+%28CLT+Airport+Parking%29/data=!4m7!3m6!1s0x8856a3b9a64883ef:0x28a0964e5b50b825!8m2!3d35.2284112!4d-80.9282636!16s%2Fg%2F11jnt53tp2!19sChIJ74NIprmjVogRJbhQW06WoCg,Express Parking (CLT Airport Parking),4.2,148,Parking lot,"5402 Old Dowd Rd, Charlotte, NC 28208, United States","63HC+9M Charlotte, North Carolina, USA",http://expressparking.net/,+1 980-800-9988,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNg4hif2tVBz01odD9a1kgyOMaDpx62keaOzXMs=w408-h286-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cowpens+Spartanburg+SC/@35.0169984,-81.8041408,14z",2025-10-28T19:05:34.051Z,,,
https://www.google.com/maps/place/Atrium+Health+CMC+Blue+Deck/data=!4m7!3m6!1s0x88569f00534dda4b:0x88fea3250e7a928c!8m2!3d35.2035946!4d-80.8365031!16s%2Fg%2F11vr244_gz!19sChIJS9pNUwCfVogRjJJ6DiWj_og,Atrium Health CMC Blue Deck,4.6,17,Parking garage,"1012 S Kings Dr, Charlotte, NC 28207, United States","6537+C9 Charlotte, North Carolina, USA",,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzWyxYlWNAs1xHGvI5bybpoDOP2lkwqiVbpQA7Z5aVPo9NXLISClW92KQ49vUL4dbQDXy8F8LbfAaWNF6KiU85tnazLWdCj1vnV9RSMvmGTdpjUAya_lznWuWt-nuyT2e6LpH4ys0pYPmCW=w426-h240-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cowpens+Spartanburg+SC/@35.0169984,-81.8041408,14z",2025-10-28T19:05:39.275Z,,,
https://www.google.com/maps/place/CLT+-+Express+Deck+Self-Park/data=!4m7!3m6!1s0x8856a3fd810a36fd:0xc801857cbc7cd80a!8m2!3d35.2331545!4d-80.9374714!16s%2Fg%2F11s9hjknbw!19sChIJ_TYKgf2jVogRCth8vHyFAcg,CLT - Express Deck Self-Park,3.8,128,Parking lot,"5633 Wilkinson Blvd, Charlotte, NC 28208, United States","63M7+72 Charlotte, North Carolina, USA",,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxr7OYbYHc6fvr0NuAQ_LbwlKheZjR2wbuWbPbqfRC6kqUBeeM1_tj26fAlNKOUlDqi8pYtxuiFin4JbOfU7nwRDWjQOPMeIJLesyna4Dz_bX-gdU8DAdjq6bKmoTqldkoSKp7RqBq7R3-B=w408-h306-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cowpens+Spartanburg+SC/@35.0169984,-81.8041408,14z",2025-10-28T19:05:44.564Z,,,
https://www.google.com/maps/place/AVL+-+Daily+Parking+%2F+Oversized+Entry/data=!4m7!3m6!1s0x8859ec97111a96b5:0xe899cbc39dbf0590!8m2!3d35.4321861!4d-82.5353048!16s%2Fg%2F11f_p30d_n!19sChIJtZYaEZfsWYgRkAW_ncPLmeg,AVL - Daily Parking / Oversized Entry,3.2,12,Parking lot,"61 Terminal Dr, Fletcher, NC 28732, United States","CFJ7+VV Fletcher, North Carolina, USA",https://flyavl.com/parking,+1 828-209-2125,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyH1ppGocGshNeufyQePjWhQkVf1T8P8QHwWYOl5l1B28RCUJlYLvmiKHReOaYqh8VRuItiEmhEel515KrHfNQt6kmQKWFRScDDwvd_4_qMnKfIuXsqtV_FHYRjcwccgTpWdmw=w408-h306-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cowpens+Spartanburg+SC/@35.0169984,-81.8041408,14z",2025-10-28T19:05:49.868Z,,,
https://www.google.com/maps/place/CLT-Cell+Phone+Lot/data=!4m7!3m6!1s0x8856987f1d2ed0bf:0xd012e695eeee2d49!8m2!3d35.2314498!4d-80.9451633!16s%2Fg%2F11tjbw0mg6!19sChIJv9AuHX-YVogRSS3u7pXmEtA,CLT-Cell Phone Lot,4.5,38,Parking lot,"4200 Rental Car Rd, Charlotte, NC 28214, United States","63J3+HW Charlotte, North Carolina, USA",https://www.cltairport.com/parking/parking-options/cell-phone-lot/,+1 704-359-4038,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxvmXUZxsQO7yaCo5AGR_83wD-HYDZ_Oil1e47bMRfpYvIFKBNfX36-fDvIc771X4F2yrOPSVPA2-WquHPJLvseXtImtJewQxciaAjKsDGqRLAqG-LSwkNZGM0HYf1tb08lHW8LKL4QPEE=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cowpens+Spartanburg+SC/@35.0169984,-81.8041408,14z",2025-10-28T19:05:52.730Z,,,
https://www.google.com/maps/place/Scott+Parking+Deck/data=!4m7!3m6!1s0x88569f9a7b0c2b23:0x20ae2508a9ddc92c!8m2!3d35.2043432!4d-80.8403484!16s%2Fg%2F11lgvwfftv!19sChIJIysMe5qfVogRLMndqQglriA,Scott Parking Deck,4.0,13,Parking garage,"Charlotte, NC 28203, United States","6535+PV Charlotte, North Carolina, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dsVsH0Zym4xlfNV1sjDUqg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=11.372782&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cowpens+Spartanburg+SC/@35.0169984,-81.8041408,14z",2025-10-28T19:05:55.396Z,,,
https://www.google.com/maps/place/Bank+of+America+Center/data=!4m7!3m6!1s0x8856a025ad93ad75:0xcfc3d7e1104db02c!8m2!3d35.2261904!4d-80.8403083!16s%2Fg%2F11gd67t2jy!19sChIJda2TrSWgVogRLLBNEOHXw88,Bank of America Center,2.7,9,Parking lot,"280E W Trade St, Charlotte, NC 28202, United States","65G5+FV Charlotte, North Carolina, USA",,+1 704-331-0055,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzLayMW4ugQvZSz2i9WJethJysVOG832kB37LeQFV679QfndKkZ1I4LQJV7cwH9A4e5bs7UWe6-ONPDSXxsrQKGk2IeI0ySaCRigS9qVqJMX2QkPhNXDWnwtGkbVo_ZH72Mb8Y=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cowpens+Spartanburg+SC/@35.0169984,-81.8041408,14z",2025-10-28T19:05:58.400Z,,,
https://www.google.com/maps/place/Ross+Waste/data=!4m7!3m6!1s0xa6f56aed0b5744f3:0xb76da27802c1191b!8m2!3d34.9685984!4d-81.9496137!16s%2Fg%2F11wqrn892b!19sChIJ80RXC-1q9aYRGxnBAniibbc,Ross Waste,5.0,12,Dumpster rental service,"991 Asheville Hwy, Spartanburg, SC 29303, United States","X392+C5 Spartanburg, South Carolina, USA",https://rosswaste.com/dumpster-rental-spartanburg/,+1 864-256-0151,,https://lh3.googleusercontent.com/p/AF1QipPY6QG71j02JpMfmehuVSUybwlmLTuyOcck8Imi=w426-h240-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cowpens+Spartanburg+SC/@35.0169984,-81.8041408,14z",2025-10-28T19:06:03.302Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/Vista+Parking/data=!4m7!3m6!1s0x88f8bb5c74586893:0xee2ff5e5b5d5ae0d!8m2!3d33.9960404!4d-81.0317656!16s%2Fg%2F11s48gcsh8!19sChIJk2hYdFy7-IgRDa7VteX1L-4,Vista Parking,1.1,19,Parking lot,"811 Main St, Columbia, SC 29201, United States","XXW9+C7 Columbia, South Carolina, USA",,+1 803-233-2121,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ElNI7lAYxNXyFDnVI8_wQA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=188.72336&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cowpens+Spartanburg+SC/@35.0169984,-81.8041408,14z",2025-10-28T19:06:06.123Z,,,
https://www.google.com/maps/place/Airport+Parking/data=!4m7!3m6!1s0x8856990273f09af1:0xec03aba7327226fc!8m2!3d35.2205594!4d-80.9438737!16s%2Fg%2F11hf6822tt!19sChIJ8ZrwcwKZVogR_CZyMqerA-w,Airport Parking,3.7,30,Parking garage,"5501 Josh Birmingham Pkwy, Charlotte, NC 28208, United States","63C4+6F Charlotte, North Carolina, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyJBqGHkNxGro_ep_NXviSlOV9pODB9S60OWWj_arQn3vA9A9AgzTlQRJf2P55Un24iSuVw3M3Kgvkt80PM7E7-3xYLr9yNs53DlEsx80s7FJ1E3M9XxOGAWOTFC4G2iiuAEMIXUA=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cowpens+Spartanburg+SC/@35.0169984,-81.8041408,14z",2025-10-28T19:06:09.235Z,,,
https://www.google.com/maps/place/Biltmore+Estate+Parking+Lot+C/data=!4m7!3m6!1s0x8859f2da543d140d:0xf0d4352421820e69!8m2!3d35.5462628!4d-82.5486316!16s%2Fg%2F11c3v6zkg2!19sChIJDRQ9VNryWYgRaQ6CISQ11PA,Biltmore Estate Parking Lot C,4.6,675,Park & ride,"Asheville, NC 28803, United States","GFW2+GG Asheville, North Carolina, USA",https://www.biltmore.com/,+1 800-411-3812,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyleKNQF-xnT1Y68XDlzeaS0tpvb069ufk-nqzveQ3ppdxJMDXb38dRXgW5gt3m4_Zt9zHgHLBYoe5EBA1rQtIG8XVrd6KIg12qI5LAW-r-SjG0Rnf2SgwXHCCj3v2gYi8fkedV6Q=w408-h306-k-no,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cowpens+Spartanburg+SC/@35.0169984,-81.8041408,14z",2025-10-28T19:06:14.140Z,,,
"https://www.google.com/maps/place/Hourly+Deck/@35.2221071,-80.9441589,17z/data=!3m1!4b1!4m6!3m5!1s0x8856987e1493bcf5:0xad6fc046fe530f37!8m2!3d35.2221071!4d-80.9441589!16s%2Fg%2F11wn0ky2_c",Hourly Deck,4.0,5,Parking lot,"Charlotte, NC 28208, United States","63C4+R8 Charlotte, North Carolina, USA",,,,,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cowpens+Spartanburg+SC/@35.0169984,-81.8041408,14z",2025-10-28T19:06:19.095Z,,,
https://www.google.com/maps/place/CAROLINA+TRUCK+CARE+INC/data=!4m7!3m6!1s0x88579e158465bf07:0xf2264e536ed212c1!8m2!3d34.9736172!4d-81.9821071!16s%2Fg%2F1q2w2hlb5!19sChIJB79lhBWeV4gRwRLSblNOJvI,CAROLINA TRUCK CARE INC,4.1,94,Truck repair shop,"985 New Cut Rd, Spartanburg, SC 29301, United States","X2F9+C5 Spartanburg, South Carolina, USA",http://www.carolinatruckcare.com/,,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipO5GH2lQzJtR472hrGR6iGkFwykcIUInlDQUDWd=w426-h240-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–12:30 pm,Closed,Closed,7:30 am–5:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cowpens+Spartanburg+SC/@35.0169984,-81.8041408,14z",2025-10-28T19:06:24.136Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/Parking/data=!4m7!3m6!1s0x8859f3c73407ad5b:0xe4d92b24adee412e!8m2!3d35.5962207!4d-82.5513433!16s%2Fg%2F11j0tcqmx7!19sChIJW60HNMfzWYgRLkHurSQr2eQ,Parking,5.0,1,Parking garage,"11 N Market St, Asheville, NC 28801, United States","HCWX+FF Asheville, North Carolina, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bjQGKeI21oXHsi6rab7RrQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=22.365866&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cowpens+Spartanburg+SC/@35.0169984,-81.8041408,14z",2025-10-28T19:06:27.096Z,,,
https://www.google.com/maps/place/Labella+Associates+Parking+Garage/data=!4m7!3m6!1s0x8856a1812e3730b7:0x8118d6f5ecc86cc2!8m2!3d35.2253258!4d-80.8479031!16s%2Fg%2F11sf8pw6hd!19sChIJtzA3LoGhVogRwmzI7PXWGIE,Labella Associates Parking Garage,3.0,4,Parking garage,"400 S Tryon St, Charlotte, NC 28202, United States","65G2+4R Charlotte, North Carolina, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nrMZ2gU1gKyXLufz_DzqYQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=139.93018&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cowpens+Spartanburg+SC/@35.0169984,-81.8041408,14z",2025-10-28T19:06:30.048Z,,,
https://www.google.com/maps/place/Vantage+South+End+Parking/data=!4m7!3m6!1s0x88569ffbe7405935:0xb3f23dc058330fc!8m2!3d35.218854!4d-80.853641!16s%2Fg%2F11rhwmts_f!19sChIJNVlA5_ufVogR_DCDBdwjPws,Vantage South End Parking,1.9,14,Parking garage,"1220 S Tryon St, Charlotte, NC 28203, United States","649W+GG Charlotte, North Carolina, USA",https://vantagesouthend.com/accessibility/,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=v-ccgkIS_wGkT0f52qdonQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=63.815964&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cowpens+Spartanburg+SC/@35.0169984,-81.8041408,14z",2025-10-28T19:06:33.021Z,,,
https://www.google.com/maps/place/2800+Coliseum+Centre+Drive+Parking/data=!4m7!3m6!1s0x885698dc7d9383ad:0x4b1c3ff26045e271!8m2!3d35.1880073!4d-80.9150792!16s%2Fg%2F11f_p30d_s!19sChIJrYOTfdyYVogRceJFYPI_HEs,2800 Coliseum Centre Drive Parking,4.7,7,Parking lot,"2800 Coliseum Centre Dr, Charlotte, NC 28217, United States","53QM+6X Charlotte, North Carolina, USA",https://www.hilton.com/en/hotels/cltachh-hilton-charlotte-airport/hotel-location/,+1 704-357-1414,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzlgyfMCK6gWO1x8qSq4Tz9eMcteN5HZg3A8KYE-dpQeNozXC5X4s9aFHmYIwfipIf1veoIQJFeG-gZgY1VGfsXVgUoJLUiuGJG4lrzEYk32fj-6H7YQp9canko2zuBLagyh9g=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cowpens+Spartanburg+SC/@35.0169984,-81.8041408,14z",2025-10-28T19:06:35.746Z,,,
https://www.google.com/maps/place/Bank+of+America+Plaza+Parking+Garage+-+College+St.+Entrance/data=!4m7!3m6!1s0x8856a15920979c69:0x6a40f69849747095!8m2!3d35.2257157!4d-80.8429744!16s%2Fg%2F11h1vbqhfq!19sChIJaZyXIFmhVogRlXB0SZj2QGo,Bank of America Plaza Parking Garage - College St. Entrance,3.4,25,Parking garage,"Bank of America Plaza, Charlotte, NC 28280, United States","65G4+7R Charlotte, North Carolina, USA",http://www.preferredparking.com/,+1 704-377-3713,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxZfW9T4_XGGWxxrvX3WfXN1aEEJPICvST77D8aC0sQpeH5vxezmuSh4vcdWNns56dBj00VnzFv9HEwOik2CeRabW1LeuGSu1HyJUZCMKugdkvXiKSHrZaJ8KWO6qgMJ6TYvvDH=w408-h544-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Cowpens+Spartanburg+SC/@35.0169984,-81.8041408,14z",2025-10-28T19:06:41.179Z,,,
