placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,attributes,error,isBlackOwned
https://www.google.com/maps/place/Lone+Star+Property+Management/data=!4m7!3m6!1s0x864e99cb7d07258f:0x4820b25f7e331a67!8m2!3d32.7317825!4d-96.7944282!16s%2Fg%2F1tdq6f6q!19sChIJjyUHfcuZToYRZxozfl-yIEg,Lone Star Property Management,2.0,2,Property management company,"2219 Cedar Crest Blvd, Dallas, TX 75203, United States","P6J4+P6 Dallas, Texas, USA",,+1 214-942-3096,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=P3klECrDmT3bMZC1frkAhQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=301.38385&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,12–7 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bishop+Arts+District+DFW+TX/@32.7472564,-96.8304102,14z",2025-09-25T18:23:11.290Z,,,
https://www.google.com/maps/place/KelCam+Properties/data=!4m7!3m6!1s0x864e98fcbb9d2889:0x3aca1eb9f48e6de2!8m2!3d32.7701864!4d-96.7877307!16s%2Fg%2F1jkw1lf0s!19sChIJiSidu_yYToYR4m2O9Lkeyjo,KelCam Properties,5.0,2,Property management company,"1719 S Ervay St, Dallas, TX 75215, United States","Q6C6+3W Dallas, Texas, USA",http://www.kelcamproperties.com/,+1 972-591-1552,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GqToacJVT86a2V7G91KCJw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=200.53012&pitch=0&thumbfov=100,false,10 am–5 pm,10 am–5 pm,Closed,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bishop+Arts+District+DFW+TX/@32.7472564,-96.8304102,14z",2025-09-25T18:23:15.847Z,,,
https://www.google.com/maps/place/Yafii+Management+LLC/data=!4m7!3m6!1s0x864e993d504e7d39:0xbfbf7f228f1f2a1b!8m2!3d32.7732574!4d-96.8333028!16s%2Fg%2F11twd3bgh1!19sChIJOX1OUD2ZToYRGyofjyJ_v78,Yafii Management LLC,,,Property management company,"539 W Commerce St #5307, Dallas, TX 75208, United States","Q5F8+8M Dallas, Texas, USA",http://www.yafiimanagement.com/,,Open ⋅ Closes 6 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CtiBPSEyfaxa4E6k9DYAbQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.41522&pitch=0&thumbfov=100,true,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bishop+Arts+District+DFW+TX/@32.7472564,-96.8304102,14z",2025-09-25T18:23:20.604Z,,,
https://www.google.com/maps/place/Copper+Bishop+Arts/data=!4m7!3m6!1s0x864e99cadd2ee689:0x155679f9971f80db!8m2!3d32.7483515!4d-96.8304521!16s%2Fg%2F11x10vfnw9!19sChIJieYu3cqZToYR24Afl_l5VhU,Copper Bishop Arts,4.1,19,Apartment rental agency,"505 W Eighth St, Dallas, TX 75208, United States","P5X9+8R Dallas, Texas, USA",http://www.copperbishoparts.com/?rcstdid=Mg%3D%3D-YRjTEizZPgM%3D&utm_source=googlemybusiness&utm_medium=organic&utm_campaign=gmblisting,+1 469-485-2960,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipP_LAKV8Hxrd89RyqjuO313xolS1AgNRXY4gpWf=w408-h271-k-no,true,9 am–6 pm,9 am–6 pm,10 am–6 pm,1–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bishop+Arts+District+DFW+TX/@32.7472564,-96.8304102,14z",2025-09-25T18:23:25.171Z,· Dogs allowed,,
https://www.google.com/maps/place/Atlantic+at+Kessler+Park/data=!4m7!3m6!1s0x864e9bcbd77c895d:0xef642658c49627b9!8m2!3d32.7620298!4d-96.8534256!16s%2Fg%2F1hc37nr_j!19sChIJXYl818ubToYRuSeWxFgmZO8,Atlantic at Kessler Park,3.9,39,Property management company,"1930 Atlantic St, Dallas, TX 75208, United States","Q46W+RJ Dallas, Texas, USA",https://www.atlanticatkesslerpark.com/?utm_knock=g,+1 469-949-1291,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipOQ2GBAgc91c0YjIHWLAcOgHHeWmb5FSxvY2wRf=w408-h266-k-no,true,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bishop+Arts+District+DFW+TX/@32.7472564,-96.8304102,14z",2025-09-25T18:23:29.798Z,,,
https://www.google.com/maps/place/Country+Green/data=!4m7!3m6!1s0x864e9a36bd344a61:0x44fd3e707ad67a2e!8m2!3d32.7502479!4d-96.8514251!16s%2Fg%2F1tf3zsf0!19sChIJYUo0vTaaToYRLnrWenA-_UQ,Country Green,4.1,35,Property management company,"630 Stevens Village Dr, Dallas, TX 75208, United States","Q42X+3C Dallas, Texas, USA",https://www.countrygreenapts.com/,+1 214-942-1369,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqgL9zN0B3kmqwEbuWt9lGjvk4vVopPAf0UCdTQCtjnCHtqwJnqD_1rqh-REJZLB1jx0SuJtNgRc350q3wT0k-E224E3WH9npkfkpdw12HrgvYE7fIWs7rOS0rLOO_hBGguD417=w408-h272-k-no,true,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bishop+Arts+District+DFW+TX/@32.7472564,-96.8304102,14z",2025-09-25T18:23:34.285Z,,,
https://www.google.com/maps/place/Treehaus/data=!4m7!3m6!1s0x864e99c3dcbec067:0x1918914d0751be9!8m2!3d32.7453288!4d-96.8253418!16s%2Fg%2F11l8x48qzq!19sChIJZ8C-3MOZToYR6Rt10BSJkQE,Treehaus,4.3,12,Apartment building,"211 W 10th St, Dallas, TX 75208, United States","P5WF+4V Dallas, Texas, USA",https://bishoparts.com/community/treehaus/?utm_source=google&utm_medium=google-my-business,+1 972-982-7323,Open ⋅ Closes 6 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMpqGn_1RODFSKapuMe35O6tgoHcMdT7z1-bn8n=w460-h240-k-no,true,10 am–6 pm,10 am–6 pm,10 am–5 pm,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bishop+Arts+District+DFW+TX/@32.7472564,-96.8304102,14z",2025-09-25T18:23:38.888Z,· Dogs allowed,,
https://www.google.com/maps/place/Vance+at+Bishop+Union/data=!4m7!3m6!1s0x864e999ae0d31d3d:0x611b888a28b04350!8m2!3d32.7496215!4d-96.823374!16s%2Fg%2F11hcj82tzf!19sChIJPR3T4JqZToYRUEOwKIqIG2E,Vance at Bishop Union,4.2,295,Apartment complex,"111 W Davis St, Dallas, TX 75208, United States","P5XG+RM Dallas, Texas, USA",http://www.vanceatbishopunion.com/?utm_knock=gmb,+1 214-382-0747,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipPyylsKTZ1uAzCff-yxoD8TTP8OeJE0XeR4d0lY=w426-h240-k-no,true,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bishop+Arts+District+DFW+TX/@32.7472564,-96.8304102,14z",2025-09-25T18:23:44.089Z,· Dogs allowed,,
https://www.google.com/maps/place/Magnolia+on+Zang+Two+Apartments/data=!4m7!3m6!1s0x864e9983bad21ea9:0xb5239bae8407be60!8m2!3d32.7534354!4d-96.8235335!16s%2Fg%2F11jdxd584g!19sChIJqR7SuoOZToYRYL4HhK6bI7U,Magnolia on Zang Two Apartments,4.7,31,Apartment complex,"888 N Zang Blvd, Dallas, TX 75208, United States","Q53G+9H Dallas, Texas, USA",http://www.liveatmagnolia.com/homes/tx/bishop-arts/magnolia-on-zang-two/,+1 469-965-9264,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipP2YIrBCiw_BRJuFxkveRVntUadlaHQwfuxO-Ob=w408-h272-k-no,true,10 am–6 pm,10 am–6 pm,Closed,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bishop+Arts+District+DFW+TX/@32.7472564,-96.8304102,14z",2025-09-25T18:23:48.708Z,· Dogs allowed,,
https://www.google.com/maps/place/The+Bishop+Arts+District/data=!4m7!3m6!1s0x864e9985c0f39e15:0x2c9ac1a06fd58852!8m2!3d32.7482613!4d-96.8284885!16s%2Fg%2F11b5yhtjkw!19sChIJFZ7zwIWZToYRUojVb6DBmiw,The Bishop Arts District,4.6,156,Market,"403 N Bishop Ave, Dallas, TX 75208, United States","P5XC+8J Dallas, Texas, USA",http://www.bishopartsdistrict.com/,+1 214-942-4600,Open ⋅ Closes 10 pm,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr7jeriQgyQw2G1uP1hGoYhrPSPO1wDxNv7_fptdz6ySxCPJPdY6JcdgJc9LackXeIkrIsqnEN3KcgY59RYdXFwF8XDKNgZ4A62pAG5OaXdvyGi41D5cpw1z_8rN-x6n_8SMRRj=w408-h307-k-no,false,12–10 pm,12–10 pm,12–10 pm,12–3 pm,Closed,12–10 pm,12–10 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bishop+Arts+District+DFW+TX/@32.7472564,-96.8304102,14z",2025-09-25T18:23:53.363Z,,,
https://www.google.com/maps/place/Stay+Gold+property+management+company/data=!4m7!3m6!1s0x864e9a4d147b0001:0x1d67eeb2379b2198!8m2!3d32.7541527!4d-96.8657087!16s%2Fg%2F11rghpn5c5!19sChIJAQB7FE2aToYRmCGbN7LuZx0,Stay Gold property management company,,,Property management company,"2754 Buna Dr, Dallas, TX 75211, United States","Q43M+MP Dallas, Texas, USA",,+1 214-945-3767,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KLturdLnXUvSjG8WNZFDyw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=231.75774&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Bishop+Arts+District+DFW+TX/@32.7472564,-96.8304102,14z",2025-09-25T18:23:55.832Z,,,
https://www.google.com/maps/place/801+N.+Bishop+Avenue+Apartments/data=!4m7!3m6!1s0x864e99838ae6f443:0x4b500edad52c5628!8m2!3d32.7525558!4d-96.8281568!16s%2Fg%2F11f4lb5w0t!19sChIJQ_TmioOZToYRKFYs1doOUEs,801 N. Bishop Avenue Apartments,4.3,22,Apartment complex,"801 N Bishop Ave, Dallas, TX 75208, United States","Q53C+2P Dallas, Texas, USA",https://www.liveatmagnolia.com/homes/tx/dallas/magnolia-at-bishop-arts--e758f1f765a26/,+1 469-453-0907,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipNyFAhEsULZ5KEHxRbjtYsqd3QkeO2a77UV5bp4=w408-h272-k-no,true,10 am–6 pm,10 am–6 pm,Closed,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bishop+Arts+District+DFW+TX/@32.7472564,-96.8304102,14z",2025-09-25T18:24:00.376Z,· Dogs allowed,,
https://www.google.com/maps/place/Bishop+North+at+Bishop+Arts+Apartments/data=!4m7!3m6!1s0x864e99aa8d314f61:0x61453c550b8e1907!8m2!3d32.7468586!4d-96.8266288!16s%2Fg%2F11jftgqjzd!19sChIJYU8xjaqZToYRBxmOC1U8RWE,Bishop North at Bishop Arts Apartments,4.1,115,Apartment building,"200 N Bishop Ave, Dallas, TX 75208, United States","P5WF+P8 Dallas, Texas, USA",https://bishoparts.com/community/bishop-north/?utm_source=google&utm_medium=google-my-business,+1 972-982-7323,Open ⋅ Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMwBjGezExwa0cEta2hFbBjY9Za_aMV12L4SKng=w450-h240-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bishop+Arts+District+DFW+TX/@32.7472564,-96.8304102,14z",2025-09-25T18:24:05.127Z,· Dogs allowed,,
https://www.google.com/maps/place/Maudern+Management/data=!4m7!3m6!1s0x4408e690b275340f:0xa03efe0f24ce185a!8m2!3d32.818504!4d-96.7320961!16s%2Fg%2F11vf6c3gby!19sChIJDzR1spDmCEQRWhjOJA_-PqA,Maudern Management,4.0,5,Property management company,,,https://maudernmgmt.com/,+1 214-494-1911,Open ⋅ Closes 4 pm,,https://lh3.googleusercontent.com/p/AF1QipMC-tokRKDJ38DpPav7Pq0pib9q9vfGQ5nFJ_xa=w408-h306-k-no,true,9 am–4 pm,9 am–3 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bishop+Arts+District+DFW+TX/@32.7472564,-96.8304102,14z",2025-09-25T18:24:09.607Z,,,
https://www.google.com/maps/place/NJN+Enterprises/data=!4m7!3m6!1s0x864e99b81a72f1e1:0x6778ef08d0f52746!8m2!3d32.7732574!4d-96.8333028!16s%2Fg%2F11v0n5tg85!19sChIJ4fFyGriZToYRRif10AjveGc,NJN Enterprises,5.0,2,Property management company,"539 W Commerce St #813, Dallas, TX 75208, United States","Q5F8+8M Dallas, Texas, USA",https://njnenterprises.com/,+1 850-345-5474,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CtiBPSEyfaxa4E6k9DYAbQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.41522&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Bishop+Arts+District+DFW+TX/@32.7472564,-96.8304102,14z",2025-09-25T18:24:14.203Z,,,
https://www.google.com/maps/place/Texas+Moline+Building/data=!4m7!3m6!1s0x864e99163b2d9941:0xd75df8cdaf45f128!8m2!3d32.781016!4d-96.806307!16s%2Fg%2F1tf_nqbh!19sChIJQZktOxaZToYRKPFFr834Xdc,Texas Moline Building,3.9,46,Property management company,"302 N Market St suite 204, Dallas, TX 75202, United States","Q5JV+CF Dallas, Texas, USA",http://rmcpropertyholdings.com/,+1 214-748-0334,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npoAS0Kx_6mxU1fBfQ7g2lH6lMZ5Pr5SB67ZH7bj5Lkwe7L22JTqHuRl7aKCHmDzgwEuSywWAEC1F7gvp78_Vj-X627hzLk-Mg0muY_-S62eaFz-_ioO3A9iTZJDpoXJKV6JSJi=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Bishop+Arts+District+DFW+TX/@32.7472564,-96.8304102,14z",2025-09-25T18:24:16.676Z,,,
https://www.google.com/maps/place/Victor+Prosper+Apartments/data=!4m7!3m6!1s0x864e99b252883293:0x27e5465c1405a135!8m2!3d32.7495546!4d-96.8245977!16s%2Fg%2F11gh587mf8!19sChIJkzKIUrKZToYRNaEFFFxG5Sc,Victor Prosper Apartments,4.4,161,Apartment complex,"195 W Davis St, Dallas, TX 75208, United States","P5XG+R5 Dallas, Texas, USA",https://livevictorprosper.com/?utm_source=google+local&utm_medium=organic&utm_campaign=website+link+beacon,+1 214-225-0034,"Open ⋅ Closes 6 pm

Confirmed by this business 9 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipO-z24D2qnMRXVYNQoquFb4RaBYWoQ5NSghwRqM=w408-h271-k-no,true,9 am–6 pm,9 am–6 pm,10 am–5 pm,1–5 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bishop+Arts+District+DFW+TX/@32.7472564,-96.8304102,14z",2025-09-25T18:24:21.363Z,· Dogs allowed,,
https://www.google.com/maps/place/CENTURY+21+Judge+Fite+Company/data=!4m7!3m6!1s0x864e9991fa874197:0xc5265a21654a9ba9!8m2!3d32.746781!4d-96.828201!16s%2Fg%2F12qggh9fz!19sChIJl0GH-pGZToYRqZtKZSFaJsU,CENTURY 21 Judge Fite Company,3.6,14,Real estate agency,"250 N Bishop Ave Suite 250, Dallas, TX 75208, United States","P5WC+PP Dallas, Texas, USA",http://century21judgefite.com/,+1 214-948-9444,,,https://lh3.googleusercontent.com/p/AF1QipMfsLOKp24A2aKE04sQI6q8qytC3Y4_8ogWQblK=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Bishop+Arts+District+DFW+TX/@32.7472564,-96.8304102,14z",2025-09-25T18:24:26.275Z,,,
https://www.google.com/maps/place/Value+Properties+Realty/data=!4m7!3m6!1s0x864e998ead97d143:0xd83279ca318741e9!8m2!3d32.7414473!4d-96.8293617!16s%2Fg%2F1tl9m_26!19sChIJQ9GXrY6ZToYR6UGHMcp5Mtg,Value Properties Realty,3.4,18,Real estate consultant,"423 W Twelfth St, Dallas, TX 75208, United States","P5RC+H7 Dallas, Texas, USA",https://valuepropertiesrealtor.com/,+1 214-943-6660,Open ⋅ Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nprcDrg4MOJc-oDXtGsU4uB3Da3-LdIB5DVYLbmT1yD3svETkcghVjTbvx_ajzf9V9caFW1F3E4garZL6L5gNZOiirH0i9Z8cvwAkxkTO90WQNXByjK32DIooE7QTeC6kymu0NL-A=w408-h271-k-no,false,9 am–7 pm,9 am–7 pm,10 am–3 pm,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bishop+Arts+District+DFW+TX/@32.7472564,-96.8304102,14z",2025-09-25T18:24:30.778Z,,,
https://www.google.com/maps/place/KeysByK/data=!4m7!3m6!1s0x67465cc9f871e13b:0xde7974bcde56e0ed!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11xm4jkklp!19sChIJO-Fx-MlcRmcR7eBW3rx0ed4,KeysByK,,,Property management company,,,,+1 954-907-4200,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipN7VGUfVH7eKINpYpl_5S6JMvtjSaxtVRzhkvs=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bishop+Arts+District+DFW+TX/@32.7472564,-96.8304102,14z",2025-09-25T18:24:35.087Z,,,
https://www.google.com/maps/place/2929+Canton+Office+Spaces/data=!4m7!3m6!1s0x864e9973629aea0d:0xf570bfc4f41ad8a7!8m2!3d32.782889!4d-96.7805305!16s%2Fg%2F11hdrc9thd!19sChIJDeqaYnOZToYRp9ga9MS_cPU,2929 Canton Office Spaces,,,Property management company,"2929 Canton St, Dallas, TX 75226, United States","Q6M9+5Q Dallas, Texas, USA",https://www.2929canton.com/,+1 214-380-1192,Open ⋅ Closes 5 pm,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=K0NIzhH4GAiUY7pu1NTK-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=323.24924&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bishop+Arts+District+DFW+TX/@32.7472564,-96.8304102,14z",2025-09-25T18:24:39.542Z,,,
https://www.google.com/maps/place/icyHomes/data=!4m7!3m6!1s0x864e9bfa93fc6937:0xe8b5a7e55cf25666!8m2!3d32.818504!4d-96.7320961!16s%2Fg%2F11n7gq2mnb!19sChIJN2n8k_qbToYRZlbyXOWnteg,icyHomes,,,Property management company,,,http://icyhomes1.squarespace.com/,+1 972-489-6011,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipP7H5gILLgA-OMgd1UBhvvNCMLrQQhQA62Mi5pS=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Bishop+Arts+District+DFW+TX/@32.7472564,-96.8304102,14z",2025-09-25T18:24:43.892Z,,,
https://www.google.com/maps/place/FBD+Housing+Solutions/data=!4m7!3m6!1s0x864e9949cdbe79ed:0xca774fe6d9ed73b6!8m2!3d32.783334!4d-96.7973576!16s%2Fg%2F11k4_ymwkm!19sChIJ7Xm-zUmZToYRtnPt2eZPd8o,FBD Housing Solutions,,,Property management company,"325 North St. Paul Street Suite 3100, Dallas, TX 75201, United States","Q6M3+83 Dallas, Texas, USA",,+1 972-200-1650,Open 24 hours,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipOvui71uET4I0aXjiqLSBg1P-F4Kw9K70gE868=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Bishop+Arts+District+DFW+TX/@32.7472564,-96.8304102,14z",2025-09-25T18:24:48.832Z,,,true
https://www.google.com/maps/place/Lysnel/data=!4m7!3m6!1s0x864e98d7aa2afd39:0x8d8d2018c4260492!8m2!3d32.796188!4d-96.7897189!16s%2Fg%2F11vkr32r34!19sChIJOf0qqteYToYRkgQmxBggjY0,Lysnel,,,Property management company,"1722 N Hall St, Dallas, TX 75204, United States","Q6W6+F4 Dallas, Texas, USA",,+1 773-939-7006,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=11nu-5QpSOx2xDkiKNh_Kg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=36.154865&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Bishop+Arts+District+DFW+TX/@32.7472564,-96.8304102,14z",2025-09-25T18:24:51.305Z,,,
"https://www.google.com/maps/place/Grace+Realty+Group,+Texas+Brokered+by+Fathom/data=!4m7!3m6!1s0x864c15afbb766919:0x24d049df5e711e87!8m2!3d32.7492352!4d-96.8248543!16s%2Fg%2F11n0dx9y44!19sChIJGWl2u68VTIYRhx5xXt9J0CQ","Grace Realty Group, Texas Brokered by Fathom",5.0,81,Real estate agency,"196 W Davis St Suite 110, Dallas, TX 75208, United States","P5XG+M3 Dallas, Texas, USA",https://grace-realtygroup.com/,+1 469-472-2344,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNxKnMfh0SP44nfuVPNq2BIqFDhSzvdgDsAYgHz=w408-h543-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Bishop+Arts+District+DFW+TX/@32.7472564,-96.8304102,14z",2025-09-25T18:24:55.738Z,,,
https://www.google.com/maps/place/Leasing+%26+Etc.+LLC/data=!4m7!3m6!1s0x864e9c427a70bd2d:0xc107921569c70242!8m2!3d32.7787413!4d-96.8056652!16s%2Fg%2F1tf6mmc9!19sChIJLb1wekKcToYRQgLHaRWSB8E,Leasing & Etc. LLC,3.4,5,Property management company,"701 Commerce St #605, Dallas, TX 75202, United States","Q5HV+FP Dallas, Texas, USA",http://www.leasingandetc.com/,+1 214-819-8002,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipObVQDiSodHTLCxWRJ4iv6F4uERihXiwXw4WCtC=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,10 am–2 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bishop+Arts+District+DFW+TX/@32.7472564,-96.8304102,14z",2025-09-25T18:25:00.274Z,,,
"https://www.google.com/maps/place/Romallo,+LP/data=!4m7!3m6!1s0x864e993f753fff5b:0x3b019e2cf236b1f6!8m2!3d32.769698!4d-96.78437!16s%2Fg%2F11s58_jzt8!19sChIJW_8_dT-ZToYR9rE28iyeATs","Romallo, LP",,,Property management company,"1809 Corinth St, Dallas, TX 75215, United States","Q698+V7 Dallas, Texas, USA",http://revodallas.com/,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=66oammeeU5BVAMZOks21ug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=304.98032&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Bishop+Arts+District+DFW+TX/@32.7472564,-96.8304102,14z",2025-09-25T18:25:02.585Z,,,
https://www.google.com/maps/place/Advance+Prosperity+Rentals/data=!4m7!3m6!1s0x864e99011f2ab3d1:0xa8eff9a7f8ef3670!8m2!3d32.7733009!4d-96.833338!16s%2Fg%2F11w8dnx268!19sChIJ0bMqHwGZToYRcDbv-Kf576g,Advance Prosperity Rentals,,,Business management consultant,"539 W Commerce St, Dallas, TX 75208, United States","Q5F8+8M Dallas, Texas, USA",http://advanceprosperityrentals.com/,+1 469-401-6821,Open ⋅ Closes 4 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CtiBPSEyfaxa4E6k9DYAbQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=352.36102&pitch=0&thumbfov=100,true,8:30 am–4 pm,8:30 am–4 pm,Closed,Closed,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Bishop+Arts+District+DFW+TX/@32.7472564,-96.8304102,14z",2025-09-25T18:25:07.032Z,,,
https://www.google.com/maps/place/ABL+Property+Management/data=!4m7!3m6!1s0x864e98f60a2fe29d:0x5c254f272e2e6262!8m2!3d32.7618255!4d-96.7762971!16s%2Fg%2F11vhf_4kyw!19sChIJneIvCvaYToYRYmIuLidPJVw,ABL Property Management,,,Property management company,"1702 Martin Luther King Jr Blvd Suite 1, Dallas, TX 75215, United States","Q66F+PF Dallas, Texas, USA",https://www.ablpm.com/contact,+1 972-521-9668,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Mvv8sp8qS-tLoxBWNnSFIw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=94.40224&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Bishop+Arts+District+DFW+TX/@32.7472564,-96.8304102,14z",2025-09-25T18:25:09.856Z,,,
