placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,isBlackOwned,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,error
"https://www.google.com/maps/place/Marci+Macaraeg,+MD/data=!4m7!3m6!1s0x86d671a6f4c00001:0xbd6431557a7bcb58!8m2!3d32.2277338!4d-110.858813!16s%2Fg%2F11rwxg87km!19sChIJAQDA9KZx1oYRWMt7elUxZL0","Marci Macaraeg, MD",5.0,1,Pediatric rheumatologist,"535 N Wilmot Rd Suite 101, Tucson, AZ 85711, United States","64HR+3F Tucson, Arizona, USA",https://doctors.bannerhealth.com/provider/marci-macaraeg/1601762,+1 520-694-5437,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RLo_dtYx0d0naQLO6zm5TQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.661&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Rincon+Valley+Tucson+AZ/@32.1066665,-110.7003268,14z",2026-02-10T23:05:09.923Z,,
"https://www.google.com/maps/place/Allison+Nicole+Crawford,+PNP/data=!4m7!3m6!1s0x86d66fa6e685f27d:0x21548feddb3d7776!8m2!3d32.2277442!4d-110.8587558!16s%2Fg%2F11c5_215bx!19sChIJffKF5qZv1oYRdnc92-2PVCE","Allison Nicole Crawford, PNP",5.0,3,Pediatrician,"535 N Wilmot Rd Suite 101, Tucson, AZ 85711, United States","64HR+3F Tucson, Arizona, USA",https://doctors.bannerhealth.com/provider/Allison+Crawford/453050?utm_source=gmb&utm_medium=listing&utm_campaign=doc_onlinescheduling&y_source=1_Mjg3MjY3OTUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 520-694-5437,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6liU9uM19dC_0qQJ3nEYeQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=300.89096&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Rincon+Valley+Tucson+AZ/@32.1066665,-110.7003268,14z",2026-02-10T23:05:12.528Z,,
"https://www.google.com/maps/place/Natalie+Shwaish,+MD:+Pediatrics/data=!4m7!3m6!1s0x86d66fa6e685f27d:0xe3a3c33980c6abed!8m2!3d32.2277464!4d-110.8588027!16s%2Fg%2F11ddwz_d54!19sChIJffKF5qZv1oYR7avGgDnDo-M","Natalie Shwaish, MD: Pediatrics",,,Pediatrician,"535 N Wilmot Rd Suite 101, Tucson, AZ 85711, United States","64HR+3F Tucson, Arizona, USA",https://www.bannerhealth.com/physician-directory/s/shwaish-natalie-sue,+1 520-694-8888,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6liU9uM19dC_0qQJ3nEYeQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=298.6749&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Rincon+Valley+Tucson+AZ/@32.1066665,-110.7003268,14z",2026-02-10T23:05:15.119Z,,
"https://www.google.com/maps/place/Lorraine+Kristin+Merrill,+PNP/data=!4m7!3m6!1s0x86d66f7e94591487:0xc2d45fbcdad663ea!8m2!3d32.2277338!4d-110.858813!16s%2Fg%2F11w3ly_jqr!19sChIJhxRZlH5v1oYR6mPW2rxf1MI","Lorraine Kristin Merrill, PNP",1.0,1,Pediatric pulmonologist,"535 N Wilmot Rd Suite 101, Tucson, AZ 85711, United States","64HR+3F Tucson, Arizona, USA",https://doctors.bannerhealth.com/provider/Lorraine+Merrill/2939942?utm_source=gmb&utm_medium=listing&utm_campaign=doc_onlinescheduling&y_source=1_MTA1MTk3NTkyNS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 520-694-5437,,,https://lh3.googleusercontent.com/p/AF1QipNoi5B-Tna1PtxtV1ucx0vPQyLkNTM7KdD97WFb=w408-h408-k-no,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Rincon+Valley+Tucson+AZ/@32.1066665,-110.7003268,14z",2026-02-10T23:05:17.727Z,,
https://www.google.com/maps/place/Anna-Marie+Cosentino/data=!4m7!3m6!1s0x86d66f177b2984dd:0xe8a0bac6ec5754bf!8m2!3d32.2350576!4d-110.835219!16s%2Fg%2F11rwxg6dxc!19sChIJ3YQpexdv1oYRv1RX7Ma6oOg,Anna-Marie Cosentino,,,Pediatrician,"7340 E Speedway Blvd, Tucson, AZ 85710, United States","65P7+2W Tucson, Arizona, USA",https://www.tmcaz.com/tmc-one/,+1 520-547-7045,,,https://lh3.googleusercontent.com/p/AF1QipMioBANE12VivDhz5g-UOZnjlvjFAfaZLTNvBV6=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Rincon+Valley+Tucson+AZ/@32.1066665,-110.7003268,14z",2026-02-10T23:05:20.218Z,,
https://www.google.com/maps/place/Radiology+Ltd.+Rincon/data=!4m7!3m6!1s0x86d666dd4b684921:0xaf1be60988e7868f!8m2!3d32.1456294!4d-110.7716141!16s%2Fg%2F11d_78c1x1!19sChIJIUloS91m1oYRj4bniAnmG68,Radiology Ltd. Rincon,4.8,601,Medical diagnostic imaging center,"10350 E Drexel Rd suite 160, Tucson, AZ 85747, United States","46WH+79 Tucson, Arizona, USA",https://www.radltd.com/,+1 520-733-7226,Open · Closes 8 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqrUadXOILnKhy9N8wOgG2SSyrMdN_x6P17LK51XrKgMgvx8oW1I1gHQFLKpS7pDZhbmE4FGw6dK46EYVdMvZHQns2f6j7i_u8OOrJ43oxCXjGfFtza8GOO8bWZ8k25WpNDDQLuHA=w408-h680-k-no,true,6:30 am–8 pm,6:30 am–8 pm,6:30 am–8 pm,6:30 am–8 pm,Closed,Closed,6:30 am–8 pm,"https://www.google.com/maps/search/pediatrician+in+Rincon+Valley+Tucson+AZ/@32.1066665,-110.7003268,14z",2026-02-10T23:05:25.119Z,,
https://www.google.com/maps/place/Dr.+Angela+Manansala/data=!4m7!3m6!1s0x86d6660be26ee5ef:0x8695b4fb55eb01e4!8m2!3d32.1922864!4d-110.8026445!16s%2Fg%2F11p07bb8yz!19sChIJ7-Vu4gtm1oYR5AHrVfu0lYY,Dr. Angela Manansala,,,Pediatrician,"8895 E Golf Links Rd, Tucson, AZ 85730, United States","55RW+WW Tucson, Arizona, USA",,+1 520-293-6686,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GWJCPMeyOseLkDjLLURGsQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=14.655076&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Rincon+Valley+Tucson+AZ/@32.1066665,-110.7003268,14z",2026-02-10T23:05:27.748Z,,
https://www.google.com/maps/place/Rincon+Health+Direct+Primary+Care/data=!4m7!3m6!1s0x86d667365a347c25:0xc980b2582c6cea3d!8m2!3d32.2516798!4d-110.8244432!16s%2Fg%2F11nt78z04l!19sChIJJXw0WjZn1oYRPepsLFiygMk,Rincon Health Direct Primary Care,4.7,29,Medical clinic,"7831 E Wrightstown Rd UNIT 103, Tucson, AZ 85715, United States","752G+M6 Tucson, Arizona, USA",http://www.rinconhealth.com/,+1 520-213-9503,Closes soon · 4:30 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipO7iFUrKqbBLwFkLrtl4Gar6ten3d2M49HFfq-N=w408-h272-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–12 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Rincon+Valley+Tucson+AZ/@32.1066665,-110.7003268,14z",2026-02-10T23:05:32.467Z,,
"https://www.google.com/maps/place/Emily+Keyser,+MD:+Pediatrics/data=!4m7!3m6!1s0x86d66fa6e685f27d:0xd745fa992ced3be2!8m2!3d32.2277553!4d-110.8588102!16s%2Fg%2F11c5_957xf!19sChIJffKF5qZv1oYR4jvtLJn6Rdc","Emily Keyser, MD: Pediatrics",,,Pediatrician,"535 N Wilmot Rd Suite 101, Tucson, AZ 85711, United States","64HR+4F Tucson, Arizona, USA",,+1 520-694-8888,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6liU9uM19dC_0qQJ3nEYeQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=299.2345&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Rincon+Valley+Tucson+AZ/@32.1066665,-110.7003268,14z",2026-02-10T23:05:34.975Z,,
https://www.google.com/maps/place/Pediatric+Dermatology/data=!4m7!3m6!1s0x86d66e507cb0ded7:0x1bd83c38545e78a6!8m2!3d32.251567!4d-110.86454!16s%2Fg%2F1tcyxwbg!19sChIJ196wfFBu1oYRpnheVDg82Bs,Pediatric Dermatology,5.0,4,Pediatric dermatologist,"5983 E Grant Rd, Tucson, AZ 85712, United States","742P+J5 Tucson, Arizona, USA",,+1 520-320-7999,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Bn4wGIGN8t-x7y7iDYgaQw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=310.27005&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Rincon+Valley+Tucson+AZ/@32.1066665,-110.7003268,14z",2026-02-10T23:05:37.764Z,,
"https://www.google.com/maps/place/Erick+Loveres,+FNP-C/data=!4m7!3m6!1s0x86d666dcd3afffff:0xf43cede03dde93a9!8m2!3d32.1456294!4d-110.7716141!16s%2Fg%2F11pkfqmcxt!19sChIJ__-v09xm1oYRqZPePeDtPPQ","Erick Loveres, FNP-C",5.0,8,Nurse practitioner,"10350 E Drexel Rd Ste 110, Tucson, AZ 85747, United States","46WH+79 Tucson, Arizona, USA",https://www.tmcaz.com/tmc-one/locations/,+1 520-324-1727,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipPkZ7bhLeTcR7qn16oMvZxIOZfwLAEpZVrqyi95=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Rincon+Valley+Tucson+AZ/@32.1066665,-110.7003268,14z",2026-02-10T23:05:42.482Z,,
https://www.google.com/maps/place/Tucson+Community+Pediatric+Specialists/data=!4m7!3m6!1s0x86d66e507c955555:0xb87a0d086172b588!8m2!3d32.4925479!4d-111.1910115!16s%2Fg%2F11f4tzvnlc!19sChIJVVWVfFBu1oYRiLVyYQgNerg,Tucson Community Pediatric Specialists,,,Medical clinic,,,http://tucsonpeds.org/,+1 520-620-9898,,,https://lh3.googleusercontent.com/p/AF1QipNwC5XpUIBctZ9qnHPhYzggB23jIEi7j1JLTX34=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Rincon+Valley+Tucson+AZ/@32.1066665,-110.7003268,14z",2026-02-10T23:05:45.066Z,,
https://www.google.com/maps/place/Dr.+Mark+Wheeler/data=!4m7!3m6!1s0x86d66fa6e6973d3b:0xed1b901c3a871239!8m2!3d32.2277442!4d-110.8587558!16s%2Fg%2F11k3xs73jq!19sChIJOz2X5qZv1oYRORKHOhyQG-0,Dr. Mark Wheeler,3.0,2,Pediatric endocrinologist,"535 N Wilmot Rd Suite 101, Tucson, AZ 85711, United States","64HR+3F Tucson, Arizona, USA",https://doctors.bannerhealth.com/provider/mark-wheeler/452070,+1 520-694-5437,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6liU9uM19dC_0qQJ3nEYeQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=300.89096&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Rincon+Valley+Tucson+AZ/@32.1066665,-110.7003268,14z",2026-02-10T23:05:47.658Z,,
"https://www.google.com/maps/place/TMC+Urgent+Care,+Rincon/data=!4m7!3m6!1s0x86d66738a772cfc9:0x29cbba5fd42a280f!8m2!3d32.1455764!4d-110.7719955!16s%2Fg%2F11jmn0rtmk!19sChIJyc9ypzhn1oYRDygq1F-6yyk","TMC Urgent Care, Rincon",2.7,101,Urgent care center,"10350 E Drexel Rd Suite 170, Tucson, AZ 85747, United States","46WH+66 Tucson, Arizona, USA",https://www.tmcaz.com/outpatient-services/tmc-urgent-care,+1 520-324-8070,Open · Closes 8 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepfIpl8N6k6v7M2MfStsPRBLiBUqdRGHX88cs6bScQgdh7PMKHi4vzuVWvnmdHo4-LfgtNIrsWUK4_5KmrdEzYUiFgdtTnktHXD_RKGTJayv8bFKFLL6fqeFa-bQWCH5PA9Cf3C=w408-h544-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/pediatrician+in+Rincon+Valley+Tucson+AZ/@32.1066665,-110.7003268,14z",2026-02-10T23:05:52.516Z,,
,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Tanque+Verde+Tucson+AZ/@32.2517422,-110.7373056,14z",2026-02-10T23:06:00.653Z,,No new results found
"https://www.google.com/maps/place/Elizabeth+A+Dobbin,+MD/data=!4m7!3m6!1s0x86d6757e158f3107:0x71212e51e1080eb0!8m2!3d32.3216469!4d-111.0136003!16s%2Fg%2F11wxhdnsxf!19sChIJBzGPFX511oYRsA4I4VEuIXE","Elizabeth A Dobbin, MD",,,Pediatrician,"2167 W Orange Grove Rd, Tucson, AZ 85741, United States","8XCP+MH Tucson, Arizona, USA",https://doctors.bannerhealth.com/provider/Elizabeth+Dobbin/3104759?utm_source=gmb&utm_medium=listing&utm_campaign=doc_onlinescheduling&y_source=1_MTA4OTQ1NjE4OC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 520-694-0500,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MZCIjgNIpaXv90enczABSQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=176.44817&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Casas+Adobes+Tucson+AZ/@32.3234078,-110.9950966,14z",2026-02-10T23:06:20.022Z,,
"https://www.google.com/maps/place/Dr.+Sam+E.+Sato,+MD/data=!4m7!3m6!1s0x86d674ce69792465:0xcdd754e5ea4992c2!8m2!3d32.335795!4d-111.032228!16s%2Fg%2F1tgcmr1k!19sChIJZSR5ac501oYRwpJJ6uVU180","Dr. Sam E. Sato, MD",4.4,105,Ophthalmologist,"3055 W Ina Rd Suite 121, Tucson, AZ 85741, United States","8XP9+84 Tucson, Arizona, USA",https://splinternetmarketing.com/local-pros/arizona/tucson/dr-sam-e-sato-md/,+1 520-293-5353,Closes soon · 5 pm · Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Kg1CBYlxv8gAM8cRjkNQOA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=338.3022&pitch=0&thumbfov=100,true,"8 am–12 pm, 1–5 pm",Closed,Closed,Closed,Closed,Closed,"8 am–12 pm, 1–5 pm","https://www.google.com/maps/search/pediatrician+in+Casas+Adobes+Tucson+AZ/@32.3234078,-110.9950966,14z",2026-02-10T23:06:24.750Z,,
https://www.google.com/maps/place/Nina+Waber/data=!4m7!3m6!1s0x86d6737476500001:0x34e993fcf66d1e48!8m2!3d32.3136855!4d-110.9784658!16s%2Fg%2F11rwxgh1lt!19sChIJAQBQdnRz1oYRSB5t9vyT6TQ,Nina Waber,,,Pediatrician,"5861 N Oracle Rd, Tucson, AZ 85704, United States","827C+FJ Tucson, Arizona, USA",,+1 520-293-6686,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=osEiZRxwmxrGQ1pXFBiG2w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=302.47525&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Casas+Adobes+Tucson+AZ/@32.3234078,-110.9950966,14z",2026-02-10T23:06:27.483Z,,
https://www.google.com/maps/place/Joos+Richard+A+MD/data=!4m7!3m6!1s0x86d673747425320b:0xa42202758996d6d4!8m2!3d32.3136951!4d-110.9786037!16s%2Fg%2F1w0p61s6!19sChIJCzIldHRz1oYR1NaWiXUCIqQ,Joos Richard A MD,,,Pediatrician,"5861 N Oracle Rd, Tucson, AZ 85704, United States","827C+FH Tucson, Arizona, USA",http://cmctmed.com/,+1 520-293-6686,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=osEiZRxwmxrGQ1pXFBiG2w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=297.2824&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Casas+Adobes+Tucson+AZ/@32.3234078,-110.9950966,14z",2026-02-10T23:06:30.304Z,,
https://www.google.com/maps/place/MY+DR+NOW/data=!4m7!3m6!1s0x86d673bea9b6c4d3:0x58ddd3c8aa0a2e1e!8m2!3d32.3354504!4d-110.9751241!16s%2Fg%2F11xkr4ks7v!19sChIJ08S2qb5z1oYRHi4KqsjT3Vg,MY DR NOW,4.9,70,Family practice physician,"7090 N Oracle Rd Suite 148, Tucson, AZ 85704, United States","82PF+5X Tucson, Arizona, USA",https://www.mydrnow.com/,+1 480-677-8282,Open · Closes 8 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoRb1DsK6JzXiX60uvH8Cs3bZS01wIbrV-UKw7u41Jkj_5YdVsdRmDVs95Zbiaoy5SUcxnWHHQqUoC0GXj70JmQn8xfhqMLcYyGALJ80Mcvu1_IqK8SU0vncZRzsryWoLuArLkd0m4CdgU=w408-h724-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–4 pm,8 am–4 pm,8 am–8 pm,"https://www.google.com/maps/search/pediatrician+in+Casas+Adobes+Tucson+AZ/@32.3234078,-110.9950966,14z",2026-02-10T23:06:35.115Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Nadeem+Asiya+MD/data=!4m7!3m6!1s0x86d673747425320b:0xa24b35d4ee094931!8m2!3d32.3136707!4d-110.9785925!16s%2Fg%2F1tdlhrbf!19sChIJCzIldHRz1oYRMUkJ7tQ1S6I,Nadeem Asiya MD,,,Pediatrician,"5861 N Oracle Rd, Tucson, AZ 85704, United States","827C+FH Tucson, Arizona, USA",,+1 520-293-6686,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=osEiZRxwmxrGQ1pXFBiG2w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=295.57608&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Casas+Adobes+Tucson+AZ/@32.3234078,-110.9950966,14z",2026-02-10T23:06:37.688Z,,
https://www.google.com/maps/place/Dr.+Angela+Manansala/data=!4m7!3m6!1s0x86d6737476500001:0xe45229b4c96c507c!8m2!3d32.3136855!4d-110.9784658!16s%2Fg%2F11qgb70jyt!19sChIJAQBQdnRz1oYRfFBsybQpUuQ,Dr. Angela Manansala,,,Pediatrician,"5861 N Oracle Rd, Tucson, AZ 85704, United States","827C+FJ Tucson, Arizona, USA",,+1 520-293-6686,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=osEiZRxwmxrGQ1pXFBiG2w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=302.47525&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Casas+Adobes+Tucson+AZ/@32.3234078,-110.9950966,14z",2026-02-10T23:06:40.580Z,,
https://www.google.com/maps/place/Davis+Frank+S+MD/data=!4m7!3m6!1s0x86d673747425320b:0x8ed2ec497b39e3c7!8m2!3d32.3136878!4d-110.9785978!16s%2Fg%2F1tffpsqn!19sChIJCzIldHRz1oYRx-M5e0ns0o4,Davis Frank S MD,,,Pediatrician,"5861 N Oracle Rd, Tucson, AZ 85704, United States","827C+FH Tucson, Arizona, USA",http://cmctmed.com/locations.php.html,+1 520-293-6686,Temporarily closed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=osEiZRxwmxrGQ1pXFBiG2w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=296.87717&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Casas+Adobes+Tucson+AZ/@32.3234078,-110.9950966,14z",2026-02-10T23:06:45.252Z,,
https://www.google.com/maps/place/Southwest+Kids+Dentistry:+Kyla+Hollen+DDS/data=!4m7!3m6!1s0x86d67340f6ce59b9:0xe6ddcb513a98b7c8!8m2!3d32.3334133!4d-110.9764992!16s%2Fg%2F11p07b13rs!19sChIJuVnO9kBz1oYRyLeYOlHL3eY,Southwest Kids Dentistry: Kyla Hollen DDS,,,Pediatric dentist,"6970 N Oracle Rd #110, Tucson, AZ 85704, United States","82MF+9C Tucson, Arizona, USA",https://www.swkidsdentistry.com/,+1 520-775-1245,Closes soon · 5 pm · Opens 7:30 am Wed,,https://lh3.googleusercontent.com/p/AF1QipOTLf5TC_tGMmmwlVjDFC_E0WBTtJlTxYw6bHgK=w441-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Casas+Adobes+Tucson+AZ/@32.3234078,-110.9950966,14z",2026-02-10T23:06:50.052Z,Identifies as women-owned,
https://www.google.com/maps/place/Christine+Graham/data=!4m7!3m6!1s0x86d674984c38b3d7:0xee512d708c0455a0!8m2!3d32.3224342!4d-111.008293!16s%2Fg%2F11rwxg5tbm!19sChIJ17M4TJh01oYRoFUEjHAtUe4,Christine Graham,,,Pediatrician,"1925 W Orange Grove Rd #109, Tucson, AZ 85704, United States","8XCR+XM Tucson, Arizona, USA",,+1 520-742-0999,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5jsdafpgMguCXT9yMGIbwg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=11.950836&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Casas+Adobes+Tucson+AZ/@32.3234078,-110.9950966,14z",2026-02-10T23:06:52.851Z,,
"https://www.google.com/maps/place/Dr.+Mary+E.+Gloudemans,+MD/data=!4m7!3m6!1s0x86d6749a7ac10009:0xd37be8e7f8b1f99!8m2!3d32.3171663!4d-111.0095828!16s%2Fg%2F1tgw5gns!19sChIJCQDBepp01oYRmR-Lf46-Nw0","Dr. Mary E. Gloudemans, MD",,,Pediatrician,"6060 N Fountain Plaza Dr, Tucson, AZ 85704, United States","8X8R+V5 Tucson, Arizona, USA",http://www.orangegrovepeds.com/,+1 520-797-3888,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xjU-iKcKeB_KwUicG4T7CQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=41.591824&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Casas+Adobes+Tucson+AZ/@32.3234078,-110.9950966,14z",2026-02-10T23:06:55.449Z,,
"https://www.google.com/maps/place/Dr.+Irene+S.+Duarte,+MD/data=!4m7!3m6!1s0x86d674974d805659:0xd42233daeb7b1881!8m2!3d32.3186439!4d-111.0109477!16s%2Fg%2F1tl8l4h8!19sChIJWVaATZd01oYRgRh769ozItQ","Dr. Irene S. Duarte, MD",4.6,18,Family practice physician,"2055 W Hospital Dr Suite 255, Tucson, AZ 85704, United States","8X9Q+FJ Tucson, Arizona, USA",http://www.northwestmedicalgroup.com/,+1 520-547-5725,Closes soon · 4:30 pm · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5t2jDwpHknvBqmeLX6f6XA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=179.40138&pitch=0&thumbfov=100,false,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Casas+Adobes+Tucson+AZ/@32.3234078,-110.9950966,14z",2026-02-10T23:07:00.468Z,,
"https://www.google.com/maps/place/Mary+Gloudemans,+MD/data=!4m7!3m6!1s0x86d67498371fde1f:0x6a56a7748ce1d92e!8m2!3d32.3224419!4d-111.0082683!16s%2Fg%2F1tt1hnqb!19sChIJH94fN5h01oYRLtnhjHSnVmo","Mary Gloudemans, MD",,,Pediatrician,"1925 W Orange Grove Rd # 302, Tucson, AZ 85704, United States","8XCR+XM Tucson, Arizona, USA",http://www.orangegrovepeds.com/,+1 520-797-3888,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5jsdafpgMguCXT9yMGIbwg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=15.172528&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Casas+Adobes+Tucson+AZ/@32.3234078,-110.9950966,14z",2026-02-10T23:07:03.416Z,,
"https://www.google.com/maps/place/James+L+Davenport+II,+DDS/data=!4m7!3m6!1s0x86d6739e681c6dcd:0x6a1e1c5ccd5f16c8!8m2!3d32.3064613!4d-110.9790954!16s%2Fg%2F1thy07dh!19sChIJzW0caJ5z1oYRyBZfzVwcHmo","James L Davenport II, DDS",4.8,159,Dentist,"5501 N Oracle Rd #141, Tucson, AZ 85704, United States","824C+H9 Tucson, Arizona, USA",http://www.davenportdentalarts.com/,+1 520-888-7561,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipNebiqhY5JWMQcHM8i5HR1np_DG7DNplShPIM6x=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,9 am–3 pm,"https://www.google.com/maps/search/pediatrician+in+Casas+Adobes+Tucson+AZ/@32.3234078,-110.9950966,14z",2026-02-10T23:07:08.271Z,,
https://www.google.com/maps/place/Arizona+Eye+Consultants/data=!4m7!3m6!1s0x86d6750f323eac7b:0x904806ef221be9dd!8m2!3d32.322023!4d-111.0140144!16s%2Fg%2F11h0c1qgs5!19sChIJe6w-Mg911oYR3ekbIu8GSJA,Arizona Eye Consultants,4.8,1966,Ophthalmology clinic,"2177 W Orange Grove Rd, Tucson, AZ 85741, United States","8XCP+R9 Tucson, Arizona, USA",http://www.arizonaeyeconsultants.com/,+1 520-327-3487,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipPw7DvOoeINbCTiN3tA2A2kQ25evvHhzWDLtIRh=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Casas+Adobes+Tucson+AZ/@32.3234078,-110.9950966,14z",2026-02-10T23:07:13.964Z,LGBTQ+ friendly,
