placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,isBlackOwned,error,attributes
https://www.google.com/maps/place/Overhead+Garage+Doors/data=!4m7!3m6!1s0x89c6c7c6b985dd1d:0x5bf90806254837e9!8m2!3d39.9256039!4d-75.1705555!16s%2Fg%2F11j10_rkk_!19sChIJHd2FucbHxokR6TdIJQYI-Vs,Overhead Garage Doors,5.0,608,Garage door supplier,"1425 Passyunk Ave, Philadelphia, PA 19145, United States","WRGH+6Q Philadelphia, Pennsylvania, USA",https://www.overhead-garagedoors.com/,+1 215-774-3555,,https://lh3.googleusercontent.com/p/AF1QipOXiEptDG5Q-hSuNJY87zwQTD95-Iqy0c2oFTBD=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-11-07T22:47:16.900Z,,,,
https://www.google.com/maps/place/Fb+Door+Delaware+LLC+%28749331%29/data=!4m7!3m6!1s0x89c7036c2917f7cd:0x1662b1e99e94468!8m2!3d39.7118249!4d-75.6018041!16s%2Fg%2F11h1rx_c4b!19sChIJzfcXKWwDx4kRaETpmR4rZgE,Fb Door Delaware LLC (749331),2.0,1,Garage door supplier,"330 Water St STE 109, Newport, DE 19804, United States","P96X+P7 Newport, Delaware, USA",,+1 302-343-7377,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwPeWe8j95Pr6kReiVNJFteec34higWZwi9f4TnObEhugziM8bGxB8jj3-1ug5lBadkhayVbeW210fmc7AcELUA7IFeaVpj_FQDNFwK7fR26qCkYQ2_wLr2z5pDT2xRb23MUXUf=w408-h725-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-11-07T22:47:19.602Z,,,,
https://www.google.com/maps/place/garage+door+service+repairs+inc/data=!4m7!3m6!1s0x89c6b5018464d1ad:0x78a17de88c7e0955!8m2!3d40.0290088!4d-75.0367582!16s%2Fg%2F11h261_hth!19sChIJrdFkhAG1xokRVQl-jOh9oXg,garage door service repairs inc,5.0,184,Garage door supplier,"7159 Torresdale Ave #2nd, Philadelphia, PA 19135, United States","2XH7+J7 Philadelphia, Pennsylvania, USA",,+1 215-930-2211,Closes soon ⋅ 6 pm ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/p/AF1QipPj84HSaF9y2fbFFr8kCkMxmo61JB2w-9KABvVI=w500-h240-k-no,true,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-11-07T22:47:24.612Z,,,,
https://www.google.com/maps/place/united+garage+doors/data=!4m7!3m6!1s0x89b8b7a213ddaee7:0x1edc5cb93d31ae3!8m2!3d38.727117!4d-75.1283878!16s%2Fg%2F11r1xlv7xk!19sChIJ567dE6K3uIkR4xrTk8vF7QE,united garage doors,4.8,103,Garage door supplier,"19122 Coastal Hwy Suite b, Rehoboth Beach, DE 19971, United States","PVGC+RJ Rehoboth Beach, Delaware, USA",http://unitedgaragedoors247.com/,+1 302-414-9220,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOfOvNLYZceDMwiTTHY3G1DtVwsFGgnXRSMcvgl=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-11-07T22:47:29.697Z,,,,
https://www.google.com/maps/place/Doors+by+Schaefer%27s+Carpentry/data=!4m7!3m6!1s0x89c70117fe7d4063:0x999e0dc5b167deaa!8m2!3d39.7108611!4d-75.6460588!16s%2Fg%2F11l6x0b_gv!19sChIJY0B9_hcBx4kRqt5nscUNnpk,Doors by Schaefer's Carpentry,4.9,41,Carpenter,"1015 Creekside Dr, Wilmington, DE 19804, United States","P963+8H Wilmington, Delaware, USA",,+1 610-800-9006,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwSHpkZH1G3gQm2xu6V0iTrUUQw93N8DK5r7u1oJlRfXAjBl7Lx-XgG66Gzq9LN-uCZMXIDYquSBPjy_MwD8IbPHK7jPtCsVHmfEoSoZxm3hcf4PFxaKekxmFKf_H6St4FYvSs39fYUIby4=w408-h544-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-11-07T22:47:34.553Z,,,,
https://www.google.com/maps/place/Experts+Garage+Doors/data=!4m7!3m6!1s0x872b6b672458564b:0x3df8ac011db65a60!8m2!3d39.960185!4d-75.605631!16s%2Fg%2F11gr62f7y8!19sChIJS1ZYJGdrK4cRYFq2HQGs-D0,Experts Garage Doors,5.0,14,Garage door supplier,,,https://expertsgaragedoors.com/garage-door-repair-in-west-chester-chester-county-pa/,+1 610-854-8502,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwVRp86csEPaOEytCG0rmgbZzFzsnpIidxE1Rap3P_AwpdepP6xy3xfPosu8JWuL_lSNO3Dhejh-3RIb3s4aN0KV9oSzja7yfYWtFHGA6FCCB3Z2D7enYxmQvlxZvDaEH2k0A8=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-11-07T22:47:39.279Z,,,,
"https://www.google.com/maps/place/Pella+Windows+and+Doors+Showroom+of+Wilmington,+DE/data=!4m7!3m6!1s0x89c6fca1afc9096f:0xf0e7be6a104a887d!8m2!3d39.8037127!4d-75.5498954!16s%2Fg%2F1pzt45b0v!19sChIJbwnJr6H8xokRfYhKEGq-5_A","Pella Windows and Doors Showroom of Wilmington, DE",4.9,922,Window installation service,"3622 Concord Pike, Wilmington, DE 19803, United States","RF32+F2 Wilmington, Delaware, USA",https://www.pella.com/locations/de/wilmington/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 302-999-0535,Closed ⋅ Opens 10 am Sat,https://lh3.googleusercontent.com/p/AF1QipOspFNTTXh8RYSgOwyo4bSIYAT3lagixlceLTvB=w426-h240-k-no,true,9 am–5 pm,10 am–3 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-11-07T22:47:44.184Z,,,,
https://www.google.com/maps/place/Door+%26+Gate+USA/data=!4m7!3m6!1s0x89c6e418ab4b0c63:0x501fba2dbae11af2!8m2!3d39.8180185!4d-75.4482582!16s%2Fg%2F1tg9tn6m!19sChIJYwxLqxjkxokR8hrhui26H1A,Door & Gate USA,4.7,14,Door supplier,"130 Hickman Rd Ste 26, Claymont, DE 19703, United States","RH92+6M Claymont, Delaware, USA",https://doorandgateusa.com/,+1 888-505-6962,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw0uE4TE3a2MrmxPbaJc5ObR7uevZCTR1entlYr6oQP0sG7srqn_WVwrDvGkWBblVCXYInDzWLUfAJUJEulInAaAN_nmb_wxS5ylbsCUiQZvZkTishBlcb03z4qwhHVZ2uhMiU=w432-h240-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-11-07T22:47:49.276Z,,,,
https://www.google.com/maps/place/Veteran+Overhead+Garage+Doors/data=!4m7!3m6!1s0x89c7b3022a85dba3:0x380e93071abbaf71!8m2!3d39.5091136!4d-76.0334589!16s%2Fg%2F11nmlb61my!19sChIJo9uFKgKzx4kRca-7GgeTDjg,Veteran Overhead Garage Doors,5.0,40,Garage door supplier,,,https://veterandoor.com/,+1 484-680-9065,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN7bEtUUH3QOc1esCqF-YYNSTrlv4dn_-jc99TS=w408-h305-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Closed,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-11-07T22:47:54.027Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/Expert+Overhead+Doors/data=!4m7!3m6!1s0x89b8c8bec14ef4d7:0x2ddca04921b531bf!8m2!3d38.562753!4d-75.2716518!16s%2Fg%2F11c6vj07qx!19sChIJ1_ROwb7IuIkRvzG1IUmg3C0,Expert Overhead Doors,4.8,167,Garage door supplier,"27515 Hodges Ln unit N-3, Dagsboro, DE 19939, United States","HP7H+48 Dagsboro, Delaware, USA",https://www.expertoverheaddoors.com/,+1 302-519-8954,Closed ⋅ Opens 7 am Sat,https://lh3.googleusercontent.com/p/AF1QipPxA1eyEY641Rdn-VbFWSa9U41Bx_ILd81Tdc-8=w426-h240-k-no,true,7 am–5 pm,7 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-11-07T22:47:58.925Z,,,,
https://www.google.com/maps/place/PJ+Fitzpatrick/data=!4m7!3m6!1s0x89c702fee3826fa7:0x8a62ff42ff49dcdf!8m2!3d39.6919929!4d-75.571014!16s%2Fg%2F1xgzcrdn!19sChIJp2-C4_4Cx4kR39xJ_0L_Yoo,PJ Fitzpatrick,4.8,12454,Contractor,"21 Industrial Blvd, New Castle, DE 19720, United States","MCRH+QH New Castle, Delaware, USA",https://www.pjfitz.com/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=googlemybusiness,+1 866-858-5928,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipN_FDJJ1tG9hcmvVdgM-0wO677mvT2RjkW1AcbZ=w408-h272-k-no,true,8 am–9 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-11-07T22:48:03.872Z,,,,
https://www.google.com/maps/place/Tailored+Living+Featuring+PremierGarage+of+Wilmington/data=!4m7!3m6!1s0x89c700a3c2c653d3:0xff97db985889de2e!8m2!3d39.570064!4d-75.6204514!16s%2Fg%2F1q5hsmt0k!19sChIJ01PGwqMAx4kRLt6JWJjbl_8,Tailored Living Featuring PremierGarage of Wilmington,5.0,25,Contractor,,,https://www.tailoredliving.com/wilmington/?utm_source=Internet&utm_medium=Directory&utm_campaign=GOOGLE-PLACES/,+1 302-444-4224,Closes soon ⋅ 6 pm ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipN63OSRmX5BENWKP15ArD1wFTmHocKgrNFujzj5=w408-h271-k-no,true,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-11-07T22:48:08.614Z,,,,
https://www.google.com/maps/place/Looking+Up+Garage+Doors/data=!4m7!3m6!1s0x89c6e904cccc7aef:0x738184da38b8c71f!8m2!3d39.915774!4d-75.4002489!16s%2Fg%2F1v44rcnl!19sChIJ73rMzATpxokRH8e4ONqEgXM,Looking Up Garage Doors,5.0,177,Garage door supplier,"640 Painter St, Media, PA 19063, United States","WH8X+8W Media, Pennsylvania, USA",https://lookingupgaragedoors.com/?utm_source=gbp&utm_medium=organic,+1 610-565-4140,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOV5KRY_ut9nne-MJb__AsaoqT_Z0cvKn2SQeBb=w408-h388-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-11-07T22:48:13.864Z,,,,
https://www.google.com/maps/place/IDoor+Garage+Door+Repair+LLC/data=!4m7!3m6!1s0x89c6954a6595c289:0x35976efa76e34def!8m2!3d40.1648635!4d-75.4290955!16s%2Fg%2F11mxm45hz9!19sChIJicKVZUqVxokR703jdvpulzU,IDoor Garage Door Repair LLC,4.4,73,Garage door supplier,,,https://idoorllc.com/,+1 215-608-0454,,https://lh3.googleusercontent.com/p/AF1QipNz-aJ6gxwq0PpJ7-X7dcK_q4hMFphvNhZNXkyL=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-11-07T22:48:18.715Z,,,,
https://www.google.com/maps/place/KLM+Garage+Doors/data=!4m7!3m6!1s0x89c6f1f4088c71d3:0x23bdc17cb79233b8!8m2!3d39.983136!4d-75.6740675!16s%2Fg%2F11hdf82tjx!19sChIJ03GMCPTxxokRuDOSt3zBvSM,KLM Garage Doors,4.9,44,Garage door supplier,,,https://www.klmgaragedoors.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 610-456-6028,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMLDX18PbZyWwekxT0QTTiJmgtEF3KzKqqKsLRY=w408-h454-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-11-07T22:48:23.444Z,,,,
https://www.google.com/maps/place/Matteo+Overhead+Door+Repair+%26+Construction/data=!4m7!3m6!1s0x89c6bb498d098ba7:0xc4a468f173a1f5cf!8m2!3d40.1473919!4d-75.3939081!16s%2Fg%2F11mf2p3t6t!19sChIJp4sJjUm7xokRz_Whc_FopMQ,Matteo Overhead Door Repair & Construction,5.0,11,Garage door supplier,"2 S Valley Forge Rd, Trooper, PA 19403, United States","4JW4+XC Trooper, Pennsylvania, USA",,+1 610-890-4575,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipPUcDsyebf_r-tLls01qgk8igsO7yHqiKSBLzpj=w408-h390-k-no,true,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-11-07T22:48:28.376Z,,,,
https://www.google.com/maps/place/Hayes+Garage+Door/data=!4m7!3m6!1s0x89c6f3600df7dd4d:0x7bc402d885e4e4e2!8m2!3d39.9733038!4d-75.5910992!16s%2Fg%2F11yhdbjh5p!19sChIJTd33DWDzxokR4uTkhdgCxHs,Hayes Garage Door,5.0,29,Garage door supplier,"841 Lincoln Ave Suite C, West Chester, PA 19380, United States","XCF5+8H West Chester, Pennsylvania, USA",https://hayesgaragedoorpa.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_profile&utm_content=website_button,+1 610-580-2224,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipNiWVIbNVpArUGuQ7ollKWhEbNRESU-_Jnfsqin=w408-h354-k-no,true,7 am–7 pm,8 am–2 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-11-07T22:48:33.210Z,,,,
https://www.google.com/maps/place/Reliable+Maintenance+LLC/data=!4m7!3m6!1s0x636c9012cd90c051:0xcbf52285f31b33f0!8m2!3d39.7697955!4d-75.4989931!16s%2Fg%2F11p0bvll9b!19sChIJUcCQzRKQbGMR8DMb84Ui9cs,Reliable Maintenance LLC,5.0,95,Handyman/Handywoman/Handyperson,"203 Beeson Rd, Wilmington, DE 19809, United States","QG92+WC Wilmington, Delaware, USA",http://reliablemaintenance.com/,+1 302-333-6444,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPrPWXfP2UE75i5uw_oa9LR-BklCqQ7sVtHtD2t=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-11-07T22:48:38.297Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Guida+Door+%26+Window/data=!4m7!3m6!1s0x89c6e5c143e5f1ed:0x33815efd477ea52e!8m2!3d39.8513052!4d-75.4470503!16s%2Fg%2F1tdpsmg_!19sChIJ7fHlQ8HlxokRLqV-R_1egTM,Guida Door & Window,4.8,138,Window installation service,"7 Chelsea Pkwy #705, Boothwyn, PA 19061, United States","VH23+G5 Boothwyn, Pennsylvania, USA",http://www.goguida.com/,+1 610-497-2800,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOTuxCzdwforzn9cSPPsaigSKN3ChS5vPF6-Wod=w630-h240-k-no,true,9 am–4:30 pm,Closed,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-11-07T22:48:43.734Z,,,,
https://www.google.com/maps/place/Logan+Elite+Garage+Door+Repair/data=!4m7!3m6!1s0x89c6e090ce6f5343:0xf993747678097228!8m2!3d39.7570827!4d-75.354929!16s%2Fg%2F11ylf8bnns!19sChIJQ1NvzpDgxokRKHIJeHZ0k_k,Logan Elite Garage Door Repair,5.0,9,Garage door supplier,"1639 Center Square Rd, Logan Township, NJ 08085, United States","QJ4W+R2 Logan Township, New Jersey, USA",http://loganelitegaragedoorrepair.top/,+1 609-528-6331,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=paNu_KXllDSHPJXz_ppq3w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=59.497963&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-11-07T22:48:48.388Z,,,,
"https://www.google.com/maps/place/General+Builders+Overhead+Door+Repair/@39.6597491,-75.6491951,11z/data=!3m1!4b1!4m6!3m5!1s0x89c707c8959308b7:0xf63fc053d059edb4!8m2!3d39.659749!4d-75.649195!16s%2Fg%2F11mld5r5sm",General Builders Overhead Door Repair,,,Contractor,,,,+1 302-309-9928,Open ⋅ Closes 8 pm,,true,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-11-07T22:48:54.944Z,,,,
"https://www.google.com/maps/place/Volpe+Door+Services,+LLC./data=!4m7!3m6!1s0x89c68f1c5df6bf83:0x53d2a032991242cf!8m2!3d40.1449533!4d-75.5473828!16s%2Fg%2F11h6r1h5bh!19sChIJg7_2XRyPxokRz0ISmTKg0lM","Volpe Door Services, LLC.",4.9,55,Garage door supplier,"481 Schuylkill Rd, Phoenixville, PA 19460, United States","4FV3+X2 Phoenixville, Pennsylvania, USA",http://www.volpedoor.com/,+1 267-532-6036,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipNAF0JVBu9MO1j0mPsxJf2GCO5gsldF8r9rfCU5=w408-h306-k-no,true,7 am–4:30 pm,Closed,Closed,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-11-07T22:49:00.044Z,,,,
https://www.google.com/maps/place/S%EF%BB%BFky+Gara%EF%BB%BFge+Do%EF%BB%BFor+Rep%EF%BB%BFairs/data=!4m7!3m6!1s0x89c6e5b06cd1d711:0xa9879f0aadcf39db!8m2!3d39.8359622!4d-75.4421353!16s%2Fg%2F11h2bw2m_d!19sChIJEdfRbLDlxokR2znPrQqfh6k,S﻿ky Gara﻿ge Do﻿or Rep﻿airs,4.1,8,Garage door supplier,"3262 Chichester Ave, Boothwyn, PA 19061, United States","RHP5+94 Boothwyn, Pennsylvania, USA",,+1 610-601-2386,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kTkR_DkjsDWPsgsXKok8cw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=151.87604&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-11-07T22:49:02.918Z,,,,
https://www.google.com/maps/place/Keystone+Overhead+Door+Inc./data=!4m7!3m6!1s0x89c7af2b5e1794f7:0x8b36aba0a1a5613f!8m2!3d39.633204!4d-75.8082029!16s%2Fg%2F1thvz796!19sChIJ95QXXiuvx4kRP2GloaCrNos,Keystone Overhead Door Inc.,5.0,35,Garage door supplier,"9 Warner Rd, Elkton, MD 21921, United States","J5MR+7P Elkton, Maryland, USA",http://www.keystoneoverhead.com/,+1 410-398-1155,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy8gtwyNCWE5KUtVFO0kxStdGUA7JG1mhbYOlDRu8OavQota_JZDfRR6t62dxOnaO35zCsChMgkd1MHB1kkKrzkblmGKBgfHSKf_hpqRf8L73fbLpL7ubGE3KPY8qXZAZ3gA-5uJA=w408-h271-k-no,true,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-11-07T22:49:07.661Z,,,,
https://www.google.com/maps/place/Perretta+Overhead+Garage+Doors/data=!4m7!3m6!1s0x89c6c1f4b0bf5231:0x2dac39391e10fd94!8m2!3d39.9515295!4d-75.4951064!16s%2Fg%2F11k7dk64tv!19sChIJMVK_sPTBxokRlP0QHjk5rC0,Perretta Overhead Garage Doors,5.0,81,Garage door supplier,,,https://www.perrettadoors.com/?utm_source=omg-gbp&utm_medium=webclick,+1 610-446-7177,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMfY7j6XpheALENE9UJ1vITD3XDlk-cQTleyaEL=w408-h306-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-11-07T22:49:12.583Z,,,,
https://www.google.com/maps/place/T%26I+Home+Services+-+Garage+Door+Experts/data=!4m7!3m6!1s0x259f3b6fa129aa01:0xd530ca0ee39fd39f!8m2!3d40.120709!4d-74.9853!16s%2Fg%2F11sq5n1ygq!19sChIJAaopoW87nyURn9Of4w7KMNU,T&I Home Services - Garage Door Experts,5.0,66,Garage door supplier,"15136 Wildflower Wy, Philadelphia, PA 19116, United States","42C7+7V Philadelphia, Pennsylvania, USA",https://tnihomeservices.com/,+1 267-710-9099,Closed ⋅ Opens 12 am Sun,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxaYA8-m_swA4G9GD_F03g_UuiUqeAwIVheZ9jwD-wcJ6_JsLdxTr4iwO_gYVbpOofnpjJFEBlDOttYz8xnF_LyWG39GVr0cIWIyuS-e7r_32KV_MqUP8rZuF-8D43eLSr5rbXX=w408-h306-k-no,true,7 am–4 pm,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-11-07T22:49:17.658Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Garage+Kings+Delaware/data=!4m7!3m6!1s0x87eed7d67d7b5f3f:0x57e07c3f1988f8c9!8m2!3d39.145324!4d-75.776807!16s%2Fg%2F11rx4hklb2!19sChIJP197fdbX7ocRyfiIGT984Fc,Garage Kings Delaware,5.0,184,Flooring contractor,,,https://garagekingsdelaware.com/,+1 302-206-4546,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMRhahUKZt7yVBlH1G7p6K6SU6TqcQSW4TIb7nU=w546-h240-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-11-07T22:49:22.706Z,,,,
"https://www.google.com/maps/place/Sanco+Overhead+Doors+Repair+Company,+Inc./data=!4m7!3m6!1s0x89c70369ad7c97a7:0x5961626edf12cdf0!8m2!3d39.5648984!4d-75.5972185!16s%2Fg%2F11yk__g7_r!19sChIJp5d8rWkDx4kR8M0S325iYVk","Sanco Overhead Doors Repair Company, Inc.",,,Garage door supplier,,,,+1 302-406-3766,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipMhTUxJ0VsKwMF8z5KVgtp__l0B6zI7vsiPqys=w408-h271-k-no,true,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-11-07T22:49:27.434Z,,,,
"https://www.google.com/maps/place/Clark+and+Sons,+Inc./data=!4m7!3m6!1s0x89c7649c03bc7ccf:0x78a4faa4a4ab0a28!8m2!3d39.1568413!4d-75.4984088!16s%2Fg%2F1wc3268s!19sChIJz3y8A5xkx4kRKAqrpKT6pHg","Clark and Sons, Inc.",4.7,53,Garage door supplier,"1058 S Little Creek Rd, Dover, DE 19901, United States","5G42+PJ Dover, Delaware, USA",https://clarkandsonsdoors.com/locations/dover-garage-doors/,+1 302-734-4211,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipPtR_jkQe6aNGNJ_15cUdjgHUTDIX9R8JFymx1f=w408-h306-k-no,true,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Dover+DE/@39.158168,-75.5243682,14z",2025-11-07T22:49:41.314Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Pinnacle+Garage+Door+Company/data=!4m7!3m6!1s0x89b89cdbdc4bc661:0xaf33840c8613a4b8!8m2!3d38.998374!4d-75.4115694!16s%2Fg%2F11hcbvp6x3!19sChIJYcZL3NucuIkRuKQThgyEM68,Pinnacle Garage Door Company,4.5,102,Garage door supplier,,,http://pinnaclegaragedoorcompany.com/,+1 302-505-6104,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipODYSyr37Y5v9zNMH648K3Mke-trHH7T9xA5QR8=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Dover+DE/@39.158168,-75.5243682,14z",2025-11-07T22:49:46.344Z,,,,
