placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,error
https://www.google.com/maps/place/Drug+Detox+Loveland/data=!4m7!3m6!1s0x8769530c8a86107f:0xc5076cffe1bcb167!8m2!3d40.4217272!4d-105.0732184!16s%2Fg%2F11sr57pmv6!19sChIJfxCGigxTaYcRZ7G84f9sB8U,Drug Detox Loveland,,,Mental health service,"E 29th St, Loveland, CO 80538, United States","CWCG+MP Loveland, Colorado, USA",https://www.parkerrecovery.com/colorado/loveland/,+1 970-323-4783,Open 24 hours,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=c3aVDtUld6Z8kJUSSrRiWw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.29734462&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:37:35.380Z,
"https://www.google.com/maps/place/Krista+Cowan,+LAC,+LPC/data=!4m7!3m6!1s0x876953d8ec487a55:0x67d01590e65783cb!8m2!3d40.4207011!4d-105.0725697!16s%2Fg%2F11n836ftnk!19sChIJVXpI7NhTaYcRy4NX5pAV0Gc","Krista Cowan, LAC, LPC",,,Psychotherapist,"323 E 27th St, Loveland, CO 80538, United States","CWCG+7X Loveland, Colorado, USA",http://heartcenteredcounselors.com/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 970-310-3406,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oeHnyPwb3Z9Y1CTuNAEG3g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=338.65656&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:37:38.130Z,
https://www.google.com/maps/place/Anukasan+Transpersonal/data=!4m7!3m6!1s0x8769530899bb2f17:0x964cbe5135847f11!8m2!3d40.3977712!4d-105.0749784!16s%2Fg%2F1vjdqk46!19sChIJFy-7mQhTaYcREX-ENVG-TJY,Anukasan Transpersonal,3.0,2,Psychotherapist,"Loveland, CO 80537, United States","9WXG+42 Loveland, Colorado, USA",,+1 970-402-4717,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wm11LKHE8h5n6zBDJ2pGkQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=269.58652&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:37:40.981Z,
https://www.google.com/maps/place/Invision+Wellness/data=!4m7!3m6!1s0x876952e3fe9e3811:0x42034459ed3918ef!8m2!3d40.4147051!4d-105.0619317!16s%2Fg%2F11bw3dvd3b!19sChIJETie_uNSaYcR7xg57VlEA0I,Invision Wellness,,,Psychologist,"2216 Scotch Pine Ct, Loveland, CO 80538, United States","CW7Q+V6 Loveland, Colorado, USA",,+1 970-626-3333,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kfer6KKzb7BE6vEJrMVJ4g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=85.124855&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:37:43.780Z,
"https://www.google.com/maps/place/Kearsarge+Valley+Counseling,+PLLC/data=!4m7!3m6!1s0x876953c9da44b7a1:0x4f36b2e4c81958df!8m2!3d40.4016307!4d-105.1048098!16s%2Fg%2F11w9jczs01!19sChIJobdE2slTaYcR31gZyOSyNk8","Kearsarge Valley Counseling, PLLC",,,Counselor,"1905 W 8th St #108, Loveland, CO 80537, United States","CV2W+M3 Loveland, Colorado, USA",https://www.kearsargevalleycounseling.com/,+1 802-230-7760,,,https://lh3.googleusercontent.com/p/AF1QipN_tJRYwC2SSbKMhar-6wXy6Y2Tv7kIlHVOwWU=w436-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:37:46.702Z,
https://www.google.com/maps/place/La+Plata+Family+Therapy/data=!4m7!3m6!1s0x87695357c7c0ea81:0x400db592299f8c50!8m2!3d40.4063839!4d-105.0517924!16s%2Fg%2F11xtzgg2c8!19sChIJgerAx1dTaYcRUIyfKZK1DUA,La Plata Family Therapy,,,Mental health clinic,"1752 Topaz Dr, Loveland, CO 80537, United States","CW4X+H7 Loveland, Colorado, USA",https://laplatafamily.com/therapists-in-fort-collins-co/,+1 970-769-0131,Closed · Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipMrLZ9WbkaZOHhs_M9v-YLh4cMZYUskIzEOaYA=w408-h408-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:37:51.595Z,
https://www.google.com/maps/place/Renee+Rogers+LMFT:+Behavioral+Medicine/data=!4m7!3m6!1s0x8769532ee0264169:0xf6f1ddba53b13c95!8m2!3d40.406536!4d-105.0408384!16s%2Fg%2F11byckt8vh!19sChIJaUEm4C5TaYcRlTyxU7rd8fY,Renee Rogers LMFT: Behavioral Medicine,,,Psychologist,"2555 E 13th St, Loveland, CO 80537, United States","CX45+JM Loveland, Colorado, USA",http://doctors.bannerhealth.com/,+1 970-820-5437,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0b25hLcQ6BR7mNOHNzxwoQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=5.7282305&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:37:54.704Z,
"https://www.google.com/maps/place/Monique+Hopkins,+Counselor/data=!4m7!3m6!1s0x876953e18878bf89:0xb843843156169cad!8m2!3d40.4228538!4d-105.0755036!16s%2Fg%2F11syr8zv09!19sChIJib94iOFTaYcRrZwWVjGEQ7g","Monique Hopkins, Counselor",4.0,2,Psychotherapist,"221 E 29th St #201, Loveland, CO 80538, United States","CWFF+4Q Loveland, Colorado, USA",https://lifestance.com/provider/therapist/co/loveland/monique-hopkins/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 970-528-5825,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipM_2EJyvx1PO-LaNfws1K1pa6bnTx0gup1sHZLI=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:37:59.742Z,
https://www.google.com/maps/place/Colorado+Counseling+Associates/data=!4m7!3m6!1s0x87695367b0dbf75d:0x32d1ac98207db125!8m2!3d40.4206216!4d-105.0764697!16s%2Fg%2F11g2wlnmm0!19sChIJXffbsGdTaYcRJbF9IJis0TI,Colorado Counseling Associates,,,Mental health service,"Palmer Gardens Shopping Center, 150 E 29th St Suite 270, Loveland, CO 80538, United States","CWCF+6C Loveland, Colorado, USA",,+1 970-986-4206,Closed · Opens 10 am Tue,,https://lh3.googleusercontent.com/p/AF1QipPbQmni93twpsD2v2NG5nSZyGKAMYgFakdLvvL9=w408-h272-k-no,true,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:38:04.445Z,
"https://www.google.com/maps/place/Erin+Jones,+LPC/data=!4m7!3m6!1s0x876953f68a14781b:0x16e802ba8b75048d!8m2!3d40.4207011!4d-105.0725697!16s%2Fg%2F11nftpd2yq!19sChIJG3gUivZTaYcRjQR1i7oC6BY","Erin Jones, LPC",,,Mental health service,"323 E 27th St, Loveland, CO 80538, United States","CWCG+7X Loveland, Colorado, USA",http://heartcenteredcounselors.com/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 970-310-3406,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oeHnyPwb3Z9Y1CTuNAEG3g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=338.65656&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:38:07.133Z,
"https://www.google.com/maps/place/Amy+Stocklin,+Counselor/data=!4m7!3m6!1s0x876953a3b573c36f:0x614cfbb5fe310980!8m2!3d40.4228456!4d-105.0754915!16s%2Fg%2F11v14yd5d6!19sChIJb8NztaNTaYcRgAkx_rX7TGE","Amy Stocklin, Counselor",5.0,4,Psychotherapist,"221 E 29th St #201, Loveland, CO 80538, United States","CWFF+4R Loveland, Colorado, USA",https://lifestance.com/provider/therapist/co/loveland/amy-stocklin/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 970-528-5825,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOxoj67ciHxoozAqygP6kQmw5Fs-x7ZwR2QmP0Q=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:38:11.898Z,
"https://www.google.com/maps/place/Rob+Flores,+LPC/data=!4m7!3m6!1s0x87695348b2b9c55b:0xaa95f2dbdfa11d61!8m2!3d40.4207011!4d-105.0725697!16s%2Fg%2F11r4wn02_w!19sChIJW8W5skhTaYcRYR2h39vylao","Rob Flores, LPC",,,Psychotherapist,"323 E 27th St, Loveland, CO 80538, United States","CWCG+7X Loveland, Colorado, USA",http://heartcenteredcounselors.com/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 970-310-3406,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oeHnyPwb3Z9Y1CTuNAEG3g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=338.65656&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:38:14.837Z,
"https://www.google.com/maps/place/Banner+McKee+Medical+Center+%7C+Loveland,+CO+%7C+Boise+Ave./data=!4m7!3m6!1s0x876952df17e51f6d:0x975425ce220d03f2!8m2!3d40.4132365!4d-105.0513281!16s%2Fg%2F1tctm8f1!19sChIJbR_lF99SaYcR8gMNIs4lVJc","Banner McKee Medical Center | Loveland, CO | Boise Ave.",2.7,310,Hospital,"2000 N Boise Ave, Loveland, CO 80538, United States","CW7X+7F Loveland, Colorado, USA",https://www.bannerhealth.com/locations/loveland/mckee-medical-center?y_source=1_MTE5MDczNzEtNzE1LWxvY2F0aW9uLndlYnNpdGU=,+1 970-820-4640,"Closed · Opens 8 am Tue

Updated by phone call 1 week ago",,https://lh3.googleusercontent.com/p/AF1QipOgVO0vkLL5uN5Gcrq23KUXrBMD9wKylGIVU9dj=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:38:19.928Z,
"https://www.google.com/maps/place/Radiant+Empowerment+Counseling,+LLC/data=!4m7!3m6!1s0x876eaddc780ac5c9:0xe08df2781cfd11d1!8m2!3d40.4048621!4d-105.0440913!16s%2Fg%2F11ptm9kwvq!19sChIJycUKeNytbocR0RH9HHjyjeA","Radiant Empowerment Counseling, LLC",,,Psychotherapist,"Coe Plaza, 2314 E 13th St, Loveland, CO 80537, United States","CX34+W9 Loveland, Colorado, USA",https://tracy8662.wixsite.com/website,+1 970-732-8545,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LSXmCyTQpH11g2-wWXdbog&cb_client=search.gws-prod.gps&w=408&h=240&yaw=174.76509&pitch=0&thumbfov=100,true,Closed,8 am–4 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:38:24.849Z,
https://www.google.com/maps/place/Hypnosis4Life/data=!4m7!3m6!1s0x876953ad06a74bbf:0xaf6d2f618ebd5e98!8m2!3d40.4043137!4d-105.0883484!16s%2Fg%2F11cjj0p635!19sChIJv0unBq1TaYcRmF69jmEvba8,Hypnosis4Life,4.0,1,Hypnotherapy service,"832 W Eisenhower Blvd, Loveland, CO 80537, United States","CW36+PM Loveland, Colorado, USA",,+1 970-667-2277,Closed · Opens 9 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AIWLTfm0s3SBpT-aKJVWag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=199.63705&pitch=0&thumbfov=100,true,9 am–7:30 pm,9 am–7:30 pm,9 am–7:30 pm,9 am–7:30 pm,9 am–5:30 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:38:29.566Z,
https://www.google.com/maps/place/Weigel+Virginia+A/data=!4m7!3m6!1s0x8769530eba3096cf:0xed2ba3573a60c5bc!8m2!3d40.3947068!4d-105.072427!16s%2Fg%2F1tdw8k1w!19sChIJz5Ywug5TaYcRvMVgOlejK-0,Weigel Virginia A,,,Psychologist,"329 E 3rd St UNIT 101, Loveland, CO 80537, United States","9WVH+V2 Loveland, Colorado, USA",,+1 970-980-0658,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MqAqgA1W7rmzblxduHx2TQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=12.8299&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:38:32.284Z,
https://www.google.com/maps/place/Growth+%26+Resilience+Psychological+Services/data=!4m7!3m6!1s0x876ead91e2201ecb:0x652c14a48338254c!8m2!3d40.4148573!4d-105.0499831!16s%2Fg%2F11j0tcg23g!19sChIJyx4g4pGtbocRTCU4g6QULGU,Growth & Resilience Psychological Services,,,Psychologist,"1762 Hoffman Dr, Loveland, CO 80538, United States","CX72+W2 Loveland, Colorado, USA",http://drsandyhoginstherapy.com/,+1 757-965-5624,Closed · Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OVM2m96ckMcZkb6jwR4iBA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=116.681854&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:38:37.356Z,
https://www.google.com/maps/place/Psychological+Associates+PC/data=!4m7!3m6!1s0x876952deceb75d5b:0x13c50c176be6992!8m2!3d40.4147605!4d-105.049972!16s%2Fg%2F1tlbv623!19sChIJW123zt5SaYcRkmm-dsFQPAE,Psychological Associates PC,,,Psychologist,"Hoffman Lake Professional Building, 1762 Hoffman Dr, Loveland, CO 80538, United States","CX72+W2 Loveland, Colorado, USA",,+1 970-663-3030,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OVM2m96ckMcZkb6jwR4iBA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=130.66702&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:38:40.123Z,
https://www.google.com/maps/place/Manetta+Brea+PhD/data=!4m7!3m6!1s0x876952decd38aed9:0x3ee699590826b6de!8m2!3d40.4148562!4d-105.0499741!16s%2Fg%2F1264dww9l!19sChIJ2a44zd5SaYcR3rYmCFmZ5j4,Manetta Brea PhD,,,Psychologist,"Hoffman Lake Professional Building, 1762 Hoffman Dr, Loveland, CO 80538, United States","CX72+W2 Loveland, Colorado, USA",,+1 970-391-0629,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OVM2m96ckMcZkb6jwR4iBA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=116.26475&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:38:42.829Z,
"https://www.google.com/maps/place/Cori+Barnes,+Counselor/data=!4m7!3m6!1s0x876953cc78048b19:0x203f5505d42ff787!8m2!3d40.4228861!4d-105.075426!16s%2Fg%2F11lcf2g232!19sChIJGYsEeMxTaYcRh_cv1AVVPyA","Cori Barnes, Counselor",5.0,2,Psychotherapist,"221 E 29th St #201, Loveland, CO 80538, United States","CWFF+5R Loveland, Colorado, USA",https://lifestance.com/provider/therapist/co/loveland/cori-barnes/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 970-528-5825,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipM-J2s7Rv-1I9D2xkZTv61bgoix-54CkyXhNGI-=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:38:47.692Z,
"https://www.google.com/maps/place/Country+Counseling,+LLC/data=!4m7!3m6!1s0x876953ad06ec96c3:0x3fa105fb3f720017!8m2!3d40.4148147!4d-105.0499398!16s%2Fg%2F1jgl_j31p!19sChIJw5bsBq1TaYcRFwByP_sFoT8","Country Counseling, LLC",,,Psychologist,"1762 Hoffman Dr Suite 203, Loveland, CO 80538, United States","CX72+W2 Loveland, Colorado, USA",http://countrycounselingllc.com/,+1 970-286-7856,Closed · Opens 7:30 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OVM2m96ckMcZkb6jwR4iBA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=120.71841&pitch=0&thumbfov=100,true,8 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:38:52.745Z,
"https://www.google.com/maps/place/Russell+Thye,+PhD/data=!4m7!3m6!1s0x876953ab0c857731:0x3717a0cefeea1d9a!8m2!3d40.4050649!4d-105.0833785!16s%2Fg%2F11b6dyddy_!19sChIJMXeFDKtTaYcRmh3q_s6gFzc","Russell Thye, PhD",3.0,4,Psychologist,"504 W Eisenhower Blvd, Loveland, CO 80537, United States","CW48+2J Loveland, Colorado, USA",,+1 970-622-9715,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qczDdehsJm7pu2M9hlwJnQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=155.88799&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:38:56.011Z,
https://www.google.com/maps/place/Dr.+Priscilla+Sisson/data=!4m7!3m6!1s0x876952fe1f8eaaab:0x1d359c7712065479!8m2!3d40.4083743!4d-105.0747055!16s%2Fg%2F11qgb70rqr!19sChIJq6qOH_5SaYcReVQGEnecNR0,Dr. Priscilla Sisson,,,Psychologist,"1501 Cleveland Ave, Loveland, CO 80538, United States","CW5G+84 Loveland, Colorado, USA",,+1 970-495-4858,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mCMT4I2vRlb_fIvt0_SOAQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=8.686473&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:38:58.645Z,
https://www.google.com/maps/place/Archways+Family+Counseling/data=!4m7!3m6!1s0x876953ad06ec96c3:0x75ae9ce71842679d!8m2!3d40.4042295!4d-105.0883183!16s%2Fg%2F11r8q6njd!19sChIJw5bsBq1TaYcRnWdCGOecrnU,Archways Family Counseling,,,Marriage or relationship counselor,"832 W Eisenhower Blvd, Loveland, CO 80537, United States","CW36+MM Loveland, Colorado, USA",https://www.archwaysfc.com/,+1 970-988-7118,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AIWLTfm0s3SBpT-aKJVWag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=192.79489&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:39:01.396Z,
"https://www.google.com/maps/place/Full+Circle+Therapeutics,+LLC/data=!4m7!3m6!1s0x8769539a4de456e9:0x45699c7c131eddb7!8m2!3d40.4079942!4d-105.1145223!16s%2Fg%2F11s4zbs6f4!19sChIJ6VbkTZpTaYcRt90eE3ycaUU","Full Circle Therapeutics, LLC",,,Mental health clinic,"2707 W Eisenhower Blvd Suite 8, Loveland, CO 80537, United States","CV5P+55 Loveland, Colorado, USA",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=w8Z4oOmZ1lif9laOHyl36g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.84448&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:39:03.838Z,
https://www.google.com/maps/place/Array+Clinical+%2B+Therapeutic+Services/data=!4m7!3m6!1s0x8769530329b2afb3:0x4beaa9dc5e9ea009!8m2!3d40.4200155!4d-105.0722188!16s%2Fg%2F11jgdbqf1h!19sChIJs6-yKQNTaYcRCaCeXtyp6ks,Array Clinical + Therapeutic Services,,,Applied behavior analysis therapist,"320 E 27th St, Loveland, CO 80538, United States","CWCH+24 Loveland, Colorado, USA",http://www.arraysvs.com/,+1 800-656-2376,Closed · Opens 8:30 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6A4luUefSvA0xwHvQnNy-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=147.22198&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:39:08.757Z,
"https://www.google.com/maps/place/Milestones+Counseling+Services,+LLC/data=!4m7!3m6!1s0x876953ad06ec96c3:0x6f2687276573e2be!8m2!3d40.4042295!4d-105.0883183!16s%2Fg%2F1trrdpjl!19sChIJw5bsBq1TaYcRvuJzZSeHJm8","Milestones Counseling Services, LLC",,,Mental health service,"832 W Eisenhower Blvd, Loveland, CO 80537, United States","CW36+MM Loveland, Colorado, USA",,+1 970-301-5833,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AIWLTfm0s3SBpT-aKJVWag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=192.79489&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:39:11.424Z,
https://www.google.com/maps/place/Cheryl+Giambrone+LPC:/data=!4m7!3m6!1s0x8769532ee0264169:0x6a5e786eeb667999!8m2!3d40.406394!4d-105.0411137!16s%2Fg%2F11b7q7tz3w!19sChIJaUEm4C5TaYcRmXlm6254Xmo,Cheryl Giambrone LPC:,,,Psychologist,"2555 E 13th St, Loveland, CO 80537, United States","CX45+HH Loveland, Colorado, USA",http://doctors.bannerhealth.com/,+1 970-820-5437,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0b25hLcQ6BR7mNOHNzxwoQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=339.76642&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:39:14.064Z,
"https://www.google.com/maps/place/Jennifer+Townsend,+Counselor/data=!4m7!3m6!1s0x87695339f43a0c31:0x70459ac79dd352fe!8m2!3d40.4228669!4d-105.0754918!16s%2Fg%2F11v9mrcq7h!19sChIJMQw69DlTaYcR_lLTnceaRXA","Jennifer Townsend, Counselor",4.8,4,Psychotherapist,"221 E 29th St #201, Loveland, CO 80538, United States","CWFF+4R Loveland, Colorado, USA",https://lifestance.com/provider/therapist/co/loveland/jennifer-townsend/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 970-528-5825,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNZ43d8JihK8NIvt8vUu_S6BC79EfbAwq3yOyOr=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:39:19.372Z,
"https://www.google.com/maps/place/Adelaida+Campbell,+MA/data=!4m7!3m6!1s0x876953ad06ec96c3:0x26927c6ebc0a4c00!8m2!3d40.4042295!4d-105.0883183!16s%2Fg%2F1tfb711s!19sChIJw5bsBq1TaYcRAEwKvG58kiY","Adelaida Campbell, MA",,,Counselor,"832 W Eisenhower Blvd Suite B, Loveland, CO 80537, United States","CW36+MM Loveland, Colorado, USA",,+1 970-403-7656,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AIWLTfm0s3SBpT-aKJVWag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=192.79489&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2025-12-16T03:39:22.248Z,
